           |       |        |        |        |        |        |        |     |        |   flow |    amt |    pct |    amt |   ETOH |
  20:25:25 |    99 | 27.812 | 25.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     58 |     80 |      4 |   8953 |
  20:25:35 |    99 | 27.812 | 25.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     63 |     80 |      3 |   8949 |
  20:25:46 |    99 | 27.875 | 25.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     69 |     80 |      4 |   8944 |
  20:25:56 |    99 | 27.875 | 25.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     74 |     80 |      3 |   8940 |
  20:26:06 |    99 | 27.937 | 25.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     79 |     80 |      4 |   8936 |
  20:26:16 |    99 | 27.937 | 25.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     84 |     80 |      4 |   8932 |
  20:26:27 |    99 | 28.062 | 25.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     89 |     80 |      4 |   8928 |
  20:26:37 |    99 | 28.187 | 25.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     94 |     80 |      4 |   8924 |
  20:26:47 |    99 | 28.187 | 25.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |     99 |     80 |      3 |   8920 |
  20:26:57 |    99 | 28.312 | 25.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    104 |     80 |      3 |   8916 |
  20:27:07 |    99 | 28.312 | 25.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    109 |     80 |      4 |   8912 |
  20:27:17 |    99 | 28.312 | 25.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    114 |     80 |      3 |   8908 |
  20:27:27 |    99 | 28.375 | 25.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    119 |     80 |      4 |   8904 |
  20:27:37 |    99 | 28.437 | 25.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    124 |     80 |      3 |   8900 |
  20:27:48 |    99 | 28.500 | 25.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    130 |     80 |      4 |   8895 |
  20:27:58 |    99 | 28.562 | 25.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    135 |     80 |      3 |   8891 |
  20:28:08 |    99 | 28.625 | 26.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    140 |     80 |      4 |   8887 |
  20:28:18 |    99 | 28.687 | 26.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    145 |     80 |      3 |   8883 |
  20:28:28 |    99 | 28.750 | 26.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    150 |     80 |      4 |   8879 |
  20:28:38 |    99 | 28.812 | 26.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    155 |     80 |      3 |   8875 |
  20:28:48 |    99 | 28.875 | 26.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    160 |     80 |      4 |   8871 |
  20:28:58 |    99 | 28.875 | 26.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    165 |     80 |      3 |   8867 |
  20:29:08 |    99 | 29.000 | 26.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    170 |     80 |      4 |   8863 |
  20:29:18 |    99 | 29.062 | 26.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    175 |     80 |      4 |   8859 |
  20:29:28 |    99 | 29.062 | 26.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    180 |     80 |      3 |   8855 |
  20:29:38 |    99 | 29.187 | 26.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    185 |     80 |      4 |   8851 |
  20:29:49 |    99 | 29.250 | 26.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    190 |     80 |      4 |   8847 |
  20:29:59 |    99 | 29.312 | 26.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    195 |     80 |      3 |   8843 |
  20:30:09 |    99 | 29.375 | 26.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    200 |     80 |      3 |   8839 |
  20:30:19 |    99 | 29.437 | 27.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    205 |     80 |      3 |   8835 |
  20:30:29 |    99 | 29.500 | 27.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    210 |     80 |      4 |   8831 |
  20:30:39 |    99 | 29.562 | 27.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    215 |     80 |      3 |   8827 |
  20:30:49 |    99 | 29.625 | 27.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    220 |     80 |      4 |   8823 |
  20:30:59 |    99 | 29.687 | 27.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    225 |     80 |      4 |   8819 |
  20:31:09 |    99 | 29.750 | 27.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    230 |     80 |      4 |   8815 |
  20:31:19 |    99 | 29.812 | 27.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    235 |     80 |      3 |   8811 |
  20:31:30 |    99 | 29.875 | 27.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    241 |     80 |      4 |   8807 |
  20:31:40 |    99 | 29.937 | 27.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    246 |     80 |      3 |   8803 |
  20:31:50 |    99 | 29.937 | 27.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    251 |     80 |      3 |   8799 |
  20:32:00 |    99 | 30.000 | 27.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    256 |     80 |      4 |   8795 |
  20:32:10 |    99 | 30.062 | 27.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    261 |     80 |      4 |   8791 |
  20:32:20 |    99 | 30.125 | 27.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    266 |     80 |      4 |   8787 |
  20:32:30 |    99 | 30.187 | 27.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    271 |     80 |      3 |   8783 |
  20:32:40 |    99 | 30.187 | 27.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    276 |     80 |      4 |   8779 |
  20:32:50 |    99 | 30.312 | 27.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    281 |     80 |      3 |   8775 |
  20:33:00 |    99 | 30.375 | 28.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    286 |     80 |      4 |   8771 |
  20:33:10 |    99 | 30.375 | 28.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    291 |     80 |      3 |   8767 |
  20:33:20 |    99 | 30.437 | 28.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    296 |     80 |      3 |   8763 |
  20:33:30 |    99 | 30.562 | 28.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    301 |     80 |      4 |   8759 |
  20:33:40 |    99 | 30.687 | 28.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    306 |     80 |      3 |   8755 |
  20:33:50 |    99 | 30.687 | 28.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    311 |     80 |      4 |   8751 |
  20:34:00 |    99 | 30.812 | 28.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    316 |     80 |      4 |   8747 |
  20:34:10 |    99 | 30.875 | 28.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    321 |     80 |      3 |   8743 |
  20:34:20 |    99 | 30.937 | 28.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    326 |     80 |      3 |   8739 |
  20:34:30 |    99 | 31.062 | 28.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    331 |     80 |      4 |   8735 |
  20:34:40 |    99 | 31.125 | 28.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    336 |     80 |      4 |   8731 |
  20:34:50 |    99 | 31.125 | 28.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    341 |     80 |      4 |   8727 |
  20:35:00 |    99 | 31.187 | 28.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    346 |     80 |      3 |   8723 |
  20:35:10 |    99 | 31.250 | 28.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    351 |     80 |      4 |   8719 |
  20:35:20 |    99 | 31.312 | 28.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    356 |     80 |      3 |   8715 |
  20:35:30 |    99 | 31.375 | 29.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    361 |     80 |      3 |   8711 |
  20:35:40 |    99 | 31.437 | 29.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    366 |     80 |      3 |   8707 |
  20:35:50 |    99 | 31.500 | 29.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    371 |     80 |      3 |   8703 |
  20:36:00 |    99 | 31.562 | 29.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    376 |     80 |      4 |   8699 |
  20:36:10 |    99 | 31.625 | 29.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    381 |     80 |      3 |   8695 |
  20:36:20 |    99 | 31.625 | 29.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    386 |     80 |      4 |   8691 |
  20:36:30 |    99 | 31.687 | 29.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    391 |     80 |      3 |   8687 |
  20:36:40 |    99 | 31.812 | 29.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    396 |     80 |      4 |   8683 |
  20:36:50 |    99 | 31.937 | 29.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    401 |     80 |      3 |   8679 |
  20:37:00 |    99 | 31.937 | 29.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    406 |     80 |      4 |   8675 |
  20:37:10 |    99 | 32.000 | 29.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    411 |     80 |      3 |   8671 |
  20:37:20 |    99 | 32.062 | 29.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    416 |     80 |      3 |   8667 |
  20:37:30 |    99 | 32.125 | 29.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    421 |     80 |      4 |   8663 |
  20:37:40 |    99 | 32.187 | 29.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    426 |     80 |      3 |   8659 |
  20:37:50 |    99 | 32.250 | 29.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    431 |     80 |      4 |   8655 |
  20:38:00 |    99 | 32.312 | 29.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    436 |     80 |      3 |   8651 |
  20:38:10 |    99 | 32.375 | 29.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    441 |     80 |      3 |   8647 |
  20:38:20 |    99 | 32.437 | 30.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    446 |     80 |      4 |   8643 |
  20:38:30 |    99 | 32.562 | 30.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    451 |     80 |      3 |   8639 |
  20:38:40 |    99 | 32.625 | 30.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    456 |     80 |      3 |   8635 |
  20:38:50 |    99 | 32.687 | 30.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    461 |     80 |      4 |   8631 |
  20:39:00 |    99 | 32.812 | 30.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    466 |     80 |      3 |   8627 |
  20:39:10 |    99 | 32.875 | 30.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    471 |     80 |      3 |   8623 |
  20:39:20 |    99 | 32.875 | 30.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    476 |     80 |      4 |   8619 |
  20:39:30 |    99 | 32.937 | 30.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    481 |     80 |      3 |   8615 |
  20:39:40 |    99 | 32.937 | 30.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    486 |     80 |      4 |   8611 |
  20:39:50 |    99 | 33.000 | 30.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    491 |     80 |      3 |   8607 |
  20:40:00 |    99 | 33.125 | 30.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    496 |     80 |      4 |   8603 |
  20:40:10 |    99 | 33.187 | 30.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    501 |     80 |      4 |   8599 |
  20:40:20 |    99 | 33.312 | 30.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    506 |     80 |      3 |   8595 |
  20:40:30 |    99 | 33.375 | 30.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    511 |     80 |      4 |   8591 |
  20:40:40 |    99 | 33.437 | 30.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    516 |     80 |      3 |   8587 |
  20:40:50 |    99 | 33.500 | 30.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    521 |     80 |      3 |   8583 |
  20:41:00 |    99 | 33.562 | 31.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    526 |     80 |      4 |   8579 |
  20:41:10 |    99 | 33.562 | 31.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    531 |     80 |      3 |   8575 |
  20:41:20 |    99 | 33.687 | 31.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    536 |     80 |      4 |   8571 |
  20:41:30 |    99 | 33.687 | 31.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    541 |     80 |      3 |   8567 |
  20:41:40 |    99 | 33.812 | 31.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    546 |     80 |      3 |   8563 |
  20:41:50 |    99 | 33.937 | 31.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    551 |     80 |      4 |   8559 |
  20:42:00 |    99 | 33.937 | 31.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    556 |     80 |      4 |   8555 |
  20:42:10 |    99 | 34.000 | 31.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    560 |     80 |      3 |   8551 |
  20:42:20 |    99 | 34.062 | 31.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    566 |     80 |      4 |   8547 |
  20:42:30 |    99 | 34.125 | 31.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    571 |     80 |      3 |   8543 |
  20:42:40 |    99 | 34.187 | 31.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    576 |     80 |      4 |   8539 |
  20:42:50 |    99 | 34.250 | 31.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    581 |     80 |      4 |   8535 |
  20:43:00 |    99 | 34.312 | 31.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    585 |     80 |      3 |   8531 |
  20:43:10 |    99 | 34.437 | 31.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    591 |     80 |      4 |   8527 |
  20:43:20 |    99 | 34.500 | 31.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    595 |     80 |      3 |   8523 |
  20:43:30 |    99 | 34.562 | 32.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    600 |     80 |      3 |   8519 |
  20:43:40 |    99 | 34.562 | 32.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    606 |     80 |      4 |   8515 |
  20:43:50 |    99 | 34.625 | 32.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    610 |     80 |      3 |   8511 |
  20:44:00 |    99 | 34.687 | 32.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    616 |     80 |      4 |   8507 |
  20:44:10 |    99 | 34.750 | 32.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    621 |     80 |      3 |   8503 |
  20:44:20 |    99 | 34.812 | 32.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    625 |     80 |      3 |   8499 |
  20:44:30 |    99 | 34.937 | 32.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    631 |     80 |      4 |   8495 |
  20:44:40 |    99 | 35.000 | 32.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    635 |     80 |      3 |   8491 |
  20:44:50 |    99 | 35.062 | 32.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    640 |     80 |      3 |   8487 |
  20:45:00 |    99 | 35.125 | 32.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    646 |     80 |      4 |   8483 |
  20:45:10 |    99 | 35.187 | 32.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    650 |     80 |      3 |   8479 |
  20:45:20 |    99 | 35.187 | 32.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    656 |     80 |      4 |   8475 |
  20:45:30 |    99 | 35.250 | 32.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    661 |     80 |      3 |   8471 |
  20:45:40 |    99 | 35.312 | 32.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    665 |     80 |      3 |   8467 |
  20:45:50 |    99 | 35.375 | 32.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    671 |     80 |      4 |   8463 |
  20:46:00 |    99 | 35.437 | 32.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    675 |     80 |      3 |   8459 |
  20:46:10 |    99 | 35.562 | 32.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    680 |     80 |      3 |   8455 |
  20:46:20 |    99 | 35.625 | 33.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    685 |     80 |      4 |   8451 |
  20:46:30 |    99 | 35.687 | 33.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    690 |     80 |      3 |   8447 |
  20:46:40 |    99 | 35.812 | 33.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    696 |     80 |      4 |   8443 |
  20:46:50 |    99 | 35.875 | 33.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    700 |     80 |      3 |   8439 |
  20:47:00 |    99 | 35.937 | 33.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    705 |     80 |      3 |   8435 |
  20:47:10 |    99 | 36.000 | 33.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    710 |     80 |      4 |   8431 |
  20:47:20 |    99 | 36.062 | 33.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    715 |     80 |      4 |   8427 |
  20:47:30 |    99 | 36.125 | 33.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    720 |     80 |      3 |   8423 |
  20:47:40 |    99 | 36.250 | 33.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    725 |     80 |      4 |   8419 |
  20:47:50 |    99 | 36.250 | 33.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    730 |     80 |      4 |   8415 |
  20:48:00 |    99 | 36.312 | 33.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    735 |     80 |      3 |   8411 |
  20:48:10 |    99 | 36.375 | 33.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    741 |     80 |      4 |   8407 |
  20:48:20 |    99 | 36.562 | 33.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    746 |     80 |      4 |   8403 |
  20:48:30 |    99 | 36.625 | 33.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    751 |     80 |      4 |   8399 |
  20:48:40 |    99 | 36.687 | 33.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    756 |     80 |      3 |   8395 |
  20:48:50 |    99 | 36.750 | 33.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    760 |     80 |      3 |   8391 |
  20:49:00 |    99 | 36.812 | 34.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    765 |     80 |      4 |   8387 |
  20:49:10 |    99 | 36.812 | 34.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    770 |     80 |      4 |   8383 |
  20:49:20 |    99 | 36.937 | 34.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    775 |     80 |      3 |   8379 |
  20:49:30 |    99 | 37.000 | 34.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    780 |     80 |      4 |   8375 |
  20:49:40 |    99 | 37.000 | 34.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    785 |     80 |      4 |   8371 |
  20:49:50 |    99 | 37.062 | 34.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    790 |     80 |      3 |   8367 |
  20:50:00 |    99 | 37.125 | 34.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    795 |     80 |      4 |   8363 |
  20:50:10 |    99 | 37.187 | 34.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    800 |     80 |      3 |   8359 |
  20:50:20 |    99 | 37.187 | 34.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    805 |     80 |      4 |   8355 |
  20:50:30 |    99 | 37.312 | 34.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    810 |     80 |      3 |   8351 |
  20:50:40 |    99 | 37.375 | 34.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    815 |     80 |      4 |   8347 |
  20:50:50 |    99 | 37.437 | 34.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    820 |     80 |      3 |   8343 |
  20:51:00 |    99 | 37.562 | 34.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    825 |     80 |      4 |   8339 |
  20:51:10 |    99 | 37.625 | 34.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    830 |     80 |      3 |   8335 |
  20:51:20 |    99 | 37.625 | 35.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    835 |     80 |      3 |   8331 |
  20:51:30 |    99 | 37.687 | 35.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    840 |     80 |      4 |   8327 |
  20:51:40 |    99 | 37.812 | 35.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    845 |     80 |      3 |   8323 |
  20:51:50 |    99 | 37.875 | 35.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    850 |     80 |      3 |   8319 |
  20:52:00 |    99 | 37.937 | 35.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    855 |     80 |      4 |   8315 |
  20:52:10 |    99 | 38.000 | 35.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    860 |     80 |      3 |   8311 |
  20:52:20 |    99 | 38.125 | 35.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    865 |     80 |      4 |   8307 |
  20:52:30 |    99 | 38.250 | 35.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    870 |     80 |      3 |   8303 |
  20:52:40 |    99 | 38.312 | 35.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    875 |     80 |      3 |   8299 |
  20:52:50 |    99 | 38.312 | 35.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    880 |     80 |      4 |   8295 |
  20:53:00 |    99 | 38.312 | 35.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    885 |     80 |      3 |   8291 |
  20:53:10 |    99 | 38.375 | 35.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    890 |     80 |      3 |   8287 |
  20:53:20 |    99 | 38.437 | 35.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    895 |     80 |      4 |   8283 |
  20:53:30 |    99 | 38.500 | 35.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    900 |     80 |      3 |   8279 |
  20:53:40 |    99 | 38.500 | 35.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    905 |     80 |      4 |   8275 |
  20:53:50 |    99 | 38.625 | 35.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    910 |     80 |      3 |   8271 |
  20:54:00 |    99 | 38.750 | 35.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    915 |     80 |      4 |   8267 |
  20:54:10 |    99 | 38.750 | 36.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    920 |     80 |      4 |   8263 |
  20:54:20 |    99 | 38.812 | 36.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    925 |     80 |      3 |   8259 |
  20:54:30 |    99 | 38.875 | 36.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    930 |     80 |      4 |   8255 |
  20:54:40 |    99 | 38.875 | 36.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    935 |     80 |      4 |   8251 |
  20:54:50 |    99 | 38.937 | 36.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    940 |     80 |      3 |   8247 |
  20:55:00 |    99 | 39.125 | 36.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    945 |     80 |      4 |   8243 |
  20:55:10 |    99 | 39.062 | 36.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    950 |     80 |      3 |   8239 |
  20:55:20 |    99 | 39.187 | 36.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    956 |     80 |      4 |   8235 |
