
           |       |  T amb | T boil | T sthd | T cool | T cool | T sthd | jar | amt coll |
      Time |   PWM |    (C) |    (C) |    (C) | in (C) | out(C) | tgt(C) |   # |     (ml) |
-----------------------------------------------------------------------------------------
  13:25:57 |    35 |  9.750 |  8.500 | 10.125 |  5.937 |  7.937 |   75.0 |   0 |
  13:26:10 |    99 |  9.875 |  8.562 | 10.187 |  6.062 |  8.062 |   75.0 |   0 |
  13:26:23 |    99 |  9.812 |  8.562 | 10.187 |  6.062 |  8.062 |   75.0 |   0 |
  13:26:36 |    99 |  9.875 |  8.562 | 10.250 |  6.125 |  8.062 |   75.0 |   0 |
  13:26:49 |    99 |  9.875 |  8.562 | 10.250 |  6.125 |  8.125 |   75.0 |   0 |
  13:27:02 |    99 |  9.812 |  8.625 | 10.250 |  6.125 |  8.062 |   75.0 |   0 |
  13:27:15 |    99 |  9.812 |  8.562 | 10.250 |  6.125 |  8.125 |   75.0 |   0 |
  13:27:28 |    99 |  9.750 |  8.625 | 10.312 |  6.187 |  8.062 |   75.0 |   0 |
  13:27:41 |    99 |  9.750 |  8.687 | 10.250 |  6.125 |  8.062 |   75.0 |   0 |
  13:27:54 |    99 |  9.750 |  8.750 | 10.375 |  6.187 |  8.125 |   75.0 |   0 |
  13:28:07 |    99 |  9.812 |  8.812 | 10.312 |  6.187 |  8.125 |   75.0 |   0 |
  13:28:20 |    99 |  9.875 |  8.875 | 10.250 |  6.187 |  8.125 |   75.0 |   0 |
  13:28:33 |    99 |  9.875 |  8.937 | 10.250 |  6.187 |  8.125 |   75.0 |   0 |
  13:28:46 |    99 |  9.875 |  9.000 | 10.250 |  6.187 |  8.125 |   75.0 |   0 |
  13:28:59 |    99 |  9.937 |  9.125 | 10.250 |  6.187 |  8.125 |   75.0 |   0 |
  13:29:12 |    99 |  9.937 |  9.250 | 10.312 |  6.187 |  8.125 |   75.0 |   0 |
  13:29:25 |    99 | 10.000 |  9.375 | 10.312 |  6.125 |  8.125 |   75.0 |   0 |
  13:29:38 |    99 | 10.000 |  9.437 | 10.312 |  6.187 |  8.187 |   75.0 |   0 |
  13:29:51 |    99 | 10.000 |  9.625 | 10.312 |  6.187 |  8.187 |   75.0 |   0 |
  13:30:04 |    99 | 10.000 |  9.750 | 10.312 |  6.187 |  8.187 |   75.0 |   0 |
  13:30:17 |    99 | 10.062 |  9.875 | 10.312 |  6.187 |  8.187 |   75.0 |   0 |
  13:30:30 |    99 | 10.062 |  9.875 | 10.312 |  6.187 |  8.187 |   75.0 |   0 |
  13:30:43 |    99 | 10.062 | 10.000 | 10.312 |  6.187 |  8.187 |   75.0 |   0 |
  13:30:56 |    99 | 10.125 | 10.125 | 10.312 |  6.187 |  8.250 |   75.0 |   0 |
  13:31:09 |    99 | 10.125 | 10.187 | 10.312 |  6.187 |  8.250 |   75.0 |   0 |
  13:31:22 |    99 | 10.187 | 10.250 | 10.375 |  6.187 |  8.250 |   75.0 |   0 |
  13:31:35 |    99 | 10.187 | 10.437 | 10.312 |  6.187 |  8.250 |   75.0 |   0 |
  13:31:48 |    99 | 10.250 | 10.562 | 10.375 |  6.250 |  8.250 |   75.0 |   0 |
  13:32:01 |    99 | 10.250 | 10.687 | 10.375 |  6.187 |  8.250 |   75.0 |   0 |
  13:32:14 |    99 | 10.375 | 10.750 | 10.312 |  6.187 |  8.312 |   75.0 |   0 |
  13:32:27 |    99 | 10.312 | 10.812 | 10.375 |  6.187 |  8.312 |   75.0 |   0 |
  13:32:40 |    99 | 10.375 | 10.937 | 10.375 |  6.125 |  8.250 |   75.0 |   0 |
  13:32:53 |    99 | 10.437 | 11.062 | 10.375 |  6.187 |  8.312 |   75.0 |   0 |
  13:33:06 |    99 | 10.437 | 11.125 | 10.375 |  6.187 |  8.312 |   75.0 |   0 |
  13:33:19 |    99 | 10.437 | 11.312 | 10.375 |  6.187 |  8.375 |   75.0 |   0 |
  13:33:32 |    99 | 10.437 | 11.375 | 10.375 |  6.187 |  8.375 |   75.0 |   0 |
  13:33:45 |    99 | 10.500 | 11.437 | 10.375 |  6.187 |  8.375 |   75.0 |   0 |
  13:33:58 |    99 | 10.500 | 11.625 | 10.375 |  6.187 |  8.375 |   75.0 |   0 |
  13:34:11 |    99 | 10.562 | 11.687 | 10.437 |  6.187 |  8.375 |   75.0 |   0 |
  13:34:24 |    99 | 10.562 | 11.750 | 10.375 |  6.250 |  8.375 |   75.0 |   0 |
  13:34:37 |    99 | 10.500 | 11.812 | 10.625 |  6.187 |  8.375 |   75.0 |   0 |
  13:34:50 |    99 | 10.562 | 11.937 | 10.437 |  6.250 |  8.375 |   75.0 |   0 |
  13:35:03 |    99 | 10.562 | 12.000 | 10.437 |  6.250 |  8.375 |   75.0 |   0 |
  13:35:16 |    99 | 10.562 | 12.125 | 10.437 |  6.187 |  8.437 |   75.0 |   0 |
  13:35:29 |    99 | 10.625 | 12.187 | 10.437 |  6.187 |  8.437 |   75.0 |   0 |
  13:35:42 |    99 | 10.562 | 12.312 | 10.437 |  6.250 |  8.437 |   75.0 |   0 |
  13:35:55 |    99 | 10.625 | 12.375 | 10.437 |  6.187 |  8.500 |   75.0 |   0 |
  13:36:08 |    99 | 10.562 | 12.437 | 10.500 |  6.187 |  8.437 |   75.0 |   0 |
  13:36:21 |    99 | 10.562 | 12.562 | 10.500 |  6.250 |  8.437 |   75.0 |   0 |
  13:36:34 |    99 | 10.625 | 12.687 | 10.437 |  6.187 |  8.437 |   75.0 |   0 |
  13:36:47 |    99 | 10.625 | 12.750 | 10.500 |  6.250 |  8.437 |   75.0 |   0 |
  13:37:00 |    99 | 10.625 | 12.875 | 10.500 |  6.250 |  8.500 |   75.0 |   0 |
  13:37:13 |    99 | 10.687 | 12.937 | 10.437 |  6.312 |  8.500 |   75.0 |   0 |
  13:37:26 |    99 | 10.625 | 13.062 | 10.562 |  6.312 |  8.562 |   75.0 |   0 |
  13:37:39 |    99 | 10.625 | 13.187 | 10.500 |  6.250 |  8.500 |   75.0 |   0 |
  13:37:52 |    99 | 10.625 | 13.312 | 10.437 |  6.312 |  8.562 |   75.0 |   0 |
