  17:49:43 |    85 | absent | 23.375 |     65 |
  17:49:53 |    85 | absent | 23.375 |     65 |
  17:50:03 |    85 | absent | 23.375 |     65 |
  17:50:13 |    85 | absent | 23.375 |     65 |
  17:50:23 |    85 | absent | 23.312 |     65 |
  17:50:33 |    85 | absent | 23.312 |     65 |
  17:50:43 |    85 | absent | 23.312 |     65 |
  17:50:53 |    85 | absent | 23.312 |     65 |
  17:51:03 |    85 | absent | 23.375 |     65 |
  17:51:13 |    85 | absent | 23.375 |     65 |
  17:51:23 |    85 | absent | 23.375 |     65 |
  17:51:33 |    85 | absent | 23.375 |     65 |
  17:51:43 |    85 | absent | 23.375 |     65 |
  17:51:53 |    85 | absent | 23.312 |     65 |
  17:52:03 |    85 | absent | 23.250 |     65 |
  17:52:13 |    99 | absent | 23.312 |     65 |
  17:52:22 |    99 | absent | 23.312 |     65 |
  17:52:32 |    99 | absent | 23.312 |     65 |
  17:52:41 |    99 | absent | 23.312 |     65 |
  17:52:50 |    99 | absent | 23.375 |     65 |
  17:53:00 |    99 | absent | 23.312 |     65 |
  17:53:10 |    85 | absent | 23.312 |     65 |
  17:53:19 |    85 | absent | 23.312 |     65 |
  17:53:28 |    85 | absent | 23.312 |     65 |
  17:53:38 |    85 | absent | 23.312 |     65 |
  17:53:48 |    85 | absent | 23.375 |     65 |
           |       |        |        |        |
           |       |  T amb | T boil |  Tboil |
      Time |   PWM |    (C) |    (C) | tgt(C) |
-----------------------------------------------
  19:29:31 |    25 | absent | 23.562 |     65 |
  19:29:41 |66.438 | absent | 23.750 |     65 |
  19:29:51 |    85 | absent | 23.750 |     65 |
  19:30:01 |    85 | absent | 23.687 |     65 |
  19:30:11 |    85 | absent | 23.687 |     65 |
  19:30:21 |    85 | absent | 23.687 |     65 |
  19:30:31 |    85 | absent | 23.625 |     65 |
  19:30:41 |    85 | absent | 23.687 |     65 |
  19:30:51 |    85 | absent | 23.875 |     65 |
  19:31:01 |    85 | absent | 24.062 |     65 |
  19:31:11 |    85 | absent | 24.250 |     65 |
  19:31:21 |    85 | absent | 24.250 |     65 |
  19:31:31 |    85 | absent | 24.375 |     65 |
  19:31:41 |    85 | absent | 24.437 |     65 |
  19:31:51 |    85 | absent | 24.500 |     65 |
  19:32:01 |    85 | absent | 24.562 |     65 |
  19:32:11 |    85 | absent | 24.625 |     65 |
  19:32:21 |    85 | absent | 24.750 |     65 |
  19:32:31 |    85 | absent | 24.875 |     65 |
  19:32:41 |    85 | absent | 24.937 |     65 |
  19:32:51 |    85 | absent | 25.000 |     65 |
  19:33:01 |    85 | absent | 25.062 |     65 |
  19:33:11 |    85 | absent | 25.125 |     65 |
  19:33:21 |    85 | absent | 25.250 |     65 |
  19:33:31 |    85 | absent | 25.312 |     65 |
  19:33:41 |    85 | absent | 25.312 |     65 |
  19:33:51 |    85 | absent | 25.375 |     65 |
  19:34:01 |    85 | absent | 25.500 |     65 |
  19:34:11 |    85 | absent | 25.562 |     65 |
  19:34:21 |    85 | absent | 25.625 |     65 |
  19:34:31 |    85 | absent | 25.687 |     65 |
  19:34:41 |    85 | absent | 25.812 |     65 |
  19:34:51 |    85 | absent | 25.875 |     65 |
  19:35:01 |    85 | absent | 26.000 |     65 |
  19:35:11 |    85 | absent | 26.062 |     65 |
  19:35:21 |    85 | absent | 26.062 |     65 |
  19:35:31 |    85 | absent | 26.187 |     65 |
  19:35:41 |    85 | absent | 26.250 |     65 |
  19:35:51 |    85 | absent | 26.375 |     65 |
  19:36:01 |    85 | absent | 26.437 |     65 |
  19:36:11 |    85 | absent | 26.500 |     65 |
  19:36:21 |    85 | absent | 26.625 |     65 |
  19:36:31 |    85 | absent | 26.687 |     65 |
  19:36:41 |    85 | absent | 26.687 |     65 |
  19:36:51 |    85 | absent | 26.812 |     65 |
  19:37:01 |    85 | absent | 26.875 |     65 |
  19:37:11 |    85 | absent | 26.875 |     65 |
  19:37:21 |    85 | absent | 26.937 |     65 |
  19:37:31 |    85 | absent | 27.000 |     65 |
  19:37:41 |    85 | absent | 27.062 |     65 |
  19:37:51 |    85 | absent | 27.187 |     65 |
  19:38:01 |    85 | absent | 27.312 |     65 |
  19:38:11 |    85 | absent | 27.375 |     65 |
  19:38:21 |    85 | absent | 27.375 |     65 |
  19:38:31 |    85 | absent | 27.500 |     65 |
  19:38:41 |    85 | absent | 27.562 |     65 |
  19:38:51 |    85 | absent | 27.625 |     65 |
  19:39:01 |    85 | absent | 27.625 |     65 |
  19:39:11 |    85 | absent | 27.812 |     65 |
  19:39:21 |    85 | absent | 27.875 |     65 |
  19:39:31 |    85 | absent | 27.875 |     65 |
  19:39:41 |    85 | absent | 28.000 |     65 |
  19:39:51 |    85 | absent | 28.062 |     65 |
  19:40:01 |    85 | absent | 28.187 |     65 |
  19:40:11 |    85 | absent | 28.187 |     65 |
  19:40:21 |    85 | absent | 28.312 |     65 |
  19:40:31 |    85 | absent | 28.437 |     65 |
  19:40:41 |    85 | absent | 28.375 |     65 |
  19:40:51 |    85 | absent | 28.500 |     65 |
  19:41:01 |    85 | absent | 28.562 |     65 |
  19:41:11 |    85 | absent | 28.687 |     65 |
  19:41:21 |    85 | absent | 28.687 |     65 |
  19:41:31 |    85 | absent | 28.812 |     65 |
  19:41:41 |    85 | absent | 28.812 |     65 |
  19:41:51 |    85 | absent | 28.937 |     65 |
  19:42:01 |    85 | absent | 29.000 |     65 |
  19:42:11 |    85 | absent | 29.125 |     65 |
  19:42:21 |    85 | absent | 29.250 |     65 |
  19:42:31 |    85 | absent | 29.312 |     65 |
  19:42:41 |    85 | absent | 29.312 |     65 |
  19:42:51 |    85 | absent | 29.375 |     65 |
  19:43:01 |    85 | absent | 29.500 |     65 |
  19:43:11 |    85 | absent | 29.500 |     65 |
  19:43:21 |    85 | absent | 29.687 |     65 |
  19:43:31 |    85 | absent | 29.750 |     65 |
  19:43:41 |    85 | absent | 29.812 |     65 |
  19:43:51 |    85 | absent | 29.875 |     65 |
  19:44:01 |    85 | absent | 29.937 |     65 |
  19:44:11 |    85 | absent | 30.000 |     65 |
  19:44:21 |    85 | absent | 30.062 |     65 |
  19:44:31 |    85 | absent | 30.250 |     65 |
  19:44:41 |    85 | absent | 30.312 |     65 |
  19:44:51 |    85 | absent | 30.375 |     65 |
  19:45:01 |    85 | absent | 30.437 |     65 |
  19:45:11 |    85 | absent | 30.500 |     65 |
  19:45:21 |    85 | absent | 30.625 |     65 |
  19:45:31 |    85 | absent | 30.625 |     65 |
  19:45:41 |    85 | absent | 30.625 |     65 |
  19:45:51 |    85 | absent | 30.750 |     65 |
  19:46:01 |    85 | absent | 30.812 |     65 |
  19:46:11 |    85 | absent | 30.875 |     65 |
  19:46:21 |    85 | absent | 30.937 |     65 |
  19:46:31 |    85 | absent | 31.000 |     65 |
  19:46:41 |    85 | absent | 31.125 |     65 |
  19:46:51 |    85 | absent | 31.250 |     65 |
  19:47:01 |    85 | absent | 31.250 |     65 |
  19:47:11 |    85 | absent | 31.312 |     65 |
  19:47:21 |    85 | absent | 31.375 |     65 |
  19:47:31 |    85 | absent | 31.500 |     65 |
  19:47:41 |    85 | absent | 31.500 |     65 |
  19:47:51 |    85 | absent | 31.562 |     65 |
  19:48:01 |    85 | absent | 31.625 |     65 |
  19:48:11 |    85 | absent | 31.750 |     65 |
  19:48:21 |    85 | absent | 31.812 |     65 |
  19:48:31 |    85 | absent | 32.000 |     65 |
  19:48:41 |    85 | absent | 32.000 |     65 |
  19:48:51 |    85 | absent | 32.062 |     65 |
  19:49:01 |    85 | absent | 32.125 |     65 |
  19:49:11 |    85 | absent | 32.187 |     65 |
  19:49:21 |    85 | absent | 32.250 |     65 |
  19:49:31 |    85 | absent | 32.375 |     65 |
  19:49:41 |    85 | absent | 32.437 |     65 |
  19:49:51 |    85 | absent | 32.500 |     65 |
  19:50:01 |    85 | absent | 32.625 |     65 |
  19:50:11 |    85 | absent | 32.687 |     65 |
  19:50:21 |    85 | absent | 32.687 |     65 |
  19:50:31 |    85 | absent | 32.812 |     65 |
  19:50:41 |    85 | absent | 32.937 |     65 |
  19:50:51 |    85 | absent | 33.000 |     65 |
  19:51:01 |    85 | absent | 33.062 |     65 |
  19:51:11 |    85 | absent | 33.125 |     65 |
  19:51:21 |    85 | absent | 33.125 |     65 |
  19:51:31 |    85 | absent | 33.187 |     65 |
  19:51:41 |    85 | absent | 33.312 |     65 |
  19:51:51 |    85 | absent | 33.375 |     65 |
  19:52:01 |    85 | absent | 33.500 |     65 |
  19:52:11 |    85 | absent | 33.500 |     65 |
  19:52:21 |    85 | absent | 33.500 |     65 |
  19:52:31 |    85 | absent | 33.562 |     65 |
  19:52:41 |    85 | absent | 33.687 |     65 |
  19:52:51 |    85 | absent | 33.812 |     65 |
  19:53:01 |    85 | absent | 33.812 |     65 |
  19:53:11 |    85 | absent | 33.875 |     65 |
  19:53:21 |    85 | absent | 33.937 |     65 |
  19:53:31 |    85 | absent | 34.062 |     65 |
  19:53:41 |    85 | absent | 34.062 |     65 |
  19:53:51 |    85 | absent | 34.125 |     65 |
  19:54:01 |    85 | absent | 34.187 |     65 |
  19:54:11 |    85 | absent | 34.312 |     65 |
  19:54:21 |    85 | absent | 34.375 |     65 |
  19:54:31 |    85 | absent | 34.500 |     65 |
  19:54:41 |    85 | absent | 34.562 |     65 |
  19:54:51 |    85 | absent | 34.625 |     65 |
  19:55:01 |    85 | absent | 34.625 |     65 |
  19:55:11 |    85 | absent | 34.750 |     65 |
  19:55:21 |    85 | absent | 34.812 |     65 |
  19:55:31 |    85 | absent | 34.875 |     65 |
  19:55:41 |    85 | absent | 35.000 |     65 |
  19:55:51 |    85 | absent | 35.000 |     65 |
  19:56:01 |    85 | absent | 35.125 |     65 |
  19:56:11 |    85 | absent | 35.250 |     65 |
  19:56:21 |    85 | absent | 35.312 |     65 |
  19:56:31 |    85 | absent | 35.312 |     65 |
  19:56:41 |    85 | absent | 35.375 |     65 |
  19:56:51 |    85 | absent | 35.437 |     65 |
  19:57:01 |    85 | absent | 35.562 |     65 |
  19:57:11 |    85 | absent | 35.625 |     65 |
  19:57:21 |    85 | absent | 35.750 |     65 |
  19:57:31 |    85 | absent | 35.750 |     65 |
  19:57:41 |    85 | absent | 35.875 |     65 |
  19:57:51 |    85 | absent | 36.000 |     65 |
  19:58:01 |    85 | absent | 36.062 |     65 |
  19:58:11 |    85 | absent | 36.125 |     65 |
  19:58:21 |    85 | absent | 36.125 |     65 |
  19:58:31 |    85 | absent | 36.187 |     65 |
  19:58:41 |    85 | absent | 36.250 |     65 |
  19:58:51 |    85 | absent | 36.312 |     65 |
  19:59:01 |    85 | absent | 36.437 |     65 |
  19:59:11 |    85 | absent | 36.500 |     65 |
  19:59:21 |    85 | absent | 36.562 |     65 |
  19:59:31 |    85 | absent | 36.625 |     65 |
  19:59:41 |    85 | absent | 36.687 |     65 |
  19:59:51 |    85 | absent | 36.750 |     65 |
  20:00:01 |    85 | absent | 36.875 |     65 |
  20:00:11 |    85 | absent | 36.875 |     65 |
  20:00:21 |    85 | absent | 37.000 |     65 |
  20:00:31 |    85 | absent | 37.062 |     65 |
  20:00:41 |    85 | absent | 37.187 |     65 |
  20:00:51 |    85 | absent | 37.187 |     65 |
  20:01:01 |    85 | absent | 37.312 |     65 |
  20:01:11 |    85 | absent | 37.375 |     65 |
  20:01:21 |    85 | absent | 37.375 |     65 |
  20:01:31 |    85 | absent | 37.562 |     65 |
  20:01:41 |    85 | absent | 37.562 |     65 |
  20:01:51 |    85 | absent | 37.625 |     65 |
  20:02:01 |    85 | absent | 37.687 |     65 |
  20:02:11 |    85 | absent | 37.750 |     65 |
  20:02:21 |    85 | absent | 37.875 |     65 |
  20:02:31 |    85 | absent | 38.000 |     65 |
  20:02:41 |    85 | absent | 38.000 |     65 |
  20:02:51 |    85 | absent | 38.125 |     65 |
  20:03:01 |    85 | absent | 38.125 |     65 |
  20:03:11 |    85 | absent | 38.250 |     65 |
  20:03:21 |    85 | absent | 38.312 |     65 |
  20:03:31 |    85 | absent | 38.437 |     65 |
  20:03:41 |    85 | absent | 38.500 |     65 |
  20:03:51 |    85 | absent | 38.500 |     65 |
  20:04:01 |    85 | absent | 38.562 |     65 |
  20:04:11 |    85 | absent | 38.625 |     65 |
  20:04:21 |    85 | absent | 38.750 |     65 |
  20:04:31 |    85 | absent | 38.750 |     65 |
  20:04:41 |    85 | absent | 38.875 |     65 |
  20:04:51 |    85 | absent | 39.000 |     65 |
  20:05:01 |    85 | absent | 39.125 |     65 |
  20:05:11 |    85 | absent | 39.125 |     65 |
  20:05:21 |    85 | absent | 39.250 |     65 |
  20:05:31 |    85 | absent | 39.250 |     65 |
  20:05:41 |    85 | absent | 39.312 |     65 |
  20:05:51 |    85 | absent | 39.437 |     65 |
  20:06:01 |    85 | absent | 39.437 |     65 |
  20:06:11 |    85 | absent | 39.500 |     65 |
  20:06:21 |    85 | absent | 39.562 |     65 |
  20:06:31 |    85 | absent | 39.625 |     65 |
  20:06:41 |    85 | absent | 39.687 |     65 |
  20:06:51 |    85 | absent | 39.750 |     65 |
  20:07:01 |    85 | absent | 39.875 |     65 |
  20:07:11 |    85 | absent | 40.000 |     65 |
  20:07:21 |    85 | absent | 40.062 |     65 |
  20:07:31 |    85 | absent | 40.187 |     65 |
  20:07:41 |    85 | absent | 40.187 |     65 |
  20:07:51 |    85 | absent | 40.312 |     65 |
  20:08:01 |    85 | absent | 40.375 |     65 |
  20:08:11 |    85 | absent | 40.375 |     65 |
  20:08:21 |    85 | absent | 40.437 |     65 |
  20:08:31 |    85 | absent | 40.562 |     65 |
  20:08:41 |    85 | absent | 40.625 |     65 |
  20:08:51 |    85 | absent | 40.687 |     65 |
  20:09:01 |    85 | absent | 40.687 |     65 |
  20:09:11 |    85 | absent | 40.687 |     65 |
  20:09:21 |    85 | absent | 40.812 |     65 |
  20:09:31 |    85 | absent | 40.875 |     65 |
  20:09:41 |    85 | absent | 40.937 |     65 |
  20:09:51 |    85 | absent | 41.062 |     65 |
  20:10:01 |    85 | absent | 41.125 |     65 |
  20:10:11 |    85 | absent | 41.250 |     65 |
  20:10:21 |    85 | absent | 41.250 |     65 |
  20:10:31 |    85 | absent | 41.375 |     65 |
  20:10:41 |    85 | absent | 41.437 |     65 |
  20:10:51 |    85 | absent | 41.562 |     65 |
  20:11:01 |    85 | absent | 41.687 |     65 |
  20:11:11 |    85 | absent | 41.750 |     65 |
  20:11:21 |    85 | absent | 41.750 |     65 |
  20:11:31 |    85 | absent | 41.812 |     65 |
  20:11:41 |    85 | absent | 41.937 |     65 |
  20:11:51 |    85 | absent | 41.937 |     65 |
  20:12:01 |    85 | absent | 42.062 |     65 |
  20:12:11 |    85 | absent | 42.125 |     65 |
  20:12:21 |    85 | absent | 42.250 |     65 |
  20:12:31 |    85 | absent | 42.312 |     65 |
  20:12:41 |    85 | absent | 42.187 |     65 |
  20:12:51 |    85 | absent | 42.312 |     65 |
  20:13:01 |    85 | absent | 42.312 |     65 |
  20:13:11 |    85 | absent | 42.437 |     65 |
  20:13:21 |    85 | absent | 42.500 |     65 |
  20:13:31 |    85 | absent | 42.562 |     65 |
  20:13:41 |    85 | absent | 42.625 |     65 |
  20:13:51 |    85 | absent | 42.687 |     65 |
  20:14:01 |    85 | absent | 42.750 |     65 |
  20:14:11 |    85 | absent | 42.875 |     65 |
  20:14:21 |    85 | absent | 42.875 |     65 |
  20:14:31 |    85 | absent | 42.937 |     65 |
  20:14:41 |    85 | absent | 43.000 |     65 |
  20:14:51 |    85 | absent | 43.187 |     65 |
  20:15:01 |    85 | absent | 43.125 |     65 |
  20:15:11 |    85 | absent | 43.250 |     65 |
  20:15:21 |    85 | absent | 43.312 |     65 |
  20:15:31 |    85 | absent | 43.375 |     65 |
  20:15:41 |    85 | absent | 43.500 |     65 |
  20:15:51 |    85 | absent | 43.562 |     65 |
  20:16:01 |    85 | absent | 43.625 |     65 |
  20:16:11 |    85 | absent | 43.687 |     65 |
  20:16:21 |    85 | absent | 43.750 |     65 |
  20:16:31 |    85 | absent | 43.875 |     65 |
  20:16:41 |    85 | absent | 43.875 |     65 |
  20:16:51 |    85 | absent | 43.875 |     65 |
  20:17:01 |    85 | absent | 43.875 |     65 |
  20:17:11 |    85 | absent | 44.062 |     65 |
  20:17:21 |    85 | absent | 44.125 |     65 |
  20:17:31 |    85 | absent | 44.250 |     65 |
  20:17:41 |    85 | absent | 44.250 |     65 |
  20:17:51 |    85 | absent | 44.312 |     65 |
  20:18:01 |    85 | absent | 44.437 |     65 |
  20:18:11 |    85 | absent | 44.500 |     65 |
  20:18:21 |    85 | absent | 44.562 |     65 |
  20:18:31 |    85 | absent | 44.625 |     65 |
  20:18:41 |    85 | absent | 44.687 |     65 |
  20:18:51 |    85 | absent | 44.750 |     65 |
  20:19:01 |    85 | absent | 44.875 |     65 |
  20:19:11 |    85 | absent | 44.937 |     65 |
  20:19:21 |    85 | absent | 45.125 |     65 |
  20:19:31 |    85 | absent | 45.125 |     65 |
  20:19:41 |    85 | absent | 45.125 |     65 |
  20:19:51 |    85 | absent | 45.187 |     65 |
  20:20:01 |    85 | absent | 45.125 |     65 |
  20:20:11 |    85 | absent | 45.250 |     65 |
  20:20:21 |    85 | absent | 45.312 |     65 |
  20:20:31 |    85 | absent | 45.375 |     65 |
  20:20:41 |    85 | absent | 45.437 |     65 |
  20:20:51 |    85 | absent | 45.500 |     65 |
  20:21:01 |    85 | absent | 45.562 |     65 |
  20:21:11 |    85 | absent | 45.687 |     65 |
  20:21:21 |    85 | absent | 45.812 |     65 |
  20:21:31 |    85 | absent | 45.812 |     65 |
  20:21:41 |    85 | absent | 45.937 |     65 |
  20:21:51 |    85 | absent | 46.000 |     65 |
  20:22:01 |    85 | absent | 46.062 |     65 |
  20:22:11 |    85 | absent | 46.125 |     65 |
  20:22:21 |    85 | absent | 46.250 |     65 |
  20:22:31 |    85 | absent | 46.250 |     65 |
  20:22:41 |    85 | absent | 46.375 |     65 |
  20:22:51 |    85 | absent | 46.375 |     65 |
  20:23:01 |    85 | absent | 46.500 |     65 |
  20:23:11 |    85 | absent | 46.500 |     65 |
  20:23:21 |    85 | absent | 46.625 |     65 |
  20:23:31 |    85 | absent | 46.687 |     65 |
  20:23:41 |    85 | absent | 46.812 |     65 |
  20:23:51 |    85 | absent | 46.750 |     65 |
  20:24:01 |    85 | absent | 46.812 |     65 |
  20:24:11 |    85 | absent | 47.000 |     65 |
  20:24:21 |    85 | absent | 47.000 |     65 |
  20:24:31 |    85 | absent | 47.062 |     65 |
  20:24:41 |    85 | absent | 47.125 |     65 |
  20:24:51 |    85 | absent | 47.187 |     65 |
  20:25:01 |    85 | absent | 47.250 |     65 |
  20:25:11 |    85 | absent | 47.312 |     65 |
  20:25:21 |    85 | absent | 47.500 |     65 |
  20:25:31 |    85 | absent | 47.500 |     65 |
  20:25:41 |    85 | absent | 47.562 |     65 |
  20:25:51 |    85 | absent | 47.687 |     65 |
  20:26:01 |    85 | absent | 47.687 |     65 |
  20:26:11 |    85 | absent | 47.812 |     65 |
  20:26:21 |    85 | absent | 47.937 |     65 |
  20:26:31 |    85 | absent | 47.937 |     65 |
  20:26:41 |    85 | absent | 48.000 |     65 |
  20:26:51 |    85 | absent | 47.937 |     65 |
  20:27:01 |    85 | absent | 48.000 |     65 |
  20:27:11 |    85 | absent | 48.062 |     65 |
  20:27:21 |    85 | absent | 48.187 |     65 |
  20:27:31 |    85 | absent | 48.187 |     65 |
  20:27:41 |    85 | absent | 48.312 |     65 |
  20:27:51 |    85 | absent | 48.375 |     65 |
  20:28:01 |    85 | absent | 48.437 |     65 |
  20:28:11 |    85 | absent | 48.500 |     65 |
  20:28:21 |    85 | absent | 48.562 |     65 |
  20:28:31 |    85 | absent | 48.625 |     65 |
  20:28:41 |    85 | absent | 48.750 |     65 |
  20:28:51 |    85 | absent | 48.812 |     65 |
  20:29:01 |    85 | absent | 48.875 |     65 |
  20:29:11 |    85 | absent | 48.937 |     65 |
  20:29:21 |    85 | absent | 49.062 |     65 |
  20:29:31 |    85 | absent | 49.000 |     65 |
  20:29:41 |    85 | absent | 49.125 |     65 |
  20:29:51 |    85 | absent | 49.125 |     65 |
  20:30:01 |    85 | absent | 49.250 |     65 |
  20:30:11 |    85 | absent | 49.312 |     65 |
  20:30:21 |    85 | absent | 49.375 |     65 |
  20:30:31 |    85 | absent | 49.437 |     65 |
  20:30:41 |    85 | absent | 49.500 |     65 |
  20:30:51 |    85 | absent | 49.687 |     65 |
  20:31:01 |    85 | absent | 49.687 |     65 |
  20:31:11 |    85 | absent | 49.812 |     65 |
  20:31:21 |    85 | absent | 49.812 |     65 |
  20:31:31 |    85 | absent | 49.875 |     65 |
  20:31:41 |    85 | absent | 49.937 |     65 |
  20:31:51 |    85 | absent | 50.062 |     65 |
  20:32:01 |    85 | absent | 50.125 |     65 |
  20:32:11 |    85 | absent | 50.187 |     65 |
  20:32:21 |    85 | absent | 50.312 |     65 |
  20:32:31 |    85 | absent | 50.375 |     65 |
  20:32:41 |    85 | absent | 50.437 |     65 |
  20:32:51 |    85 | absent | 50.500 |     65 |
  20:33:01 |    85 | absent | 50.500 |     65 |
  20:33:11 |    85 | absent | 50.625 |     65 |
  20:33:21 |    85 | absent | 50.625 |     65 |
  20:33:31 |    85 | absent | 50.687 |     65 |
  20:33:41 |    85 | absent | 50.812 |     65 |
  20:33:51 |    85 | absent | 50.812 |     65 |
  20:34:01 |    85 | absent | 50.812 |     65 |
  20:34:11 |    85 | absent | 50.812 |     65 |
  20:34:21 |    85 | absent | 50.937 |     65 |
  20:34:31 |    85 | absent | 51.062 |     65 |
  20:34:41 |    85 | absent | 51.062 |     65 |
  20:34:51 |    85 | absent | 51.125 |     65 |
  20:35:01 |    85 | absent | 51.187 |     65 |
  20:35:11 |    85 | absent | 51.250 |     65 |
  20:35:21 |    85 | absent | 51.312 |     65 |
  20:35:31 |    85 | absent | 51.375 |     65 |
  20:35:41 |    85 | absent | 51.500 |     65 |
  20:35:51 |    85 | absent | 51.562 |     65 |
  20:36:01 |    85 | absent | 51.562 |     65 |
  20:36:11 |    85 | absent | 51.625 |     65 |
  20:36:21 |    85 | absent | 51.750 |     65 |
  20:36:31 |    85 | absent | 51.750 |     65 |
  20:36:41 |    85 | absent | 51.875 |     65 |
  20:36:51 |    85 | absent | 51.937 |     65 |
  20:37:01 |    85 | absent | 52.062 |     65 |
  20:37:11 |    85 | absent | 52.062 |     65 |
  20:37:21 |    85 | absent | 52.187 |     65 |
  20:37:31 |    85 | absent | 52.250 |     65 |
  20:37:41 |    85 | absent | 52.375 |     65 |
  20:37:51 |    85 | absent | 52.375 |     65 |
  20:38:01 |    85 | absent | 52.500 |     65 |
  20:38:11 |    85 | absent | 52.500 |     65 |
  20:38:21 |    85 | absent | 52.562 |     65 |
  20:38:31 |    85 | absent | 52.625 |     65 |
  20:38:41 |    85 | absent | 52.687 |     65 |
  20:38:51 |    85 | absent | 52.750 |     65 |
  20:39:01 |    85 | absent | 52.812 |     65 |
  20:39:11 |    85 | absent | 52.875 |     65 |
  20:39:21 |    85 | absent | 52.937 |     65 |
  20:39:31 |    85 | absent | 53.000 |     65 |
  20:39:41 |    85 | absent | 53.062 |     65 |
  20:39:51 |    85 | absent | 53.125 |     65 |
  20:40:01 |    85 | absent | 53.250 |     65 |
  20:40:11 |    85 | absent | 53.312 |     65 |
  20:40:21 |    85 | absent | 53.375 |     65 |
  20:40:31 |    85 | absent | 53.437 |     65 |
  20:40:41 |    85 | absent | 53.500 |     65 |
  20:40:51 |    85 | absent | 53.562 |     65 |
  20:41:01 |    85 | absent | 53.625 |     65 |
  20:41:11 |    85 | absent | 53.562 |     65 |
  20:41:21 |    85 | absent | 53.687 |     65 |
  20:41:31 |    85 | absent | 53.750 |     65 |
  20:41:41 |    85 | absent | 53.750 |     65 |
  20:41:51 |    85 | absent | 53.812 |     65 |
  20:42:01 |    85 | absent | 53.875 |     65 |
  20:42:11 |    85 | absent | 53.937 |     65 |
  20:42:21 |    85 | absent | 54.000 |     65 |
  20:42:31 |    85 | absent | 54.062 |     65 |
  20:42:41 |    85 | absent | 54.125 |     65 |
  20:42:51 |    85 | absent | 54.250 |     65 |
  20:43:01 |    85 | absent | 54.312 |     65 |
  20:43:11 |    85 | absent | 54.312 |     65 |
  20:43:21 |    85 | absent | 54.375 |     65 |
  20:43:31 |    85 | absent | 54.437 |     65 |
  20:43:41 |    85 | absent | 54.562 |     65 |
  20:43:51 |    85 | absent | 54.625 |     65 |
  20:44:01 |    85 | absent | 54.687 |     65 |
  20:44:11 |    85 | absent | 54.750 |     65 |
  20:44:21 |    85 | absent | 54.812 |     65 |
  20:44:31 |    85 | absent | 54.875 |     65 |
  20:44:41 |    85 | absent | 54.937 |     65 |
