           |       |        |        |        |
           |       |  T amb | T boil |  Tboil |
      Time |   PWM |    (C) |    (C) | tgt(C) |
-----------------------------------------------
     06-03 |11:58:20 |     25 | 28.687 | 48.625 |74 |
     06-03 |11:58:22 | 99.000 | 28.750 | 48.625 |74 |
     06-03 |11:58:24 | 99.000 | 28.812 | 48.625 |74 |
     06-03 |11:58:26 | 99.000 | 28.812 | 48.562 |74 |
     06-03 |11:58:28 | 99.000 | 28.812 | 48.562 |74 |
     06-03 |11:58:29 | 99.000 | 28.750 | 48.625 |74 |
     06-03 |11:58:31 | 99.000 | 28.812 | 48.562 |74 |
     06-03 |11:58:33 | 99.000 | 28.812 | 48.625 |74 |
     06-03 |11:58:35 | 99.000 | 28.812 | 48.562 |74 |
     06-03 |11:58:37 | 99.000 | 28.812 | 48.562 |74 |
           |       |        |        |        |
           |       |  T amb | T boil |  Tboil |
      Time |   PWM |    (C) |    (C) | tgt(C) |
-----------------------------------------------
     06-03 |12:01:30 |     25 | 28.750 | 48.437 |74 |
     06-03 |12:01:40 | 99.000 | 28.750 | 48.437 |74 |
     06-03 |12:01:50 | 99.000 | 28.750 | 48.375 |74 |
     06-03 |12:02:00 | 99.000 | 28.812 | 48.375 |74 |
     06-03 |12:02:10 | 99.000 | 28.812 | 48.375 |74 |
     06-03 |12:02:20 | 99.000 | 28.750 | 48.312 |74 |
     06-03 |12:02:30 | 99.000 | 28.812 | 48.375 |74 |
     06-03 |12:02:40 | 99.000 | 28.750 | 48.375 |74 |
     06-03 |12:02:50 | 99.000 | 28.750 | 48.312 |74 |
     06-03 |12:03:00 | 99.000 | 28.812 | 48.312 |74 |
     06-03 |12:03:10 | 99.000 | 28.812 | 48.312 |74 |
                |       |        |        |        |
                |       |  T amb | T boil |  Tboil |
           Time |   PWM |    (C) |    (C) | tgt(C) |
-----------------------------------------------
          06-03 |12:04:36 |     25 | 28.750 | 48.187 |74 |
          06-03 |12:04:46 | 99.000 | 28.750 | 48.125 |74 |
          06-03 |12:04:56 | 99.000 | 28.750 | 48.125 |74 |
                |       |        |        |        |
                |       |  T amb | T boil |  Tboil |
           Time |   PWM |    (C) |    (C) | tgt(C) |
----------------------------------------------------
          06-03 |12:05:17 |     25 | 28.750 | 48.187 |74 |
          06-03 |12:05:27 | 99.000 | 28.750 | 48.125 |74 |
          06-03 |12:05:37 | 99.000 | 28.750 | 48.125 |74 |
          06-03 |12:05:47 | 99.000 | 28.750 | 48.125 |74 |
          06-03 |12:05:58 | 99.000 | 28.750 | 48.125 |74 |
          06-03 |12:06:08 | 99.000 | 28.812 | 48.125 |74 |
          06-03 |12:06:18 | 99.000 | 28.812 | 48.125 |74 |
          06-03 |12:06:28 | 99.000 | 28.750 | 48.062 |74 |
          06-03 |12:06:38 | 99.000 | 28.750 | 48.062 |74 |
          06-03 |12:06:48 | 99.000 | 28.750 | 48.125 |74 |
          06-03 |12:06:58 | 99.000 | 28.750 | 48.062 |74 |
          06-03 |12:07:08 | 99.000 | 28.750 | 48.062 |74 |
          06-03 |12:07:18 | 99.000 | 28.750 | 48.062 |74 |
          06-03 |12:07:28 | 99.000 | 28.687 | 48.000 |74 |
          06-03 |12:07:38 | 99.000 | 28.687 | 48.000 |74 |
          06-03 |12:07:48 | 99.000 | 28.625 | 48.000 |74 |
          06-03 |12:07:58 | 99.000 | 28.562 | 47.937 |74 |
          06-03 |12:08:08 | 99.000 | 28.625 | 47.937 |74 |
          06-03 |12:08:18 | 99.000 | 28.562 | 47.937 |74 |
          06-03 |12:08:28 | 99.000 | 28.562 | 47.937 |74 |
          06-03 |12:08:38 | 99.000 | 28.562 | 47.937 |74 |
          06-03 |12:08:49 | 99.000 | 28.562 | 48.187 |74 |
          06-03 |12:08:59 | 99.000 | 28.500 | 48.375 |74 |
          06-03 |12:09:09 | 99.000 | 28.500 | 48.625 |74 |
          06-03 |12:09:19 | 99.000 | 28.437 | 48.687 |74 |
          06-03 |12:09:29 | 99.000 | 28.437 | 48.750 |74 |
          06-03 |12:09:39 | 99.000 | 28.500 | 48.875 |74 |
          06-03 |12:09:49 | 99.000 | 28.437 | 48.937 |74 |
          06-03 |12:09:59 | 99.000 | 28.500 | 49.000 |74 |
          06-03 |12:10:09 | 99.000 | 28.500 | 49.125 |74 |
          06-03 |12:10:19 | 99.000 | 28.437 | 49.125 |74 |
          06-03 |12:10:29 | 99.000 | 28.437 | 49.187 |74 |
          06-03 |12:10:39 | 99.000 | 28.437 | 49.250 |74 |
          06-03 |12:10:49 | 99.000 | 28.375 | 49.375 |74 |
          06-03 |12:10:59 | 99.000 | 28.375 | 49.437 |74 |
          06-03 |12:11:09 | 99.000 | 28.375 | 49.625 |74 |
          06-03 |12:11:19 | 99.000 | 28.312 | 49.687 |74 |
          06-03 |12:11:29 | 99.000 | 28.375 | 49.750 |74 |
          06-03 |12:11:39 | 99.000 | 28.312 | 49.812 |74 |
          06-03 |12:11:49 | 99.000 | 28.312 | 49.875 |74 |
          06-03 |12:11:59 | 99.000 | 28.312 | 49.937 |74 |
          06-03 |12:12:09 | 99.000 | 28.312 | 50.000 |74 |
          06-03 |12:12:20 | 99.000 | 28.375 | 50.062 |74 |
          06-03 |12:12:30 | 99.000 | 28.312 | 50.187 |74 |
          06-03 |12:12:40 | 99.000 | 28.250 | 50.250 |74 |
          06-03 |12:12:50 | 99.000 | 28.250 | 50.312 |74 |
          06-03 |12:13:00 | 99.000 | 28.250 | 50.437 |74 |
          06-03 |12:13:10 | 99.000 | 28.250 | 50.500 |74 |
          06-03 |12:13:20 | 99.000 | 28.187 | 50.625 |74 |
          06-03 |12:13:30 | 99.000 | 28.187 | 50.687 |74 |
          06-03 |12:13:40 | 99.000 | 28.187 | 50.750 |74 |
          06-03 |12:13:50 | 99.000 | 28.187 | 50.812 |74 |
          06-03 |12:14:00 | 99.000 | 28.187 | 50.937 |74 |
          06-03 |12:14:10 | 99.000 | 28.125 | 51.000 |74 |
          06-03 |12:14:20 | 99.000 | 28.125 | 51.062 |74 |
          06-03 |12:14:30 | 99.000 | 28.125 | 51.125 |74 |
          06-03 |12:14:40 | 99.000 | 28.062 | 51.250 |74 |
          06-03 |12:14:50 | 99.000 | 28.062 | 51.312 |74 |
          06-03 |12:15:01 | 99.000 | 28.062 | 51.375 |74 |
          06-03 |12:15:11 | 99.000 | 28.062 | 51.437 |74 |
          06-03 |12:15:21 | 99.000 | 28.062 | 51.500 |74 |
          06-03 |12:15:31 | 99.000 | 28.062 | 51.562 |74 |
          06-03 |12:15:41 | 99.000 | 28.062 | 51.625 |74 |
          06-03 |12:15:51 | 99.000 | 28.062 | 51.687 |74 |
          06-03 |12:16:01 | 99.000 | 28.062 | 51.750 |74 |
          06-03 |12:16:11 | 99.000 | 28.062 | 51.875 |74 |
          06-03 |12:16:21 | 99.000 | 28.062 | 51.937 |74 |
          06-03 |12:16:31 | 99.000 | 28.000 | 52.062 |74 |
          06-03 |12:16:41 | 99.000 | 28.000 | 52.062 |74 |
          06-03 |12:16:51 | 99.000 | 28.000 | 52.125 |74 |
          06-03 |12:17:01 | 99.000 | 28.062 | 52.187 |74 |
          06-03 |12:17:12 | 99.000 | 28.062 | 52.312 |74 |
          06-03 |12:17:22 | 99.000 | 28.062 | 52.437 |74 |
          06-03 |12:17:32 | 99.000 | 28.000 | 52.500 |74 |
          06-03 |12:17:42 | 99.000 | 28.000 | 52.500 |74 |
          06-03 |12:17:52 | 99.000 | 28.000 | 52.562 |74 |
          06-03 |12:18:02 | 99.000 | 27.937 | 52.625 |74 |
          06-03 |12:18:12 | 99.000 | 27.937 | 52.750 |74 |
          06-03 |12:18:22 | 99.000 | 27.937 | 52.812 |74 |
          06-03 |12:18:32 | 99.000 | 27.937 | 52.875 |74 |
          06-03 |12:18:42 | 99.000 | 27.937 | 52.937 |74 |
          06-03 |12:18:52 | 99.000 | 27.937 | 53.000 |74 |
          06-03 |12:19:02 | 99.000 | 27.875 | 53.125 |74 |
          06-03 |12:19:12 | 99.000 | 27.875 | 53.187 |74 |
          06-03 |12:19:22 | 99.000 | 27.875 | 53.187 |74 |
          06-03 |12:19:32 | 99.000 | 27.875 | 53.312 |74 |
          06-03 |12:19:42 | 99.000 | 27.875 | 53.437 |74 |
          06-03 |12:19:53 | 99.000 | 27.875 | 53.562 |74 |
          06-03 |12:20:03 | 99.000 | 27.875 | 53.625 |74 |
          06-03 |12:20:13 | 99.000 | 27.875 | 53.625 |74 |
          06-03 |12:20:23 | 99.000 | 27.875 | 53.750 |74 |
          06-03 |12:20:33 | 99.000 | 27.875 | 53.812 |74 |
          06-03 |12:20:43 | 99.000 | 27.875 | 53.875 |74 |
          06-03 |12:20:53 | 99.000 | 27.875 | 53.937 |74 |
          06-03 |12:21:03 | 99.000 | 27.812 | 54.062 |74 |
          06-03 |12:21:13 | 99.000 | 27.812 | 54.062 |74 |
          06-03 |12:21:23 | 99.000 | 27.875 | 54.125 |74 |
          06-03 |12:21:33 | 99.000 | 27.812 | 54.187 |74 |
          06-03 |12:21:43 | 99.000 | 27.812 | 54.250 |74 |
          06-03 |12:21:53 | 99.000 | 27.812 | 54.375 |74 |
          06-03 |12:22:03 | 99.000 | 27.812 | 54.437 |74 |
          06-03 |12:22:13 | 99.000 | 27.812 | 54.562 |74 |
          06-03 |12:22:24 | 99.000 | 27.812 | 54.625 |74 |
          06-03 |12:22:34 | 99.000 | 27.750 | 54.625 |74 |
          06-03 |12:22:44 | 99.000 | 27.812 | 54.750 |74 |
          06-03 |12:22:54 | 99.000 | 27.750 | 54.812 |74 |
          06-03 |12:23:04 | 99.000 | 27.750 | 54.875 |74 |
          06-03 |12:23:14 | 99.000 | 27.750 | 54.875 |74 |
          06-03 |12:23:24 | 99.000 | 27.750 | 55.000 |74 |
          06-03 |12:23:34 | 99.000 | 27.750 | 55.062 |74 |
          06-03 |12:23:44 | 99.000 | 27.687 | 55.125 |74 |
          06-03 |12:23:54 | 99.000 | 27.750 | 55.187 |74 |
          06-03 |12:24:04 | 99.000 | 27.687 | 55.312 |74 |
          06-03 |12:24:14 | 99.000 | 27.687 | 55.375 |74 |
          06-03 |12:24:24 | 99.000 | 27.687 | 55.437 |74 |
          06-03 |12:24:34 | 99.000 | 27.687 | 55.562 |74 |
          06-03 |12:24:44 | 99.000 | 27.687 | 55.625 |74 |
          06-03 |12:24:55 | 99.000 | 27.687 | 55.687 |74 |
          06-03 |12:25:05 | 99.000 | 27.687 | 55.750 |74 |
          06-03 |12:25:15 | 99.000 | 27.687 | 55.812 |74 |
          06-03 |12:25:25 | 99.000 | 27.687 | 55.875 |74 |
          06-03 |12:25:35 | 99.000 | 27.687 | 56.000 |74 |
          06-03 |12:25:45 | 99.000 | 27.687 | 56.000 |74 |
          06-03 |12:25:55 | 99.000 | 27.625 | 56.062 |74 |
          06-03 |12:26:05 | 99.000 | 27.625 | 56.125 |74 |
          06-03 |12:26:15 | 99.000 | 27.625 | 56.250 |74 |
          06-03 |12:26:25 | 99.000 | 27.625 | 56.312 |74 |
          06-03 |12:26:35 | 99.000 | 27.687 | 56.312 |74 |
          06-03 |12:26:45 | 99.000 | 27.625 | 56.437 |74 |
          06-03 |12:26:55 | 99.000 | 27.625 | 56.500 |74 |
          06-03 |12:27:05 | 99.000 | 27.625 | 56.625 |74 |
          06-03 |12:27:16 | 99.000 | 27.625 | 56.687 |74 |
          06-03 |12:27:26 | 99.000 | 27.625 | 56.750 |74 |
          06-03 |12:27:36 | 99.000 | 27.625 | 56.812 |74 |
          06-03 |12:27:46 | 99.000 | 27.625 | 56.875 |74 |
          06-03 |12:27:56 | 99.000 | 27.625 | 56.937 |74 |
          06-03 |12:28:06 | 99.000 | 27.625 | 57.062 |74 |
          06-03 |12:28:16 | 99.000 | 27.625 | 57.125 |74 |
          06-03 |12:28:26 | 99.000 | 27.562 | 57.187 |74 |
          06-03 |12:28:36 | 99.000 | 27.562 | 57.250 |74 |
          06-03 |12:28:46 | 99.000 | 27.625 | 57.312 |74 |
          06-03 |12:28:56 | 99.000 | 27.562 | 57.375 |74 |
          06-03 |12:29:06 | 99.000 | 27.625 | 57.437 |74 |
          06-03 |12:29:16 | 99.000 | 27.562 | 57.500 |74 |
          06-03 |12:29:26 | 99.000 | 27.562 | 57.625 |74 |
          06-03 |12:29:36 | 99.000 | 27.625 | 57.625 |74 |
          06-03 |12:29:46 | 99.000 | 27.625 | 57.750 |74 |
          06-03 |12:29:56 | 99.000 | 27.625 | 57.812 |74 |
          06-03 |12:30:07 | 99.000 | 27.562 | 57.937 |74 |
          06-03 |12:30:17 | 99.000 | 27.562 | 58.000 |74 |
          06-03 |12:30:27 | 99.000 | 27.625 | 58.125 |74 |
          06-03 |12:30:37 | 99.000 | 27.562 | 58.187 |74 |
          06-03 |12:30:47 | 99.000 | 27.562 | 58.250 |74 |
          06-03 |12:30:57 | 99.000 | 27.562 | 58.312 |74 |
          06-03 |12:31:07 | 99.000 | 27.562 | 58.375 |74 |
          06-03 |12:31:17 | 99.000 | 27.562 | 58.437 |74 |
          06-03 |12:31:27 | 99.000 | 27.562 | 58.500 |74 |
          06-03 |12:31:37 | 99.000 | 27.562 | 58.625 |74 |
          06-03 |12:31:47 | 99.000 | 27.500 | 58.687 |74 |
          06-03 |12:31:57 | 99.000 | 27.562 | 58.687 |74 |
          06-03 |12:32:07 | 99.000 | 27.500 | 58.750 |74 |
          06-03 |12:32:17 | 99.000 | 27.562 | 58.812 |74 |
          06-03 |12:32:27 | 99.000 | 27.562 | 58.875 |74 |
          06-03 |12:32:38 | 99.000 | 27.500 | 58.875 |74 |
          06-03 |12:32:48 | 99.000 | 27.500 | 58.937 |74 |
          06-03 |12:32:58 | 99.000 | 27.500 | 59.125 |74 |
          06-03 |12:33:08 | 99.000 | 27.500 | 59.187 |74 |
          06-03 |12:33:18 | 99.000 | 27.500 | 59.250 |74 |
          06-03 |12:33:28 | 99.000 | 27.500 | 59.312 |74 |
          06-03 |12:33:38 | 99.000 | 27.500 | 59.437 |74 |
          06-03 |12:33:48 | 99.000 | 27.437 | 59.500 |74 |
          06-03 |12:33:58 | 99.000 | 27.500 | 59.562 |74 |
          06-03 |12:34:08 | 99.000 | 27.562 | 59.625 |74 |
          06-03 |12:34:18 | 99.000 | 27.500 | 59.625 |74 |
          06-03 |12:34:28 | 99.000 | 27.500 | 59.750 |74 |
          06-03 |12:34:38 | 99.000 | 27.500 | 59.812 |74 |
          06-03 |12:34:48 | 99.000 | 27.500 | 59.937 |74 |
          06-03 |12:34:59 | 99.000 | 27.437 | 60.000 |74 |
          06-03 |12:35:09 | 99.000 | 27.500 | 60.000 |74 |
          06-03 |12:35:19 | 99.000 | 27.500 | 60.062 |74 |
          06-03 |12:35:29 | 99.000 | 27.500 | 60.125 |74 |
          06-03 |12:35:39 | 99.000 | 27.500 | 60.250 |74 |
          06-03 |12:35:49 | 99.000 | 27.437 | 60.250 |74 |
          06-03 |12:35:59 | 99.000 | 27.437 | 60.375 |74 |
          06-03 |12:36:09 | 99.000 | 27.437 | 60.437 |74 |
          06-03 |12:36:19 | 99.000 | 27.437 | 60.437 |74 |
          06-03 |12:36:29 | 99.000 | 27.500 | 60.562 |74 |
          06-03 |12:36:39 | 99.000 | 27.437 | 60.625 |74 |
          06-03 |12:36:49 | 99.000 | 27.437 | 60.687 |74 |
          06-03 |12:37:00 | 99.000 | 27.500 | 60.750 |74 |
          06-03 |12:37:10 | 99.000 | 27.500 | 60.875 |74 |
          06-03 |12:37:20 | 99.000 | 27.500 | 60.937 |74 |
          06-03 |12:37:30 | 99.000 | 27.500 | 60.875 |74 |
          06-03 |12:37:40 | 99.000 | 27.500 | 61.062 |74 |
          06-03 |12:37:50 | 99.000 | 27.500 | 61.125 |74 |
          06-03 |12:38:00 | 99.000 | 27.500 | 61.187 |74 |
          06-03 |12:38:10 | 99.000 | 27.500 | 61.312 |74 |
          06-03 |12:38:20 | 99.000 | 27.500 | 61.437 |74 |
          06-03 |12:38:30 | 99.000 | 27.562 | 61.500 |74 |
          06-03 |12:38:40 | 99.000 | 27.500 | 61.625 |74 |
          06-03 |12:38:50 | 99.000 | 27.500 | 61.687 |74 |
          06-03 |12:39:00 | 99.000 | 27.500 | 61.750 |74 |
          06-03 |12:39:10 | 99.000 | 27.500 | 61.875 |74 |
          06-03 |12:39:21 | 99.000 | 27.562 | 62.000 |74 |
          06-03 |12:39:31 | 99.000 | 27.500 | 62.062 |74 |
          06-03 |12:39:41 | 99.000 | 27.500 | 62.062 |74 |
          06-03 |12:39:51 | 99.000 | 27.500 | 62.187 |74 |
          06-03 |12:40:01 | 99.000 | 27.500 | 62.187 |74 |
          06-03 |12:40:11 | 99.000 | 27.500 | 62.250 |74 |
          06-03 |12:40:21 | 99.000 | 27.500 | 62.312 |74 |
          06-03 |12:40:31 | 99.000 | 27.500 | 62.375 |74 |
          06-03 |12:40:41 | 99.000 | 27.500 | 62.437 |74 |
          06-03 |12:40:51 | 99.000 | 27.500 | 62.437 |74 |
          06-03 |12:41:01 | 99.000 | 27.437 | 62.562 |74 |
          06-03 |12:41:11 | 99.000 | 27.500 | 62.687 |74 |
          06-03 |12:41:21 | 99.000 | 27.500 | 62.750 |74 |
          06-03 |12:41:31 | 99.000 | 27.500 | 62.750 |74 |
          06-03 |12:41:41 | 99.000 | 27.500 | 62.750 |74 |
          06-03 |12:41:51 | 99.000 | 27.500 | 62.875 |74 |
          06-03 |12:42:01 | 99.000 | 27.500 | 62.937 |74 |
          06-03 |12:42:12 | 99.000 | 27.500 | 62.937 |74 |
          06-03 |12:42:22 | 99.000 | 27.562 | 63.125 |74 |
          06-03 |12:42:32 | 99.000 | 27.500 | 63.125 |74 |
          06-03 |12:42:42 | 99.000 | 27.437 | 63.187 |74 |
          06-03 |12:42:52 | 99.000 | 27.500 | 63.250 |74 |
          06-03 |12:43:02 | 99.000 | 27.500 | 63.312 |74 |
          06-03 |12:43:12 | 99.000 | 27.500 | 63.437 |74 |
          06-03 |12:43:22 | 99.000 | 27.562 | 63.500 |74 |
          06-03 |12:43:32 | 99.000 | 27.562 | 63.500 |74 |
          06-03 |12:43:42 | 99.000 | 27.562 | 63.562 |74 |
          06-03 |12:43:52 | 99.000 | 27.500 | 63.687 |74 |
          06-03 |12:44:02 | 99.000 | 27.500 | 63.750 |74 |
          06-03 |12:44:12 | 99.000 | 27.562 | 63.875 |74 |
          06-03 |12:44:22 | 99.000 | 27.500 | 63.937 |74 |
          06-03 |12:44:32 | 99.000 | 27.500 | 64.000 |74 |
          06-03 |12:44:42 | 99.000 | 27.562 | 64.062 |74 |
          06-03 |12:44:53 | 99.000 | 27.562 | 64.125 |74 |
          06-03 |12:45:03 | 99.000 | 27.500 | 64.250 |74 |
          06-03 |12:45:13 | 99.000 | 27.562 | 64.250 |74 |
          06-03 |12:45:23 | 99.000 | 27.562 | 64.375 |74 |
          06-03 |12:45:33 | 99.000 | 27.562 | 64.437 |74 |
          06-03 |12:45:43 | 99.000 | 27.562 | 64.562 |74 |
          06-03 |12:45:53 | 99.000 | 27.562 | 64.562 |74 |
          06-03 |12:46:03 | 99.000 | 27.562 | 64.562 |74 |
          06-03 |12:46:13 | 99.000 | 27.562 | 64.625 |74 |
          06-03 |12:46:23 | 99.000 | 27.562 | 64.750 |74 |
          06-03 |12:46:33 | 99.000 | 27.562 | 64.812 |74 |
          06-03 |12:46:43 | 99.000 | 27.562 | 64.937 |74 |
          06-03 |12:46:53 | 99.000 | 27.562 | 65.000 |74 |
          06-03 |12:47:04 | 99.000 | 27.562 | 65.000 |74 |
          06-03 |12:47:14 | 99.000 | 27.562 | 65.125 |74 |
          06-03 |12:47:24 | 99.000 | 27.562 | 65.187 |74 |
          06-03 |12:47:34 | 99.000 | 27.562 | 65.250 |74 |
          06-03 |12:47:44 | 99.000 | 27.562 | 65.312 |74 |
          06-03 |12:47:54 | 99.000 | 27.500 | 65.375 |74 |
          06-03 |12:48:04 | 99.000 | 27.562 | 65.437 |74 |
          06-03 |12:48:14 | 99.000 | 27.500 | 65.500 |74 |
          06-03 |12:48:24 | 99.000 | 27.562 | 65.562 |74 |
          06-03 |12:48:34 | 99.000 | 27.562 | 65.625 |74 |
          06-03 |12:48:44 | 99.000 | 27.562 | 65.750 |74 |
          06-03 |12:48:54 | 99.000 | 27.562 | 65.812 |74 |
          06-03 |12:49:04 | 99.000 | 27.562 | 65.875 |74 |
          06-03 |12:49:14 | 99.000 | 27.562 | 66.000 |74 |
          06-03 |12:49:24 | 99.000 | 27.625 | 66.062 |74 |
          06-03 |12:49:34 | 99.000 | 27.562 | 66.062 |74 |
          06-03 |12:49:44 | 99.000 | 27.562 | 66.125 |74 |
          06-03 |12:49:54 | 99.000 | 27.562 | 66.187 |74 |
          06-03 |12:50:04 | 99.000 | 27.562 | 66.187 |74 |
          06-03 |12:50:15 | 99.000 | 27.562 | 66.250 |74 |
          06-03 |12:50:25 | 99.000 | 27.562 | 66.312 |74 |
          06-03 |12:50:35 | 99.000 | 27.562 | 66.375 |74 |
          06-03 |12:50:45 | 99.000 | 27.562 | 66.437 |74 |
          06-03 |12:50:55 | 99.000 | 27.562 | 66.500 |74 |
          06-03 |12:51:05 | 99.000 | 27.562 | 66.562 |74 |
          06-03 |12:51:15 | 99.000 | 27.562 | 66.687 |74 |
          06-03 |12:51:25 | 99.000 | 27.562 | 66.812 |74 |
          06-03 |12:51:35 | 99.000 | 27.562 | 66.812 |74 |
          06-03 |12:51:45 | 99.000 | 27.562 | 66.937 |74 |
          06-03 |12:51:55 | 99.000 | 27.562 | 67.000 |74 |
          06-03 |12:52:05 | 99.000 | 27.562 | 67.062 |74 |
          06-03 |12:52:15 | 99.000 | 27.562 | 67.125 |74 |
          06-03 |12:52:26 | 99.000 | 27.562 | 67.125 |74 |
          06-03 |12:52:36 | 99.000 | 27.562 | 67.312 |74 |
          06-03 |12:52:46 | 99.000 | 27.625 | 67.375 |74 |
          06-03 |12:52:56 | 99.000 | 27.625 | 67.437 |74 |
          06-03 |12:53:06 | 99.000 | 27.562 | 67.500 |74 |
          06-03 |12:53:16 | 99.000 | 27.562 | 67.625 |74 |
          06-03 |12:53:26 | 99.000 | 27.562 | 67.750 |74 |
          06-03 |12:53:36 | 99.000 | 27.562 | 67.750 |74 |
          06-03 |12:53:46 | 99.000 | 27.562 | 67.750 |74 |
          06-03 |12:53:56 | 99.000 | 27.562 | 67.875 |74 |
          06-03 |12:54:06 | 99.000 | 27.562 | 68.000 |74 |
          06-03 |12:54:16 | 99.000 | 27.562 | 68.062 |74 |
          06-03 |12:54:26 | 99.000 | 27.562 | 68.125 |74 |
          06-03 |12:54:36 | 99.000 | 27.562 | 68.187 |74 |
          06-03 |12:54:47 | 99.000 | 27.562 | 68.250 |74 |
          06-03 |12:54:57 | 99.000 | 27.562 | 68.250 |74 |
          06-03 |12:55:07 | 99.000 | 27.562 | 68.312 |74 |
          06-03 |12:55:17 | 99.000 | 27.562 | 68.375 |74 |
          06-03 |12:55:27 | 99.000 | 27.562 | 68.437 |74 |
          06-03 |12:55:37 | 99.000 | 27.625 | 68.500 |74 |
          06-03 |12:55:47 | 99.000 | 27.562 | 68.562 |74 |
          06-03 |12:55:57 | 99.000 | 27.562 | 68.562 |74 |
          06-03 |12:56:07 | 99.000 | 27.562 | 68.687 |74 |
          06-03 |12:56:17 | 99.000 | 27.562 | 68.750 |74 |
          06-03 |12:56:27 | 99.000 | 27.562 | 68.812 |74 |
          06-03 |12:56:37 | 99.000 | 27.562 | 68.875 |74 |
          06-03 |12:56:47 | 99.000 | 27.500 | 69.000 |74 |
          06-03 |12:56:58 | 99.000 | 27.562 | 69.125 |74 |
          06-03 |12:57:08 | 99.000 | 27.562 | 69.125 |74 |
          06-03 |12:57:18 | 99.000 | 27.562 | 69.187 |74 |
          06-03 |12:57:28 | 99.000 | 27.562 | 69.187 |74 |
          06-03 |12:57:38 | 99.000 | 27.562 | 69.250 |74 |
          06-03 |12:57:48 | 99.000 | 27.562 | 69.312 |74 |
          06-03 |12:57:58 | 99.000 | 27.500 | 69.437 |74 |
          06-03 |12:58:08 | 99.000 | 27.562 | 69.500 |74 |
          06-03 |12:58:18 | 99.000 | 27.500 | 69.562 |74 |
          06-03 |12:58:28 | 99.000 | 27.500 | 69.687 |74 |
          06-03 |12:58:38 | 99.000 | 27.500 | 69.750 |74 |
          06-03 |12:58:48 | 99.000 | 27.500 | 69.812 |74 |
          06-03 |12:58:58 | 99.000 | 27.562 | 69.812 |74 |
          06-03 |12:59:08 | 99.000 | 27.500 | 69.875 |74 |
          06-03 |12:59:18 | 99.000 | 27.500 | 70.000 |74 |
          06-03 |12:59:29 | 99.000 | 27.562 | 70.062 |74 |
          06-03 |12:59:39 | 99.000 | 27.562 | 70.125 |74 |
          06-03 |12:59:49 | 99.000 | 27.562 | 70.187 |74 |
          06-03 |12:59:59 | 99.000 | 27.562 | 70.250 |74 |
          06-03 |13:00:09 | 99.000 | 27.562 | 70.312 |74 |
          06-03 |13:00:19 | 99.000 | 27.562 | 70.375 |74 |
          06-03 |13:00:29 | 99.000 | 27.562 | 70.437 |74 |
          06-03 |13:00:39 | 99.000 | 27.562 | 70.562 |74 |
          06-03 |13:00:49 | 99.000 | 27.625 | 70.562 |74 |
          06-03 |13:00:59 | 99.000 | 27.562 | 70.562 |74 |
          06-03 |13:01:09 | 99.000 | 27.562 | 70.687 |74 |
          06-03 |13:01:19 | 99.000 | 27.562 | 70.687 |74 |
          06-03 |13:01:29 | 99.000 | 27.562 | 70.750 |74 |
          06-03 |13:01:40 | 99.000 | 27.562 | 70.812 |74 |
          06-03 |13:01:50 | 99.000 | 27.562 | 70.812 |74 |
          06-03 |13:02:00 | 99.000 | 27.562 | 70.875 |74 |
          06-03 |13:02:10 | 99.000 | 27.625 | 71.000 |74 |
          06-03 |13:02:20 | 99.000 | 27.562 | 71.125 |74 |
          06-03 |13:02:30 | 99.000 | 27.625 | 71.187 |74 |
          06-03 |13:02:40 | 99.000 | 27.562 | 71.187 |74 |
          06-03 |13:02:50 | 99.000 | 27.562 | 71.187 |74 |
          06-03 |13:03:00 | 99.000 | 27.562 | 71.312 |74 |
          06-03 |13:03:10 | 99.000 | 27.562 | 71.437 |74 |
          06-03 |13:03:20 | 99.000 | 27.562 | 71.437 |74 |
          06-03 |13:03:30 | 99.000 | 27.562 | 71.500 |74 |
          06-03 |13:03:40 | 99.000 | 27.562 | 71.562 |74 |
          06-03 |13:03:50 | 99.000 | 27.562 | 71.625 |74 |
          06-03 |13:04:00 | 99.000 | 27.562 | 71.750 |74 |
          06-03 |13:04:10 | 99.000 | 27.562 | 71.812 |74 |
          06-03 |13:04:21 | 99.000 | 27.562 | 71.812 |74 |
          06-03 |13:04:31 | 99.000 | 27.562 | 71.937 |74 |
          06-03 |13:04:41 | 99.000 | 27.562 | 71.937 |74 |
          06-03 |13:04:51 | 99.000 | 27.562 | 72.000 |74 |
          06-03 |13:05:01 | 19.641 | 27.562 | 72.062 |74 |
          06-03 |13:05:11 | 19.486 | 27.562 | 72.125 |74 |
          06-03 |13:05:21 | 19.328 | 27.562 | 72.187 |74 |
          06-03 |13:05:31 | 19.173 | 27.562 | 72.187 |74 |
          06-03 |13:05:41 | 19.173 | 27.562 | 72.062 |74 |
          06-03 |13:05:51 | 19.486 | 27.562 | 72.062 |74 |
          06-03 |13:06:01 | 19.486 | 27.562 | 72.062 |74 |
          06-03 |13:06:11 | 19.486 | 27.625 | 72.125 |74 |
          06-03 |13:06:21 | 19.328 | 27.562 | 72.125 |74 |
          06-03 |13:06:31 | 19.328 | 27.562 | 72.187 |74 |
          06-03 |13:06:41 | 19.173 | 27.562 | 72.062 |74 |
          06-03 |13:06:52 | 19.486 | 27.625 | 72.062 |74 |
