           |       |        |        |        |        |        |        |     |          |
           |       |        |        |        |        |        |        |     |          |
-----------------------------------------------------------------------------------------
  08:28:46 |    40 | 16.500 | 47.562 | 14.625 | 13.312 | 12.500 |   76.5 |   0 |
           |       |        |        |        |        |        |        |     |          |
           |       |        |        |        |        |        |        |     |          |
-----------------------------------------------------------------------------------------
  08:28:59 |45.835 | 16.625 | 47.562 | 14.625 | 13.500 | 12.625 |   76.5 |   0 |
           |       |  T amb | T boil | T sthd | T cool | T cool | T sthd | jar | amt coll |
      Time |   PWM |    (C) |    (C) |    (C) | in (C) | out(C) | tgt(C) |   # |     (ml) |
-----------------------------------------------------------------------------------------
  11:59:30 |    40 | 27.062 | 43.375 | 20.937 | 14.562 | 17.812 |   76.5 |   0 |
  11:59:40 |37.419 | 27.187 | 43.375 | 21.062 | 14.687 | 17.875 |     98 |   0 |
  11:59:50 |62.580 | 27.187 | 43.375 | 21.062 | 14.687 | 17.875 |     98 |   0 |
  12:00:00 |91.008 | 27.250 | 43.437 | 21.062 | 14.750 | 17.937 |     98 |   0 |
  12:00:10 |    99 | 27.187 | 43.437 | 21.062 | 14.687 | 17.937 |     98 |   0 |
  12:00:20 |    99 | 27.187 | 43.437 | 21.125 | 14.687 | 17.937 |     98 |   0 |
  12:00:30 |    99 | 27.250 | 43.437 | 21.062 | 14.750 | 17.937 |     98 |   0 |
  12:00:40 |    99 | 27.187 | 43.437 | 21.125 | 14.687 | 18.000 |     98 |   0 |
  12:00:50 |    99 | 27.187 | 43.437 | 21.125 | 14.687 | 17.937 |     98 |   0 |
  12:01:00 |    99 | 27.187 | 43.437 | 21.187 | 14.750 | 18.000 |     98 |   0 |
  12:01:10 |    99 | 27.250 | 43.500 | 21.187 | 14.750 | 18.000 |     98 |   0 |
  12:01:20 |    99 | 27.187 | 43.562 | 21.250 | 14.750 | 18.000 |     98 |   0 |
  12:01:30 |    99 | 27.250 | 43.625 | 21.312 | 14.687 | 18.000 |     98 |   0 |
  12:01:40 |    99 | 27.250 | 43.750 | 21.250 | 14.750 | 18.062 |     98 |   0 |
  12:01:50 |    99 | 27.312 | 43.937 | 21.250 | 14.750 | 18.062 |     98 |   0 |
  12:02:00 |    99 | 27.312 | 44.000 | 21.250 | 14.750 | 18.062 |     98 |   0 |
  12:02:10 |    99 | 27.312 | 44.062 | 21.312 | 14.750 | 18.062 |     98 |   0 |
  12:02:20 |    99 | 27.312 | 44.187 | 21.312 | 14.750 | 18.062 |     98 |   0 |
  12:02:30 |    99 | 27.312 | 44.312 | 21.312 | 14.750 | 18.062 |     98 |   0 |
  12:02:40 |    99 | 27.312 | 44.437 | 21.312 | 14.750 | 18.062 |     98 |   0 |
  12:02:50 |    99 | 27.375 | 44.562 | 21.375 | 14.750 | 18.125 |     98 |   0 |
  12:03:00 |    99 | 27.375 | 44.687 | 21.375 | 14.750 | 18.062 |     98 |   0 |
  12:03:10 |    99 | 27.375 | 44.750 | 21.375 | 14.750 | 18.062 |     98 |   0 |
  12:03:20 |    99 | 27.375 | 44.937 | 21.437 | 14.750 | 18.125 |     98 |   0 |
  12:03:30 |    99 | 27.375 | 45.062 | 21.500 | 14.750 | 18.125 |     98 |   0 |
  12:03:40 |    99 | 27.375 | 45.125 | 21.437 | 14.750 | 18.125 |     98 |   0 |
  12:03:50 |    99 | 27.375 | 45.312 | 21.500 | 14.750 | 18.125 |     98 |   0 |
  12:04:00 |    99 | 27.375 | 45.375 | 21.562 | 14.750 | 18.125 |     98 |   0 |
  12:04:10 |    99 | 27.375 | 45.500 | 21.562 | 14.750 | 18.125 |     98 |   0 |
  12:04:20 |    99 | 27.375 | 45.625 | 21.562 | 14.750 | 18.125 |     98 |   0 |
  12:04:30 |    99 | 27.437 | 45.687 | 21.625 | 14.812 | 18.125 |     98 |   0 |
  12:04:40 |    99 | 27.437 | 45.750 | 21.625 | 14.750 | 18.187 |     98 |   0 |
  12:04:50 |    99 | 27.437 | 45.875 | 21.687 | 14.750 | 18.187 |     98 |   0 |
  12:05:00 |    99 | 27.437 | 45.937 | 21.625 | 14.750 | 18.187 |     98 |   0 |
  12:05:10 |    99 | 27.437 | 46.125 | 21.687 | 14.750 | 18.250 |     98 |   0 |
  12:05:20 |    99 | 27.500 | 46.250 | 21.687 | 14.750 | 18.250 |     98 |   0 |
  12:05:30 |    99 | 27.500 | 46.312 | 21.750 | 14.750 | 18.250 |     98 |   0 |
  12:05:40 |    99 | 27.500 | 46.437 | 21.750 | 14.812 | 18.187 |     98 |   0 |
  12:05:50 |    99 | 27.500 | 46.562 | 21.750 | 14.750 | 19.437 |     98 |   0 |
  12:06:00 |    99 | 27.500 | 46.625 | 21.750 | 15.187 | 20.250 |     98 |   0 |
  12:06:10 |    99 | 27.500 | 46.750 | 21.750 | 15.375 | 19.437 |     98 |   0 |
  12:06:20 |    99 | 27.500 | 46.875 | 21.750 | 15.437 | 18.562 |     98 |   0 |
  12:06:30 |    99 | 27.500 | 47.000 | 21.812 | 15.500 | 17.750 |     98 |   0 |
  12:06:40 |    99 | 27.500 | 47.062 | 21.812 | 15.500 | 17.500 |     98 |   0 |
  12:06:50 |    99 | 27.500 | 47.187 | 21.750 | 15.500 | 17.375 |     98 |   0 |
  12:07:00 |    99 | 27.500 | 47.312 | 21.750 | 15.562 | 17.250 |     98 |   0 |
  12:07:10 |    99 | 27.437 | 47.437 | 21.750 | 15.687 | 17.187 |     98 |   0 |
  12:07:20 |    99 | 27.500 | 47.562 | 21.687 | 15.687 | 17.187 |     98 |   0 |
  12:07:30 |    99 | 27.500 | 47.687 | 21.687 | 15.687 | 17.125 |     98 |   0 |
  12:07:40 |    99 | 27.437 | 47.812 | 21.687 | 15.687 | 17.125 |     98 |   0 |
  12:07:50 |    99 | 27.500 | 47.937 | 21.625 | 15.750 | 17.125 |     98 |   0 |
  12:08:00 |    99 | 27.500 | 48.062 | 21.625 | 15.750 | 17.125 |     98 |   0 |
  12:08:10 |    99 | 27.500 | 48.062 | 21.625 | 15.750 | 17.125 |     98 |   0 |
  12:08:20 |    99 | 27.500 | 48.125 | 21.562 | 15.750 | 17.125 |     98 |   0 |
  12:08:30 |    99 | 27.500 | 48.312 | 21.562 | 15.750 | 17.187 |     98 |   0 |
  12:08:40 |    99 | 27.562 | 48.500 | 21.500 | 15.750 | 17.250 |     98 |   0 |
  12:08:50 |    99 | 27.500 | 48.562 | 21.437 | 15.750 | 17.250 |     98 |   0 |
  12:09:00 |    99 | 27.500 | 48.750 | 21.437 | 15.750 | 17.187 |     98 |   0 |
  12:09:10 |    99 | 27.500 | 48.875 | 21.437 | 15.812 | 17.187 |     98 |   0 |
  12:09:20 |    99 | 27.500 | 49.000 | 21.375 | 15.875 | 17.187 |     98 |   0 |
  12:09:30 |    99 | 27.562 | 49.125 | 21.312 | 15.875 | 17.187 |     98 |   0 |
  12:09:40 |    99 | 27.562 | 49.187 | 21.312 | 15.875 | 17.250 |     98 |   0 |
  12:09:50 |    99 | 27.562 | 49.312 | 21.312 | 15.875 | 17.250 |     98 |   0 |
  12:10:00 |    99 | 27.500 | 49.375 | 21.250 | 15.875 | 17.250 |     98 |   0 |
  12:10:10 |    99 | 27.500 | 49.500 | 21.187 | 15.875 | 17.312 |     98 |   0 |
  12:10:20 |    99 | 27.500 | 49.562 | 21.187 | 15.875 | 17.312 |     98 |   0 |
  12:10:30 |    99 | 27.500 | 49.687 | 21.187 | 15.875 | 17.312 |     98 |   0 |
  12:10:40 |    99 | 27.500 | 49.812 | 21.125 | 15.937 | 17.312 |     98 |   0 |
  12:10:50 |    99 | 27.562 | 49.875 | 21.187 | 15.937 | 17.375 |     98 |   0 |
  12:11:00 |    99 | 27.562 | 50.062 | 21.125 | 15.937 | 17.375 |     98 |   0 |
  12:11:10 |    99 | 27.500 | 50.125 | 21.062 | 15.937 | 17.312 |     98 |   0 |
  12:11:20 |    99 | 27.500 | 50.250 | 21.062 | 15.937 | 17.312 |     98 |   0 |
