           |       |        |        |        |        |        |        |     |        |   flow |    amt |    pct |    amt |   ETOH |
           |       |  T amb | T boil | T sthd | T cool | T cool | T sthd | jar |        |   rate |   coll |    alc | 100abv |    rem |
      Time |   PWM |    (C) |    (C) |    (C) | in (C) | out(C) | tgt(C) |   # |  PHASE | ml/min |   (ml) |    out |   (ml) |   (ml) |
--------------------------------------------------------------------------------------------------------------------------------------
  14:39:58 |    99 | 24.312 | 19.375 | 21.125 | 16.000 | 19.187 |   76.5 |   0 |      E |     30 |    117 |     80 |      5 |   8906 |
  14:40:11 |    99 | 24.312 | 19.687 | 21.125 | 16.062 | 19.187 |   76.5 |   0 |      E |     30 |    123 |     80 |      5 |   8900 |
  14:40:24 |    99 | 24.312 | 19.937 | 21.125 | 16.062 | 19.250 |   76.5 |   0 |      E |     30 |    130 |     80 |      5 |   8895 |
  14:40:37 |    99 | 24.312 | 20.125 | 21.062 | 16.062 | 19.187 |   76.5 |   0 |      E |     30 |    136 |     80 |      5 |   8890 |
  14:40:50 |    99 | 24.250 | 20.437 | 21.125 | 16.062 | 19.250 |   76.5 |   0 |      E |     30 |    143 |     80 |      5 |   8885 |
  14:41:03 |    99 | 24.250 | 20.625 | 21.125 | 16.062 | 19.250 |   76.5 |   0 |      E |     30 |    149 |     80 |      5 |   8880 |
  14:41:16 |    99 | 24.312 | 20.812 | 21.125 | 16.062 | 19.250 |   76.5 |   0 |      E |     30 |    156 |     80 |      5 |   8874 |
  14:41:29 |    99 | 24.250 | 20.937 | 21.125 | 16.125 | 19.187 |   76.5 |   0 |      E |     30 |    162 |     80 |      5 |   8869 |
  14:41:42 |    99 | 24.250 | 21.250 | 21.062 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    169 |     80 |      5 |   8864 |
  14:41:55 |    99 | 24.312 | 21.437 | 21.125 | 16.062 | 19.250 |   76.5 |   0 |      E |     30 |    175 |     80 |      5 |   8859 |
  14:42:08 |    99 | 24.250 | 21.687 | 21.062 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    182 |     80 |      5 |   8854 |
  14:42:21 |    99 | 24.312 | 21.937 | 21.125 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    188 |     80 |      5 |   8848 |
  14:42:34 |    99 | 24.312 | 22.187 | 21.125 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    195 |     80 |      5 |   8843 |
  14:42:47 |    99 | 24.312 | 22.437 | 21.062 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    201 |     80 |      5 |   8838 |
  14:43:00 |    99 | 24.312 | 22.625 | 21.125 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    208 |     80 |      5 |   8833 |
  14:43:13 |    99 | 24.312 | 22.875 | 21.062 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    214 |     80 |      5 |   8828 |
  14:43:26 |    99 | 24.250 | 23.062 | 21.125 | 16.187 | 19.250 |   76.5 |   0 |      E |     30 |    221 |     80 |      5 |   8823 |
  14:43:39 |    99 | 24.250 | 23.187 | 21.125 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    227 |     80 |      5 |   8817 |
  14:43:52 |    99 | 24.250 | 23.500 | 21.125 | 16.125 | 19.250 |   76.5 |   0 |      E |     30 |    234 |     80 |      5 |   8812 |
  14:44:05 |    99 | 24.250 | 23.750 | 21.125 | 16.125 | 19.375 |   76.5 |   0 |      E |     30 |    240 |     80 |      5 |   8807 |
  14:44:18 |    99 | 24.312 | 24.000 | 21.062 | 16.187 | 18.125 |   76.5 |   0 |      E |     30 |    247 |     80 |      5 |   8802 |
  14:44:31 |    99 | 24.312 | 24.125 | 21.125 | 16.125 | 17.625 |   76.5 |   0 |      E |     30 |    253 |     80 |      5 |   8796 |
  14:44:44 |    99 | 24.312 | 24.312 | 21.062 | 16.187 | 17.375 |   76.5 |   0 |      E |     30 |    260 |     80 |      5 |   8791 |
  14:44:57 |    99 | 24.312 | 24.500 | 21.000 | 16.187 | 17.250 |   76.5 |   0 |      E |     30 |    266 |     80 |      5 |   8786 |
  14:45:10 |    99 | 24.250 | 24.812 | 21.000 | 16.187 | 17.125 |   76.5 |   0 |      E |     30 |    273 |     80 |      5 |   8781 |
  14:45:23 |    99 | 24.312 | 24.937 | 21.000 | 16.187 | 17.125 |   76.5 |   0 |      E |     30 |    279 |     80 |      5 |   8776 |
  14:45:36 |    99 | 24.312 | 25.187 | 20.875 | 16.187 | 17.062 |   76.5 |   0 |      E |     30 |    286 |     80 |      5 |   8770 |
  14:45:49 |    99 | 24.312 | 25.437 | 20.812 | 16.250 | 17.000 |   76.5 |   0 |      E |     30 |    292 |     80 |      5 |   8765 |
  14:46:02 |    99 | 24.375 | 25.562 | 20.750 | 16.187 | 17.000 |   76.5 |   0 |      E |     30 |    299 |     80 |      5 |   8760 |
  14:46:15 |    99 | 24.312 | 25.875 | 20.625 | 16.187 | 16.937 |   76.5 |   0 |      E |     30 |    305 |     80 |      5 |   8755 |
  14:46:28 |    99 | 24.312 | 26.062 | 20.625 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    312 |     80 |      5 |   8750 |
  14:46:41 |    99 | 24.312 | 26.375 | 20.500 | 16.187 | 16.937 |   76.5 |   0 |      E |     30 |    318 |     80 |      5 |   8745 |
  14:46:54 |    99 | 24.312 | 26.562 | 20.437 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    325 |     80 |      5 |   8739 |
  14:47:07 |    99 | 24.250 | 26.750 | 20.375 | 16.250 | 16.875 |   76.5 |   0 |      E |     30 |    331 |     80 |      5 |   8734 |
  14:47:20 |    99 | 24.250 | 26.937 | 20.250 | 16.187 | 16.937 |   76.5 |   0 |      E |     30 |    338 |     80 |      5 |   8729 |
  14:47:33 |    99 | 24.312 | 27.187 | 20.187 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    344 |     80 |      5 |   8724 |
  14:47:46 |    99 | 24.250 | 27.437 | 20.125 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    351 |     80 |      5 |   8718 |
  14:47:59 |    99 | 24.250 | 27.750 | 20.125 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    357 |     80 |      5 |   8713 |
  14:48:12 |    99 | 24.250 | 27.875 | 20.000 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    364 |     80 |      5 |   8708 |
  14:48:25 |    99 | 24.250 | 28.125 | 19.875 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    370 |     80 |      5 |   8703 |
  14:48:38 |    99 | 24.250 | 28.375 | 19.875 | 16.312 | 16.937 |   76.5 |   0 |      E |     30 |    377 |     80 |      5 |   8698 |
  14:48:51 |    99 | 24.250 | 28.562 | 19.812 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    383 |     80 |      5 |   8693 |
  14:49:04 |    99 | 24.187 | 28.750 | 19.750 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    390 |     80 |      5 |   8687 |
  14:49:17 |    99 | 24.187 | 28.937 | 19.687 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    396 |     80 |      5 |   8682 |
  14:49:30 |    99 | 24.187 | 29.062 | 19.625 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    403 |     80 |      5 |   8677 |
  14:49:43 |    99 | 24.250 | 29.312 | 19.562 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    409 |     80 |      5 |   8672 |
  14:49:56 |    99 | 24.187 | 29.562 | 19.500 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    416 |     80 |      5 |   8666 |
  14:50:09 |    99 | 24.250 | 29.812 | 19.500 | 16.312 | 16.937 |   76.5 |   0 |      E |     30 |    422 |     80 |      5 |   8661 |
  14:50:22 |    99 | 24.250 | 29.937 | 19.375 | 16.250 | 16.937 |   76.5 |   0 |      E |     30 |    429 |     80 |      5 |   8656 |
  14:50:35 |    99 | 24.250 | 30.187 | 19.437 | 16.312 | 16.937 |   76.5 |   0 |      E |     30 |    435 |     80 |      5 |   8651 |
  14:50:48 |    99 | 24.250 | 30.375 | 19.312 | 16.312 | 17.000 |   76.5 |   0 |      E |     30 |    442 |     80 |      5 |   8646 |
  14:51:01 |    99 | 24.250 | 30.562 | 19.312 | 16.312 | 17.000 |   76.5 |   0 |      E |     30 |    448 |     80 |      5 |   8641 |
  14:51:14 |    99 | 24.250 | 30.812 | 19.250 | 16.312 | 17.000 |   76.5 |   0 |      E |     30 |    455 |     80 |      5 |   8635 |
  14:51:27 |    99 | 24.250 | 31.062 | 19.187 | 16.312 | 16.937 |   76.5 |   0 |      E |     30 |    461 |     80 |      5 |   8630 |
  14:51:40 |    99 | 24.250 | 31.250 | 19.187 | 16.312 | 17.000 |   76.5 |   0 |      E |     30 |    468 |     80 |      5 |   8625 |
  14:51:53 |    99 | 24.250 | 31.500 | 19.125 | 16.312 | 17.000 |   76.5 |   0 |      E |     30 |    474 |     80 |      5 |   8620 |
  14:52:06 |    99 | 24.250 | 31.687 | 19.062 | 16.312 | 17.062 |   76.5 |   0 |      E |     30 |    481 |     80 |      5 |   8615 |
  14:52:19 |    99 | 24.125 | 31.875 | 19.062 | 16.312 | 17.062 |   76.5 |   0 |      E |     30 |    487 |     80 |      5 |   8609 |
  14:52:32 |    99 | 24.250 | 32.062 | 19.062 | 16.312 | 17.000 |   76.5 |   0 |      E |     30 |    494 |     80 |      5 |   8604 |
  14:52:45 |    99 | 24.250 | 32.187 | 19.000 | 16.312 | 17.062 |   76.5 |   0 |      E |     30 |    500 |     80 |      5 |   8599 |
  14:52:58 |    99 | 24.250 | 32.500 | 18.937 | 16.312 | 17.000 |   76.5 |   0 |      E |     30 |    507 |     80 |      5 |   8594 |
  14:53:11 |    99 | 24.250 | 32.625 | 18.937 | 16.375 | 17.000 |   76.5 |   0 |      E |     30 |    513 |     80 |      5 |   8589 |
  14:53:24 |    99 | 24.250 | 32.875 | 18.875 | 16.312 | 17.062 |   76.5 |   0 |      E |     30 |    520 |     80 |      5 |   8583 |
  14:53:37 |    99 | 24.187 | 33.062 | 18.875 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    526 |     80 |      5 |   8578 |
  14:53:50 |    99 | 24.187 | 33.312 | 18.812 | 16.312 | 17.000 |   76.5 |   0 |      E |     30 |    533 |     80 |      5 |   8573 |
  14:54:03 |    99 | 24.125 | 33.437 | 18.812 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    539 |     80 |      5 |   8568 |
  14:54:16 |    99 | 24.125 | 33.687 | 18.750 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    546 |     80 |      5 |   8563 |
  14:54:29 |    99 | 24.125 | 33.875 | 18.750 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    552 |     80 |      5 |   8557 |
  14:54:42 |    99 | 24.125 | 34.125 | 18.687 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    559 |     80 |      5 |   8552 |
  14:54:55 |    99 | 24.125 | 34.375 | 18.687 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    565 |     80 |      5 |   8547 |
  14:55:08 |    99 | 24.125 | 34.500 | 18.687 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    572 |     80 |      5 |   8542 |
  14:55:21 |    99 | 24.062 | 34.750 | 18.687 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    578 |     80 |      5 |   8537 |
  14:55:34 |    99 | 24.062 | 34.937 | 18.625 | 16.375 | 17.062 |   76.5 |   0 |      E |     30 |    585 |     80 |      5 |   8531 |
  14:55:47 |    99 | 24.062 | 35.125 | 18.562 | 16.312 | 17.062 |   76.5 |   0 |      E |     30 |    591 |     80 |      5 |   8526 |
  14:56:00 |    99 | 24.062 | 35.312 | 18.562 | 16.375 | 17.125 |   76.5 |   0 |      E |     30 |    598 |     80 |      5 |   8521 |
  14:56:13 |    99 | 24.000 | 35.500 | 18.500 | 16.437 | 17.062 |   76.5 |   0 |      E |     30 |    604 |     80 |      5 |   8516 |
  14:56:26 |    99 | 24.062 | 35.625 | 18.562 | 16.437 | 17.062 |   76.5 |   0 |      E |     30 |    611 |     80 |      5 |   8511 |
  14:56:39 |    99 | 24.062 | 35.937 | 18.500 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    617 |     80 |      5 |   8505 |
  14:56:52 |    99 | 24.000 | 36.187 | 18.500 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    624 |     80 |      5 |   8500 |
  14:57:05 |    99 | 24.062 | 36.375 | 18.500 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    630 |     80 |      5 |   8495 |
  14:57:18 |    99 | 24.000 | 36.500 | 18.437 | 16.375 | 17.125 |   76.5 |   0 |      E |     30 |    637 |     80 |      5 |   8490 |
  14:57:31 |    99 | 24.000 | 36.687 | 18.500 | 16.375 | 17.125 |   76.5 |   0 |      E |     30 |    643 |     80 |      5 |   8485 |
  14:57:44 |    99 | 24.000 | 36.937 | 18.437 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    650 |     80 |      5 |   8479 |
  14:57:57 |    99 | 24.000 | 37.125 | 18.437 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    656 |     80 |      5 |   8474 |
  14:58:10 |    99 | 24.000 | 37.312 | 18.375 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    663 |     80 |      5 |   8469 |
  14:58:23 |    99 | 24.000 | 37.625 | 18.437 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    669 |     80 |      5 |   8464 |
  14:58:36 |    99 | 24.000 | 37.812 | 18.437 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    676 |     80 |      5 |   8459 |
  14:58:49 |    99 | 23.937 | 38.000 | 18.375 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    682 |     80 |      5 |   8453 |
  14:59:02 |    99 | 23.937 | 38.125 | 18.375 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    689 |     80 |      5 |   8448 |
  14:59:15 |    99 | 23.875 | 38.312 | 18.312 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    695 |     80 |      5 |   8443 |
  14:59:28 |    99 | 23.875 | 38.562 | 18.375 | 16.500 | 17.125 |   76.5 |   0 |      E |     30 |    702 |     80 |      5 |   8438 |
  14:59:41 |    99 | 23.875 | 38.812 | 18.312 | 16.437 | 17.125 |   76.5 |   0 |      E |     30 |    708 |     80 |      5 |   8433 |
  14:59:54 |    99 | 23.875 | 39.000 | 18.312 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    715 |     80 |      5 |   8427 |
  15:00:07 |    99 | 23.875 | 39.125 | 18.312 | 16.500 | 17.125 |   76.5 |   0 |      E |     30 |    721 |     80 |      5 |   8422 |
  15:00:20 |    99 | 23.937 | 39.375 | 18.312 | 16.500 | 17.125 |   76.5 |   0 |      E |     30 |    728 |     80 |      5 |   8417 |
  15:00:33 |    99 | 23.812 | 39.562 | 18.312 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    734 |     80 |      5 |   8412 |
  15:00:46 |    99 | 23.812 | 39.750 | 18.312 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    741 |     80 |      5 |   8407 |
  15:00:59 |    99 | 23.875 | 39.937 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    747 |     80 |      5 |   8401 |
  15:01:12 |    99 | 23.875 | 40.062 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    754 |     80 |      5 |   8396 |
  15:01:25 |    99 | 23.812 | 40.250 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    760 |     80 |      5 |   8391 |
  15:01:38 |    99 | 23.812 | 40.500 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    767 |     80 |      5 |   8386 |
  15:01:51 |    99 | 23.812 | 40.750 | 18.312 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    773 |     80 |      5 |   8381 |
  15:02:04 |    99 | 23.750 | 41.000 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    780 |     80 |      5 |   8375 |
  15:02:17 |    99 | 23.812 | 41.187 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    786 |     80 |      5 |   8370 |
  15:02:30 |    99 | 23.750 | 41.312 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    793 |     80 |      5 |   8365 |
  15:02:43 |    99 | 23.812 | 41.500 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    799 |     80 |      5 |   8360 |
  15:02:56 |    99 | 23.812 | 41.750 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    806 |     80 |      5 |   8355 |
  15:03:09 |    99 | 23.812 | 41.937 | 18.250 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    812 |     80 |      5 |   8349 |
  15:03:22 |    99 | 23.812 | 42.062 | 18.187 | 16.562 | 17.187 |   76.5 |   0 |      E |     30 |    819 |     80 |      5 |   8344 |
  15:03:35 |    99 | 23.812 | 42.312 | 18.187 | 16.562 | 17.187 |   76.5 |   0 |      E |     30 |    825 |     80 |      5 |   8339 |
  15:03:48 |    99 | 23.812 | 42.500 | 18.187 | 16.562 | 17.187 |   76.5 |   0 |      E |     30 |    832 |     80 |      5 |   8334 |
  15:04:01 |    99 | 23.750 | 42.687 | 18.187 | 16.500 | 17.187 |   76.5 |   0 |      E |     30 |    838 |     80 |      5 |   8329 |
  15:04:14 |    99 | 23.750 | 42.875 | 18.187 | 16.562 | 17.187 |   76.5 |   0 |      E |     30 |    845 |     80 |      5 |   8323 |
  15:04:27 |    99 | 23.750 | 43.062 | 18.187 | 16.562 | 17.250 |   76.5 |   0 |      E |     30 |    851 |     80 |      5 |   8318 |
  15:04:40 |    99 | 23.687 | 43.250 | 18.187 | 16.562 | 17.187 |   76.5 |   0 |      E |     30 |    858 |     80 |      5 |   8313 |
  15:04:53 |    99 | 23.687 | 43.437 | 18.187 | 16.562 | 17.250 |   76.5 |   0 |      E |     30 |    864 |     80 |      5 |   8308 |
  15:05:06 |    99 | 23.750 | 43.625 | 18.187 | 16.562 | 17.250 |   76.5 |   0 |      E |     30 |    871 |     80 |      5 |   8303 |
  15:05:19 |    99 | 23.687 | 43.875 | 18.187 | 16.562 | 17.250 |   76.5 |   0 |      E |     30 |    877 |     80 |      5 |   8297 |
  15:05:32 |    99 | 23.687 | 44.062 | 18.187 | 16.625 | 17.250 |   76.5 |   0 |      E |     30 |    884 |     80 |      5 |   8292 |
  15:05:45 |    99 | 23.687 | 44.250 | 18.125 | 16.562 | 17.250 |   76.5 |   0 |      E |     30 |    890 |     80 |      5 |   8287 |
  15:05:58 |    99 | 23.625 | 44.500 | 18.125 | 16.562 | 17.250 |   76.5 |   0 |      E |     30 |    897 |     80 |      5 |   8282 |
  15:06:11 |    99 | 23.687 | 44.750 | 18.125 | 16.625 | 17.250 |   76.5 |   0 |      E |     30 |    903 |     80 |      5 |   8277 |
  15:06:24 |    99 | 23.625 | 44.875 | 18.125 | 16.562 | 17.250 |   76.5 |   0 |      E |     30 |    910 |     80 |      5 |   8271 |
  15:06:37 |    99 | 23.687 | 45.062 | 18.125 | 16.562 | 17.312 |   76.5 |   0 |      E |     30 |    916 |     80 |      5 |   8266 |
  15:06:50 |    99 | 23.562 | 45.187 | 18.125 | 16.562 | 17.250 |   76.5 |   0 |      E |     30 |    923 |     80 |      5 |   8261 |
  15:07:03 |    99 | 23.562 | 45.375 | 18.062 | 16.562 | 17.312 |   76.5 |   0 |      E |     30 |    929 |     80 |      5 |   8256 |
  15:07:16 |    99 | 23.625 | 45.562 | 18.125 | 16.625 | 17.250 |   76.5 |   0 |      E |     30 |    936 |     80 |      5 |   8251 |
  15:07:29 |    99 | 23.625 | 45.812 | 18.125 | 16.687 | 17.312 |   76.5 |   0 |      E |     30 |    942 |     80 |      5 |   8245 |
  15:07:42 |    99 | 23.562 | 46.000 | 18.125 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |    949 |     80 |      5 |   8240 |
  15:07:55 |    99 | 23.562 | 46.187 | 18.125 | 16.625 | 17.250 |   76.5 |   0 |      E |     30 |    955 |     80 |      5 |   8235 |
  15:08:08 |    99 | 23.562 | 46.375 | 18.125 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |    962 |     80 |      5 |   8230 |
  15:08:21 |    99 | 23.500 | 46.500 | 18.125 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |    968 |     80 |      5 |   8225 |
  15:08:34 |    99 | 23.500 | 46.750 | 18.125 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |    975 |     80 |      5 |   8219 |
  15:08:47 |    99 | 23.562 | 46.875 | 18.062 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |    981 |     80 |      5 |   8214 |
  15:09:00 |    99 | 23.562 | 47.125 | 18.125 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |    988 |     80 |      5 |   8209 |
  15:09:13 |    99 | 23.562 | 47.312 | 18.125 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |    994 |     80 |      5 |   8204 |
  15:09:26 |    99 | 23.562 | 47.500 | 18.125 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |   1001 |     80 |      5 |   8199 |
  15:09:39 |    99 | 23.562 | 47.625 | 18.125 | 16.687 | 17.312 |   76.5 |   0 |      E |     30 |   1007 |     80 |      5 |   8193 |
  15:09:52 |    99 | 23.562 | 47.875 | 18.125 | 16.625 | 17.312 |   76.5 |   0 |      E |     30 |   1014 |     80 |      5 |   8188 |
  15:10:05 |    99 | 23.500 | 48.125 | 18.125 | 16.687 | 17.312 |   76.5 |   0 |      E |     30 |   1020 |     80 |      5 |   8183 |
  15:10:18 |    99 | 23.500 | 48.250 | 18.125 | 16.687 | 17.312 |   76.5 |   0 |      E |     30 |   1027 |     80 |      5 |   8178 |
  15:10:31 |    99 | 23.500 | 48.437 | 18.062 | 16.750 | 17.375 |   76.5 |   0 |      E |     30 |   1033 |     80 |      5 |   8173 |
  15:10:44 |    99 | 23.500 | 48.687 | 18.062 | 16.687 | 17.312 |   76.5 |   0 |      E |     30 |   1040 |     80 |      5 |   8167 |
  15:10:57 |    99 | 23.500 | 48.812 | 18.125 | 16.687 | 17.312 |   76.5 |   0 |      E |     30 |   1046 |     80 |      5 |   8162 |
  15:11:10 |    99 | 23.562 | 49.000 | 18.125 | 16.687 | 17.375 |   76.5 |   0 |      E |     30 |   1053 |     80 |      5 |   8157 |
  15:11:23 |    99 | 23.500 | 49.187 | 18.125 | 16.687 | 17.375 |   76.5 |   0 |      E |     30 |   1059 |     80 |      5 |   8152 |
  15:11:36 |    99 | 23.500 | 49.375 | 18.062 | 16.625 | 17.375 |   76.5 |   0 |      E |     30 |   1066 |     80 |      5 |   8147 |
  15:11:49 |    99 | 23.500 | 49.562 | 18.125 | 16.687 | 17.375 |   76.5 |   0 |      E |     30 |   1072 |     80 |      5 |   8141 |
  15:12:02 |    99 | 23.500 | 49.750 | 18.125 | 16.687 | 17.375 |   76.5 |   0 |      E |     30 |   1079 |     80 |      5 |   8136 |
  15:12:15 |    99 | 23.500 | 49.937 | 18.062 | 16.687 | 17.375 |   76.5 |   0 |      E |     30 |   1085 |     80 |      5 |   8131 |
  15:12:28 |    99 | 23.500 | 50.125 | 18.062 | 16.687 | 17.375 |   76.5 |   0 |      E |     30 |   1092 |     80 |      5 |   8126 |
  15:12:41 |    99 | 23.437 | 50.375 | 18.062 | 16.750 | 17.375 |   76.5 |   0 |      E |     30 |   1098 |     80 |      5 |   8121 |
  15:12:54 |    99 | 23.500 | 50.562 | 18.062 | 16.750 | 17.375 |   76.5 |   0 |      E |     30 |   1105 |     80 |      5 |   8115 |
  15:13:07 |    99 | 23.437 | 50.687 | 18.062 | 16.750 | 17.375 |   76.5 |   0 |      E |     30 |   1111 |     80 |      5 |   8110 |
  15:13:20 |    99 | 23.437 | 50.875 | 18.062 | 16.750 | 17.375 |   76.5 |   0 |      E |     30 |   1118 |     80 |      5 |   8105 |
  15:13:33 |    99 | 23.437 | 51.062 | 18.062 | 16.687 | 17.375 |   76.5 |   0 |      E |     30 |   1124 |     80 |      5 |   8100 |
  15:13:46 |    99 | 23.437 | 51.312 | 18.062 | 16.687 | 17.375 |   76.5 |   0 |      E |     30 |   1131 |     80 |      5 |   8095 |
  15:13:59 |    99 | 23.437 | 51.437 | 18.062 | 16.750 | 17.375 |   76.5 |   0 |      E |     30 |   1137 |     80 |      5 |   8089 |
