time     | tare amb (C) | T amb (C)  | 56 wt unadj  | 2425 wt unadj | 56 wt adj  | 2425 wt adj   |
--------------------------------------------------------------------------------------------------
time     | tare amb (C) | T amb (C)  | 56 wt unadj  | 2425 wt unadj | 56 wt adj  | 2425 wt adj   |
--------------------------------------------------------------------------------------------------
0.0003772050000065974 |27.125 |27.187 |-0.011770534792887614 |0.01848265664754006 |0.09362946520711436 |-0.03483734335246094 |
1.537666301999991 |27.125 |27.187 |0.003011067040031013 |-0.03365498673097923 |0.10841106704003299 |-0.08697498673098022 |
3.0320010319999824 |27.125 |27.25 |-0.024088536320319803 |0.013517166801966794 |0.1884114636796802 |-0.0939828331980332 |
4.617130950999979 |27.125 |27.25 |-0.02655213662580624 |-0.0609651808816322 |0.18594786337419375 |-0.1684651808816322 |
6.202210536999985 |27.125 |27.25 |-0.043797338764211304 |-0.06344792580441883 |0.1687026612357887 |-0.1709479258044188 |
7.696484698000006 |27.125 |27.25 |-0.0635061412081028 |-0.04358596642212577 |0.1489938587918972 |-0.15108596642212577 |
9.190968983000005 |27.125 |27.25 |-0.006843334181914738 |-0.0609651808816322 |0.20565666581808525 |-0.1684651808816322 |
10.687652662000005 |27.125 |27.25 |0.03257427070586826 |-0.013793027348686171 |0.24507427070586826 |-0.12129302734868617 |
12.091292502999977 |27.125 |27.25 |-0.08567854395748074 |0.03337912618425986 |0.12682145604251926 |-0.07412087381574015 |
13.585600763000002 |27.125 |27.25 |-0.03887013815323843 |-0.008827537503112904 |0.17362986184676157 |-0.11632753750311291 |
15.171237947999998 |27.125 |27.312 |-0.014234135098374052 |-0.041103221499339135 |0.3036658649016279 |-0.2019232214993401 |
16.756170596999993 |27.125 |27.25 |-0.08075134334650787 |-0.02868949688540597 |0.1317486566534921 |-0.13618949688540596 |
18.34124473199995 |27.125 |27.375 |-0.06596974151358924 |-0.05103420119048566 |0.35903025848641074 |-0.26603420119048565 |
19.835584982 |27.125 |27.312 |-0.11277814731783156 |-0.0063447925803262716 |0.2051218526821704 |-0.16716479258032726 |
21.32993531699998 |27.125 |27.312 |-0.10292374609588581 |-0.026206751962619335 |0.21497625390411615 |-0.18702675196262034 |
22.91504705899996 |27.125 |27.312 |-0.09799654548491293 |-0.03613773165376587 |0.21990345451508903 |-0.19695773165376684 |
24.40933062099998 |27.125 |27.312 |0.007938267651003889 |-0.003862047657539638 |0.3258382676510059 |-0.16468204765754063 |
25.903631217999987 |27.125 |27.312 |-0.07089694212456212 |-0.04358596642212577 |0.24700305787543986 |-0.20440596642212677 |
27.48867901799997 |27.125 |27.312 |-0.06596974151358924 |-0.06593067072720546 |0.2519302584864127 |-0.22675067072720645 |
29.073829004000004 |27.125 |27.312 |-0.009306934487401176 |-0.041103221499339135 |0.3085930655126008 |-0.2019232214993401 |
30.568096715999957 |27.125 |27.312 |-0.06843334181907568 |-0.05599969103605893 |0.24946665818092628 |-0.21681969103605991 |
32.062391823999974 |27.125 |27.312 |-0.05857894059712993 |-0.016275772271472803 |0.25932105940287203 |-0.1770957722714738 |
33.64832682299999 |27.125 |27.312 |-0.07828774304102143 |-0.0386204765765525 |0.23961225695898053 |-0.1994404765765535 |
35.23289993099996 |27.125 |27.312 |-0.07828774304102143 |0.008551676956393526 |0.23961225695898053 |-0.15226832304360746 |
36.72730055399995 |27.125 |27.312 |-0.11277814731783156 |-0.058482435958845565 |0.2051218526821704 |-0.21930243595884655 |
38.221632151999984 |27.125 |27.312 |-0.11031454701234512 |0.0035861871108202607 |0.20758545298765685 |-0.15723381288918073 |
39.80680636899996 |27.125 |27.312 |-0.115241747623318 |0.05820657541212619 |0.20265825237668394 |-0.1026134245878748 |
41.39205009099999 |27.125 |27.312 |-0.08075134334650787 |0.008551676956393526 |0.2371486566534941 |-0.15226832304360746 |
42.886431380999966 |27.125 |27.375 |-0.07828774304102143 |-0.03365498673097923 |0.34671225695897856 |-0.24865498673097924 |
44.29030507599998 |27.125 |27.312 |-0.15958655312207387 |-0.03365498673097923 |0.1583134468779281 |-0.19447498673098024 |
45.87550120999998 |27.125 |27.312 |-0.03640653784775199 |-0.011310282425899537 |0.28149346215224996 |-0.17213028242590053 |
47.36993459299998 |27.125 |27.375 |-0.12016894823429088 |-0.09324086487785843 |0.3048310517657091 |-0.3082408648778584 |
48.864210979999996 |27.125 |27.375 |-0.115241747623318 |0.006068932033606894 |0.309758252376682 |-0.2089310679663931 |
50.449209071999974 |27.125 |27.375 |-0.11277814731783156 |-0.0063447925803262716 |0.3122218526821684 |-0.22134479258032627 |
52.034351318999995 |27.125 |27.375 |-0.08814214426296718 |0.04579285079819302 |0.3368578557370328 |-0.16920714920180696 |
53.52856497899995 |27.125 |27.375 |-0.1349505500672095 |0.01103442187918016 |0.29004944993279047 |-0.20396557812081983 |
55.022832464999965 |27.125 |27.375 |-0.12263254853977731 |-0.018758517194259437 |0.3023674514602227 |-0.23375851719425944 |
56.607879898999954 |27.125 |27.375 |-0.07089694212456212 |0.01103442187918016 |0.3541030578754379 |-0.20396557812081983 |
58.10213806599995 |27.125 |27.375 |-0.043797338764211304 |0.03834461602983313 |0.38120266123578866 |-0.17665538397016686 |
59.596432102999984 |27.125 |27.375 |-0.11277814731783156 |-0.011310282425899537 |0.3122218526821684 |-0.22631028242589954 |
61.494635724999966 |27.125 |27.375 |-0.15958655312207387 |-0.031172241808192603 |0.2654134468779261 |-0.2461722418081926 |
63.07975837999999 |27.125 |27.375 |-0.0832149436519943 |-0.0386204765765525 |0.3417850563480057 |-0.2536204765765525 |
64.57402765899997 |27.125 |27.375 |-0.1349505500672095 |0.01848265664754006 |0.29004944993279047 |-0.19651734335245993 |
66.068341266 |27.125 |27.375 |-0.1275597491507502 |-0.041103221499339135 |0.2974402508492498 |-0.2561032214993391 |
67.65334966699999 |27.125 |27.375 |-0.13987775067818237 |0.008551676956393526 |0.2851222493218176 |-0.20644832304360647 |
69.23846801899998 |27.125 |27.375 |-0.0832149436519943 |0.05820657541212619 |0.3417850563480057 |-0.15679342458787382 |
70.73270501299999 |27.125 |27.375 |-0.12016894823429088 |0.03834461602983313 |0.3048310517657091 |-0.17665538397016686 |
72.227013393 |27.125 |27.375 |-0.10538734640137225 |0.11282696371343212 |0.3196126535986277 |-0.10217303628656788 |
73.812109717 |27.125 |27.437 |-0.08814214426296718 |-0.018758517194259437 |0.4422578557370348 |-0.2870785171942604 |
75.397234341 |27.125 |27.375 |-0.12263254853977731 |0.020965401570326694 |0.3023674514602227 |-0.1940345984296733 |
76.89149422099996 |27.125 |27.375 |-0.09799654548491293 |-0.0237240070398327 |0.32700345451508706 |-0.2387240070398327 |
78.38586851899998 |27.125 |27.375 |-0.1275597491507502 |0.040827360952619754 |0.2974402508492498 |-0.17417263904738023 |
79.97109767399996 |27.125 |27.437 |-0.07828774304102143 |-0.016275772271472803 |0.45211225695898055 |-0.2845957722714738 |
81.55619528799997 |27.125 |27.375 |-0.1743681549549925 |0.040827360952619754 |0.25063184504500746 |-0.17417263904738023 |
83.05048545099999 |27.125 |27.437 |-0.15219575220561457 |0.09544774925392568 |0.37820424779438744 |-0.17287225074607532 |
84.544835971 |27.125 |27.437 |-0.1349505500672095 |0.05820657541212619 |0.3954494499327925 |-0.2101134245878748 |
86.13002467299998 |27.125 |27.437 |-0.18175895587145183 |0.03834461602983313 |0.3486410441285501 |-0.22997538397016787 |
87.624259698 |27.125 |27.437 |-0.1743681549549925 |0.013517166801966794 |0.3560318450450095 |-0.2548028331980342 |
89.11851321399996 |27.125 |27.437 |-0.20393135862082976 |0.048275595720979655 |0.3264686413791722 |-0.22004440427902133 |
90.70367599099995 |27.125 |27.437 |-0.11277814731783156 |0.048275595720979655 |0.41762185268217045 |-0.22004440427902133 |
92.288843036 |27.125 |27.437 |-0.13002334945623661 |0.060689320334912825 |0.40037665054376537 |-0.2076306796650882 |
93.87396105099998 |27.125 |27.437 |-0.19654055770437046 |-0.016275772271472803 |0.3338594422956315 |-0.2845957722714738 |
95.36833467399998 |27.125 |27.437 |-0.03640653784775199 |0.013517166801966794 |0.49399346215225 |-0.2548028331980342 |
96.86265162899997 |27.125 |27.437 |-0.19900415800985688 |0.015999911724753426 |0.3313958419901451 |-0.2523200882752476 |
98.35699938599998 |27.125 |27.437 |-0.09306934487394006 |0.07062030002605936 |0.43733065512606195 |-0.19769969997394166 |
99.85128454199997 |27.125 |27.437 |-0.1275597491507502 |0.07062030002605936 |0.4028402508492518 |-0.19769969997394166 |
101.345591807 |27.125 |27.437 |-0.1669773540385332 |0.015999911724753426 |0.3634226459614688 |-0.2523200882752476 |
102.93520033499999 |27.125 |27.437 |-0.18422255617693825 |0.015999911724753426 |0.3461774438230637 |-0.2523200882752476 |
104.52026579699998 |27.125 |27.437 |-0.13002334945623661 |0.05324108556655292 |0.40037665054376537 |-0.21507891443344807 |
106.01450685399999 |27.125 |27.437 |-0.1472685515946417 |0.05075834064376629 |0.3831314484053603 |-0.21756165935623473 |
107.508681163 |27.125 |27.437 |-0.1743681549549925 |0.048275595720979655 |0.3560318450450095 |-0.22004440427902133 |
109.093742561 |27.125 |27.437 |-0.2532033647305585 |0.03834461602983313 |0.2771966352694435 |-0.22997538397016787 |
110.67880199799998 |27.125 |27.437 |-0.14480495128915524 |0.03586187110704649 |0.3855950487108467 |-0.2324581288929545 |
112.17386714399998 |27.125 |27.437 |-0.13248694976172307 |0.04579285079819302 |0.39791305023827894 |-0.222527149201808 |
113.66784748699996 |27.125 |27.5 |-0.08075134334650787 |0.04579285079819302 |0.556748656653492 |-0.276707149201807 |
115.25290033699997 |27.125 |27.5 |-0.13741415037269594 |-0.011310282425899537 |0.500085849627304 |-0.33381028242589955 |
116.83794305099997 |27.125 |27.5 |-0.17683175526047895 |-0.018758517194259437 |0.460668244739521 |-0.3412585171942594 |
118.332224027 |27.125 |27.5 |-0.1472685515946417 |0.03586187110704649 |0.49023144840535826 |-0.28663812889295354 |
119.82642201199997 |27.125 |27.437 |-0.16451375373304675 |0.03586187110704649 |0.3658862462669552 |-0.2324581288929545 |
121.41146238099998 |27.125 |27.437 |-0.16451375373304675 |-0.013793027348686171 |0.3658862462669552 |-0.28211302734868715 |
122.99646288299999 |27.125 |27.5 |-0.25566696503604497 |0.05075834064376629 |0.381833034963955 |-0.27174165935623373 |
124.49075161599995 |27.125 |27.437 |-0.16944095434401962 |0.03337912618425986 |0.36095904565598236 |-0.23494087381574114 |
125.98515961499999 |27.125 |27.5 |-0.17929535556596538 |-0.026206751962619335 |0.4582046444340346 |-0.34870675196261935 |
127.57019154 |27.125 |27.5 |-0.13987775067818237 |-0.016275772271472803 |0.4976222493218176 |-0.3387757722714728 |
129.15518735799998 |27.125 |27.437 |-0.22610376137020768 |-0.013793027348686171 |0.30429623862979427 |-0.28211302734868715 |
130.64939074399996 |27.125 |27.375 |-0.12016894823429088 |-0.003862047657539638 |0.3048310517657091 |-0.21886204765753964 |
132.14357871299995 |27.125 |27.5 |-0.27291216717445 |-0.0386204765765525 |0.36458783282554996 |-0.3611204765765525 |
133.72859732299997 |27.125 |27.5 |-0.1866861564824247 |0.006068932033606894 |0.45081384351757525 |-0.3164310679663931 |
135.31360530499995 |27.125 |27.5 |-0.14234135098366882 |-0.02868949688540597 |0.4951586490163311 |-0.35118949688540596 |
136.807835506 |27.125 |27.5 |-0.1743681549549925 |0.013517166801966794 |0.4631318450450075 |-0.3089828331980332 |
138.30209748699997 |27.125 |27.5 |-0.194076957398884 |-0.018758517194259437 |0.443423042601116 |-0.3412585171942594 |
139.88712353399995 |27.125 |27.5 |-0.1866861564824247 |0.16993009693752467 |0.45081384351757525 |-0.15256990306247534 |
141.38137770699996 |27.125 |27.5 |-0.16205015342756032 |-0.04358596642212577 |0.4754498465724396 |-0.36608596642212576 |
142.875647405 |27.125 |27.5 |-0.2384217628976399 |0.023448146493113324 |0.39907823710236007 |-0.2990518535068867 |
144.46082268600003 |27.125 |27.562 |-0.21624936014826193 |-0.003862047657539638 |0.5266506398517401 |-0.3796820476575406 |
146.04591265399995 |27.125 |27.5 |-0.16944095434401962 |0.030896381261473226 |0.46805904565598033 |-0.2916036187385268 |
147.54013794399998 |27.125 |27.5 |-0.17929535556596538 |0.04331010587540639 |0.4582046444340346 |-0.2791898941245936 |
149.03440533000003 |27.125 |27.562 |-0.21624936014826193 |-0.03613773165376587 |0.5266506398517401 |-0.41195773165376687 |
150.61947958899998 |27.125 |27.562 |-0.2384217628976399 |-0.003862047657539638 |0.5044782371023622 |-0.3796820476575406 |
152.20461271299996 |27.125 |27.5 |-0.23103096198118056 |0.030896381261473226 |0.4064690380188194 |-0.2916036187385268 |
153.69883372200002 |27.125 |27.562 |-0.17190455464950608 |0.015999911724753426 |0.570995445350496 |-0.3598200882752476 |
155.28385207199995 |27.125 |27.562 |-0.2211765607592348 |0.006068932033606894 |0.5217234392407673 |-0.3697510679663941 |
156.77812264099998 |27.125 |27.562 |-0.194076957398884 |-0.0013793027347530052 |0.548823042601118 |-0.377199302734754 |
158.36314762999996 |27.125 |27.5 |-0.17929535556596538 |0.04331010587540639 |0.4582046444340346 |-0.2791898941245936 |
159.85735572800002 |27.125 |27.562 |-0.25073976442507206 |0.03586187110704649 |0.49216023557492994 |-0.3399581288929545 |
161.351558846 |27.125 |27.5 |-0.21871296045374838 |0.040827360952619754 |0.41878703954625157 |-0.28167263904738027 |
162.93652387500003 |27.125 |27.5 |-0.23595816259215344 |0.02841363633868659 |0.40154183740784655 |-0.2940863636613134 |
164.52181320299997 |27.125 |27.5 |-0.20393135862082976 |0.013517166801966794 |0.43356864137917017 |-0.3089828331980332 |
166.10679008800003 |27.125 |27.562 |-0.2605941656470178 |0.05324108556655292 |0.4823058343529842 |-0.32257891443344805 |
167.60101786199994 |27.125 |27.562 |-0.2137857598427755 |0.07806853479441925 |0.5291142401572265 |-0.2977514652055817 |
169.09521300099993 |27.125 |27.5 |-0.19654055770437046 |0.0035861871108202607 |0.4409594422956295 |-0.31891381288917975 |
170.68029208299993 |27.125 |27.562 |-0.2803029680909093 |0.025930891415899958 |0.4625970319090927 |-0.34988910858410105 |
172.174484141 |27.125 |27.562 |-0.24334896350861276 |0.07806853479441925 |0.4995510364913892 |-0.2977514652055817 |
173.66867825299994 |27.125 |27.562 |-0.23103096198118056 |-0.0460687113449124 |0.5118690380188214 |-0.4218887113449134 |
175.25367448099996 |27.125 |27.5 |-0.18422255617693825 |-0.1279992937968713 |0.4532774438230617 |-0.4504992937968713 |
176.74812276399996 |27.125 |27.625 |-0.27044856686896357 |0.09048225940835242 |0.5795514331310364 |-0.3395177405916476 |
178.24242758100002 |27.125 |27.562 |-0.21624936014826193 |0.03586187110704649 |0.5266506398517401 |-0.3399581288929545 |
179.736685545 |27.125 |27.562 |-0.28769376900736865 |0.08055127971720588 |0.45520623099263335 |-0.2952687202827951 |
181.32169707799994 |27.125 |27.625 |-0.2778393677854229 |0.12772343325015192 |0.5721606322145771 |-0.30227656674984804 |
182.81600665999997 |27.125 |27.562 |-0.2605941656470178 |0.015999911724753426 |0.4823058343529842 |-0.3598200882752476 |
184.31028809399993 |27.125 |27.5 |-0.233494562286667 |0.03586187110704649 |0.40400543771333297 |-0.28663812889295354 |
185.94159389799995 |27.125 |27.687 |-0.2211765607592348 |-0.003862047657539638 |0.7342234392407672 |-0.4871820476575406 |
187.43590637900002 |27.125 |27.562 |-0.20885855923180263 |0.030896381261473226 |0.5340414407681994 |-0.3449236187385278 |
188.93022143999997 |27.125 |27.562 |-0.19654055770437046 |0.048275595720979655 |0.5463594422956315 |-0.3275444042790213 |
190.51530339700003 |27.125 |27.5 |-0.3837741809213397 |0.2096540157021108 |0.25372581907866026 |-0.1128459842978892 |
191.91898155499996 |27.125 |27.562 |-0.26305776595250424 |0.07062030002605936 |0.47984223404749776 |-0.30519969997394164 |
193.50395731799995 |27.125 |27.562 |-0.27291216717445 |0.01848265664754006 |0.469987832825552 |-0.3573373433524609 |
195.08901149899998 |27.125 |27.562 |-0.2408853632031263 |0.07806853479441925 |0.5020146367968756 |-0.2977514652055817 |
196.674044041 |27.125 |27.562 |-0.22856736167569414 |0.05075834064376629 |0.5143326383243079 |-0.3250616593562347 |
198.16825157799997 |27.125 |27.562 |-0.23103096198118056 |0.05324108556655292 |0.5118690380188214 |-0.32257891443344805 |
199.66250623099995 |27.125 |27.562 |-0.2926209696183415 |-0.013793027348686171 |0.4502790303816605 |-0.38961302734868714 |
201.24755168299998 |27.125 |27.562 |-0.25073976442507206 |0.013517166801966794 |0.49216023557492994 |-0.3623028331980342 |
202.74191697999993 |27.125 |27.562 |-0.3172569726732059 |0.048275595720979655 |0.4256430273267961 |-0.3275444042790213 |
204.23622788399996 |27.125 |27.562 |-0.21871296045374838 |0.030896381261473226 |0.5241870395462536 |-0.3449236187385278 |
205.821269841 |27.125 |27.5 |-0.2384217628976399 |0.08303402463999252 |0.39907823710236007 |-0.2394659753600075 |
207.40632834299993 |27.125 |27.625 |-0.2581305653415314 |0.05820657541212619 |0.5918694346584685 |-0.3717934245878738 |
208.90069862299993 |27.125 |27.625 |-0.2852301687018822 |0.13765441294129846 |0.5647698312981178 |-0.2923455870587015 |
210.39493377899998 |27.125 |27.625 |-0.25073976442507206 |0.060689320334912825 |0.5992602355749279 |-0.3693106796650872 |
211.97999748899997 |27.125 |27.625 |-0.2384217628976399 |0.020965401570326694 |0.6115782371023601 |-0.4090345984296733 |
213.56503784899996 |27.125 |27.625 |-0.2581305653415314 |0.07062030002605936 |0.5918694346584685 |-0.35937969997394065 |
215.05935145 |27.125 |27.562 |-0.3098661717567466 |0.06565481018048609 |0.4330338282432554 |-0.3101651898195149 |
216.55362555599993 |27.125 |27.625 |-0.233494562286667 |0.03337912618425986 |0.616505437713333 |-0.3966208738157401 |
218.13868055699993 |27.125 |27.562 |-0.2458125638140992 |0.023448146493113324 |0.4970874361859028 |-0.35237185350688766 |
219.72380330399994 |27.125 |27.625 |-0.22364016106472126 |-0.018758517194259437 |0.6263598389352787 |-0.4487585171942594 |
