time     | tare amb (C) | T amb (C)  | 56 wt unadj  | 2425 wt unadj | 56 wt adj  | 2425 wt adj   |
98.78659949600114 |34.25 |34.437 |-0.06377987457537061 |-0.28275706065066775 |0.2541201254246253 |-0.4435770606506657 |
100.36789889697684 |34.25 |34.375 |-0.18449628954420605 |0.24110211805731183 |0.028003710455793945 |0.13360211805731181 |
101.85839655599557 |34.25 |34.375 |-0.21159589290455688 |0.13682683130027323 |0.000904107095443113 |0.029326831300273234 |
103.34893614100292 |34.25 |34.375 |-0.27811310115269067 |0.0822064429989673 |-0.06561310115269067 |-0.025293557001032696 |
104.93006058997707 |34.25 |34.375 |-0.24608629718136701 |0.09462016761290046 |-0.03358629718136702 |-0.01287983238709954 |
106.5112681099854 |34.25 |34.375 |-0.1943506907661518 |0.17158526021928608 |0.018149309233848193 |0.06408526021928608 |
108.00181024399353 |34.25 |34.437 |-0.15739668618385524 |0.1417923211458465 |0.16050331381614066 |-0.019027678854151436 |
109.49234258398064 |34.25 |34.375 |-0.1943506907661518 |-0.39199783725327964 |0.018149309233848193 |-0.4994978372532796 |
111.16406079899753 |34.25 |34.375 |-0.14507868465642307 |0.022620564852088104 |0.06742131534357693 |-0.0848794351479119 |
112.65464777199668 |34.25 |34.375 |-0.19681429107163825 |-0.2331021621949351 |0.01568570892836174 |-0.3406021621949351 |
114.14513578597689 |34.25 |34.437 |-0.16478748710031457 |-0.17848177389362918 |0.15311251289968134 |-0.33930177389362715 |
115.72630626699538 |34.25 |34.437 |-0.16971468771128742 |-0.25296412157722814 |0.1481853122887085 |-0.4137841215772261 |
117.21682964300271 |34.25 |34.437 |-0.22145029412650263 |-0.22068843758100193 |0.09644970587349327 |-0.38150843758099984 |
118.70744640397606 |34.25 |34.437 |-0.22391389443198906 |0.3453774048143504 |0.09398610556800685 |0.18455740481435248 |
120.28858776699053 |34.25 |34.375 |-0.21898669382101618 |-0.012137864066924759 |-0.006486693821016187 |-0.11963786406692475 |
121.86974527398706 |34.25 |34.375 |-0.1746418883222603 |0.0822064429989673 |0.0378581116777397 |-0.025293557001032696 |
123.36025395800243 |34.25 |34.375 |-0.16971468771128742 |-0.2926880403418143 |0.042785312288712574 |-0.40018804034181427 |
124.85086727599264 |34.25 |34.437 |-0.22884109504296193 |0.03503428946602127 |0.08905890495703397 |-0.12578571053397666 |
126.43197936299839 |34.25 |34.375 |-0.2584042987087992 |0.04248252423438117 |-0.045904298708799224 |-0.06501747576561884 |
127.92256944999099 |34.25 |34.375 |-0.206668692293584 |-0.3175154895696806 |0.005831307706415989 |-0.4250154895696806 |
129.41310917100054 |34.25 |34.437 |-0.25594069840331274 |0.02013781992930147 |0.06195930159668317 |-0.14068218007069647 |
130.99429792098817 |34.25 |34.375 |-0.22884109504296193 |-0.13130962036068314 |-0.01634109504296194 |-0.23880962036068315 |
132.4849817539798 |34.25 |34.437 |-0.2510134977923399 |0.0673099734622475 |0.06688650220765602 |-0.09351002653775044 |
133.97557532598148 |34.25 |34.375 |-0.18942349015517893 |-0.05186178283151089 |0.02307650984482107 |-0.1593617828315109 |
135.55670891600312 |34.25 |34.375 |-0.1869598898496925 |-0.1437233449746163 |0.025540110150307493 |-0.2512233449746163 |
137.04727399497642 |34.25 |34.437 |-0.19188709046066538 |-0.09655119144167028 |0.12601290953933053 |-0.2573711914416682 |
138.53786485499586 |34.25 |34.437 |-0.22884109504296193 |0.09958565745847373 |0.08905890495703397 |-0.06123434254152421 |
140.11902417099918 |34.25 |34.375 |-0.10073387915766718 |-0.31254999972410735 |0.11176612084233281 |-0.42004999972410734 |
141.60955810098676 |34.25 |34.375 |-0.09087947793572143 |0.07227546330782077 |0.12162052206427856 |-0.03522453669217923 |
143.1001421859837 |34.25 |34.375 |-0.13276068312899086 |-0.18096451881641581 |0.07973931687100913 |-0.2884645188164158 |
144.68212556297658 |34.25 |34.437 |-0.22884109504296193 |-0.10399942621003018 |0.08905890495703397 |-0.26481942621002813 |
146.17216172799817 |34.25 |34.437 |-0.16232388679482812 |0.022620564852088104 |0.1555761132051678 |-0.13819943514790983 |
147.66276653998648 |34.25 |34.375 |-0.0563890736589113 |-0.13875785512904304 |0.1561109263410887 |-0.24625785512904302 |
149.24395532699418 |34.25 |34.375 |-0.13522428343447732 |-0.19834373327592225 |0.07727571656552268 |-0.30584373327592224 |
150.73468550099642 |34.25 |34.375 |-0.2337682956539348 |-0.15613706958854948 |-0.021268295653934816 |-0.2636370695885495 |
152.2253243199957 |34.25 |34.437 |-0.17956908893323317 |0.37765308881057663 |0.13833091106676274 |0.2168330888105787 |
153.80648430198198 |34.25 |34.312 |-0.167251087405801 |-0.5757209615394905 |-0.061851087405805055 |-0.6290409615394884 |
155.29705660699983 |34.25 |34.375 |-0.0760978761028028 |-0.3299292141836138 |0.1364021238971972 |-0.4374292141836138 |
156.78775620399392 |34.25 |34.5 |-0.1475422849619095 |0.09958565745847373 |0.27745771503809047 |-0.11541434254152627 |
158.36889597398113 |34.25 |34.375 |-0.14261508435093662 |-1.0300632824094442 |0.06988491564906338 |-1.1375632824094442 |
159.95001714897808 |34.25 |34.375 |-0.13768788373996374 |0.00027586054700840695 |0.07481211626003625 |-0.10722413945299158 |
161.4406416899874 |34.25 |34.375 |-0.09580667854669431 |-0.16358530435690938 |0.11669332145330569 |-0.27108530435690936 |
162.93130956299137 |34.25 |34.312 |-0.20174149168261113 |-0.6228931150724365 |-0.09634149168261519 |-0.6762131150724344 |
164.51238104698132 |34.25 |34.375 |-0.10319747946315362 |-0.4317217560178657 |0.10930252053684637 |-0.5392217560178657 |
166.00299959498807 |34.25 |34.375 |-0.05392547335342486 |0.06234448361667423 |0.15857452664657512 |-0.04515551638332577 |
167.58422810799675 |34.25 |34.375 |-0.1401514840454502 |-0.32744646926082716 |0.0723485159545498 |-0.43494646926082714 |
169.25601257599192 |34.25 |34.375 |0.0002737333672767688 |0.08468918792175394 |0.21277373336727676 |-0.022810812078246062 |
170.83737072200165 |34.25 |34.375 |-0.029289470298560483 |0.10703389222683363 |0.1832105297014395 |-0.00046610777316637153 |
172.3279504639795 |34.25 |34.375 |-0.06870707518634349 |0.3354464251232039 |0.14379292481365652 |0.2279464251232039 |
173.81858858899795 |34.25 |34.312 |-0.17956908893323317 |-0.03448256837200445 |-0.07416908893323723 |-0.0878025683720024 |
175.39982631598832 |34.25 |34.312 |-0.058852673964397736 |-0.6303413498407964 |0.046547326035598205 |-0.6836613498407943 |
176.89057376299752 |34.25 |34.375 |-0.1081246800741265 |-0.2331021621949351 |0.1043753199258735 |-0.3406021621949351 |
178.2905546789989 |34.25 |34.375 |-0.046534672436965546 |0.022620564852088104 |0.16596532756303445 |-0.0848794351479119 |
179.8718185479811 |34.25 |34.375 |-0.04407107213147911 |-0.08662021175052376 |0.16842892786852087 |-0.19412021175052374 |
181.3623708349769 |34.25 |34.375 |-0.09827027885218075 |0.04993075900274107 |0.11422972114781925 |-0.05756924099725893 |
182.85302056898945 |34.25 |34.437 |-0.12290628190704511 |0.0822064429989673 |0.1949937180929508 |-0.07861355700103063 |
184.43420938198688 |34.25 |34.375 |-0.11305188068509937 |0.4124115177295895 |0.09944811931490062 |0.3049115177295895 |
185.924823696987 |34.25 |34.375 |-0.05392547335342486 |-0.12386138559232325 |0.15857452664657512 |-0.23136138559232325 |
187.41545525100082 |34.25 |34.312 |-0.15000588526739594 |-0.5583417470799841 |-0.0446058852674 |-0.611661747079982 |
188.9975166679942 |34.25 |34.375 |-0.13522428343447732 |-0.6948927178332489 |0.07727571656552268 |-0.802392717833249 |
190.4878105619864 |34.25 |34.375 |-0.048998272742451984 |-0.10648217113281681 |0.16350172725754802 |-0.2139821711328168 |
191.97842107099132 |34.25 |34.375 |-0.09827027885218075 |0.07227546330782077 |0.11422972114781925 |-0.03522453669217923 |
193.55958883598214 |34.25 |34.375 |-0.06624347488085705 |0.21379192390665885 |0.14625652511914294 |0.10629192390665886 |
195.0503354370012 |34.25 |34.375 |-0.09827027885218075 |0.10206840238126036 |0.11422972114781925 |-0.005431597618739639 |
196.5409815159801 |34.25 |34.375 |-0.07363427579731636 |-0.11889589574674998 |0.13886572420268362 |-0.22639589574674998 |
198.1222017259861 |34.25 |34.375 |-0.046534672436965546 |0.00027586054700840695 |0.16596532756303445 |-0.10722413945299158 |
199.52228340998408 |34.25 |34.375 |-0.03914387152050623 |0.06234448361667423 |0.17335612847949378 |-0.04515551638332577 |
201.01286203798372 |34.25 |34.375 |-0.016971468771128297 |0.16910251529649944 |0.1955285312288717 |0.06160251529649945 |
202.59415937997983 |34.25 |34.375 |-0.05146187304793842 |0.19144721960157915 |0.16103812695206157 |0.08394721960157915 |
204.08492821498658 |34.25 |34.375 |0.02244613611665471 |-0.2579296114228014 |0.2349461361166547 |-0.3654296114228014 |
205.57554413098842 |34.25 |34.375 |-0.16478748710031457 |0.01765507500651484 |0.04771251289968542 |-0.08984492499348516 |
207.15688178298296 |34.25 |34.375 |-0.14261508435093662 |-0.007172374221351492 |0.06988491564906338 |-0.11467237422135149 |
208.6474685309804 |34.25 |34.375 |-0.048998272742451984 |0.3230327005092707 |0.16350172725754802 |0.2155327005092707 |
210.13815058997716 |34.25 |34.375 |-0.11797908129607224 |0.022620564852088104 |0.09452091870392776 |-0.0848794351479119 |
211.71931084198877 |34.25 |34.375 |-0.17217828801677387 |0.18896447467879252 |0.04032171198322612 |0.08146447467879252 |
213.21004706597887 |34.25 |34.375 |-0.06624347488085705 |0.01765507500651484 |0.14625652511914294 |-0.08984492499348516 |
214.7006988619978 |34.25 |34.375 |-0.08841587763023499 |-0.5558590021571974 |0.124084122369765 |-0.6633590021571975 |
216.2818487979821 |34.25 |34.375 |-0.1598602864893417 |0.21379192390665885 |0.0526397135106583 |0.10629192390665886 |
217.86300545200356 |34.25 |34.375 |-0.12044268160155867 |-0.5260660630837578 |0.09205731839844132 |-0.6335660630837578 |
219.35363073498593 |34.25 |34.312 |-0.08595227732474855 |-0.09903393636445691 |0.019447722675247386 |-0.15235393636445485 |
220.93475269898772 |34.25 |34.312 |-0.1475422849619095 |0.0673099734622475 |-0.04214228496191355 |0.013989973462249554 |
222.515927475004 |34.25 |34.375 |-0.08348867701926212 |0.1417923211458465 |0.12901132298073786 |0.0342923211458465 |
224.00653921297635 |34.25 |34.312 |-0.09087947793572143 |0.07724095315339403 |0.01452052206427451 |0.02392095315339609 |
225.4972091789823 |34.25 |34.375 |-0.15493308587836882 |0.00027586054700840695 |0.057566914121631174 |-0.10722413945299158 |
227.07838192000054 |34.25 |34.375 |-0.14507868465642307 |0.20634368913829895 |0.06742131534357693 |0.09884368913829895 |
228.5690075099992 |34.25 |34.312 |-0.05146187304793842 |0.022620564852088104 |0.05393812695205752 |-0.03069943514790984 |
230.05961163897882 |34.25 |34.312 |-0.12044268160155867 |0.22868839344337866 |-0.015042681601562732 |0.1753683934433807 |
231.64079755498096 |34.25 |34.375 |-0.09334307824120787 |0.1119993820724069 |0.11915692175879213 |0.004499382072406896 |
233.13142511999467 |34.25 |34.312 |-0.127833482518018 |0.02013781992930147 |-0.022433482518022047 |-0.033182180070696475 |
234.6220328929776 |34.25 |34.375 |-0.046534672436965546 |0.0747582082306074 |0.16596532756303445 |-0.0327417917693926 |
236.2032232329948 |34.25 |34.312 |-0.08102507671377568 |-0.6204103701496498 |0.024374923286220262 |-0.6737303701496478 |
237.6938469930028 |34.25 |34.312 |-0.09827027885218075 |0.29323976143583114 |0.007129721147815196 |0.23991976143583318 |
239.18443632600247 |34.25 |34.312 |-0.13768788373996374 |0.025103309774874738 |-0.0322878837399678 |-0.028216690225123207 |
240.76567207899643 |34.25 |34.312 |-0.1155154809905858 |0.10206840238126036 |-0.010115480990589856 |0.048748402381262414 |
242.25627021098626 |34.25 |34.312 |-0.031753070604046925 |0.12937859653191333 |0.07364692939594902 |0.07605859653191538 |
243.74685678098467 |34.25 |34.312 |-0.15739668618385524 |0.10951663714962026 |-0.0519966861838593 |0.056196637149622315 |
245.3280563329754 |34.25 |34.375 |-0.17956908893323317 |0.1343440863774866 |0.03293091106676682 |0.0268440863774866 |
246.9092039569805 |34.25 |34.312 |-0.09580667854669431 |0.19641270944715242 |0.009593321453301634 |0.14309270944715446 |
248.39977807499235 |34.25 |34.312 |-0.08841587763023499 |0.039999779311594534 |0.01698412236976095 |-0.013320220688403411 |
249.89035906799836 |34.25 |34.312 |-0.13276068312899086 |0.09462016761290046 |-0.027360683128994923 |0.04130016761290251 |
251.4716590329772 |34.25 |34.312 |-0.15493308587836882 |0.10951663714962026 |-0.04953308587837288 |0.056196637149622315 |
252.96223695098888 |34.25 |34.312 |-0.14261508435093662 |0.20386094421551232 |-0.037215084350940675 |0.15054094421551437 |
254.4528936179995 |34.25 |34.312 |-0.13768788373996374 |-0.18841275358477572 |-0.0322878837399678 |-0.24173275358477367 |
256.03411066299304 |34.25 |34.312 |-0.1081246800741265 |-0.02206884375807129 |-0.002724680074130556 |-0.07538884375806923 |
257.5248191510036 |34.25 |34.312 |-0.15000588526739594 |0.19641270944715242 |-0.0446058852674 |0.14309270944715446 |
259.0154147739813 |34.25 |34.312 |-0.09827027885218075 |0.14427506606863313 |0.007129721147815196 |0.09095506606863518 |
260.5965349409962 |34.25 |34.312 |-0.1155154809905858 |0.12937859653191333 |-0.010115480990589856 |0.07605859653191538 |
262.0871386869985 |34.25 |34.312 |-0.12290628190704511 |0.04248252423438117 |-0.01750628190704917 |-0.010837475765616778 |
263.57787211899995 |34.25 |34.312 |-0.07363427579731636 |0.31061897589533755 |0.03176572420267958 |0.2572989758953396 |
265.15904634600156 |34.25 |34.312 |-0.11058828037961294 |0.20634368913829895 |-0.005188280379616994 |0.153023689138301 |
266.6496101929806 |34.25 |34.312 |-0.01204426816015542 |0.12937859653191333 |0.09335573183984053 |0.07605859653191538 |
268.04965397299384 |34.25 |34.312 |-0.019435069076614735 |0.23365388328895192 |0.0859649309233812 |0.18033388328895397 |
269.63096022899845 |34.25 |34.312 |-0.15246948557288237 |-0.03944805821757772 |-0.04706948557288643 |-0.09276805821757567 |
271.2121099209762 |34.25 |34.312 |-0.10566107976864006 |0.253515842671245 |-0.00026107976864411797 |0.20019584267124704 |
272.7027325149975 |34.25 |34.312 |-0.127833482518018 |-0.61296213538129 |-0.022433482518022047 |-0.6662821353812879 |
274.28390897598 |34.25 |34.25 |-0.10566107976864006 |-0.12137864066953662 |-0.10566107976864006 |-0.12137864066953662 |
275.7745359429973 |34.25 |34.312 |-0.1598602864893417 |-0.3820668575621331 |-0.054460286489345755 |-0.435386857562131 |
277.265115511982 |34.25 |34.25 |-0.14507868465642307 |-0.45654920524573206 |-0.14507868465642307 |-0.45654920524573206 |
278.84632160598994 |34.25 |34.25 |0.02244613611665471 |-0.3075845098785341 |0.02244613611665471 |-0.3075845098785341 |
280.3368886739772 |34.25 |34.25 |-0.13522428343447732 |0.19889545436993905 |-0.13522428343447732 |0.19889545436993905 |
281.82756141899154 |34.25 |34.312 |-0.04407107213147911 |0.11696487191798016 |0.06132892786851683 |0.06364487191798221 |
283.40886250999756 |34.25 |34.312 |-0.2263774947374755 |0.15420604575977967 |-0.12097749473747957 |0.10088604575978172 |
284.89945233697654 |34.25 |34.25 |-0.1155154809905858 |0.25103309774845833 |-0.1155154809905858 |0.25103309774845833 |
286.3901385679783 |34.25 |34.25 |-0.14261508435093662 |0.16413702545092618 |-0.14261508435093662 |0.16413702545092618 |
287.97139481297927 |34.25 |34.312 |-0.07856147640828924 |0.09462016761290046 |0.0268385235917067 |0.04130016761290251 |
289.5526149109937 |34.25 |34.312 |-0.10073387915766718 |0.0598617386938876 |0.004666120842328758 |0.006541738693889652 |
291.043234576995 |34.25 |34.312 |-0.13276068312899086 |0.20634368913829895 |-0.027360683128994923 |0.153023689138301 |
292.5338412739802 |34.25 |34.312 |-0.06624347488085705 |0.21875741375223212 |0.03915652511913889 |0.16543741375223417 |
294.1150502229866 |34.25 |34.312 |-0.016971468771128297 |0.025103309774874738 |0.08842853122886765 |-0.028216690225123207 |
295.6057060849853 |34.25 |34.312 |-0.12536988221253156 |-0.1437233449746163 |-0.019969882212535622 |-0.19704334497461426 |
297.09627335198456 |34.25 |34.25 |-0.026825869993074045 |-0.18593000866198908 |-0.026825869993074045 |-0.18593000866198908 |
298.6774914129928 |34.25 |34.312 |-0.11305188068509937 |-0.054344527754297524 |-0.007651880685103432 |-0.10766452775429547 |
300.1681045119767 |34.25 |34.312 |-0.061316274269884175 |0.3056534860497643 |0.04408372573011177 |0.25233348604976635 |
301.6587615169992 |34.25 |34.312 |-0.09827027885218075 |0.13186134145469997 |0.007129721147815196 |0.07854134145470201 |
303.2399133250001 |34.25 |34.25 |-0.12044268160155867 |0.27337780205353807 |-0.12044268160155867 |0.27337780205353807 |
304.6399723979994 |34.25 |34.312 |-0.03914387152050623 |-0.041930803140364355 |0.06625612847948971 |-0.0952508031403623 |
306.13069226397783 |34.25 |34.312 |-0.058852673964397736 |0.2559985875940316 |0.046547326035598205 |0.20267858759403365 |
307.7119790180004 |34.25 |34.25 |-0.06870707518634349 |-0.06179276252265742 |-0.06870707518634349 |-0.06179276252265742 |
309.20264357098495 |34.25 |34.312 |-0.10319747946315362 |0.06234448361667423 |0.00220252053684232 |0.009024483616676286 |
310.69329077898874 |34.25 |34.312 |0.04461853886603265 |0.025103309774874738 |0.1500185388660286 |-0.028216690225123207 |
312.2745034149848 |34.25 |34.312 |-0.11797908129607224 |0.11696487191798016 |-0.012579081296076294 |0.06364487191798221 |
313.76514884998323 |34.25 |34.312 |-0.09334307824120787 |0.08468918792175394 |0.012056921758788072 |0.03136918792175599 |
315.25578152399976 |34.25 |34.25 |-0.02189866938210117 |-0.054344527754297524 |-0.02189866938210117 |-0.054344527754297524 |
316.83699592898483 |34.25 |34.312 |-0.16971468771128742 |-0.08413746682773712 |-0.06431468771129148 |-0.13745746682773508 |
318.3276789659867 |34.25 |34.312 |-0.0760978761028028 |0.02013781992930147 |0.02930212389719314 |-0.033182180070696475 |
319.8183498669823 |34.25 |34.312 |-0.0563890736589113 |0.10951663714962026 |0.04901092634108464 |0.056196637149622315 |
321.3995614569867 |34.25 |34.25 |-0.0760978761028028 |0.04248252423438117 |-0.0760978761028028 |0.04248252423438117 |
322.8901964709803 |34.25 |34.312 |0.005200933978249644 |0.13930957622305987 |0.11060093397824558 |0.08598957622306191 |
324.3808355979854 |34.25 |34.312 |-0.061316274269884175 |0.01765507500651484 |0.04408372573011177 |-0.0356649249934831 |
325.9622265090002 |34.25 |34.312 |-0.11797908129607224 |-0.04689629298593762 |-0.012579081296076294 |-0.10021629298593557 |
327.45286615600344 |34.25 |34.25 |-0.03914387152050623 |0.15172330083699304 |-0.03914387152050623 |0.15172330083699304 |
328.9434747079795 |34.25 |34.312 |-0.058852673964397736 |-0.1511715797429762 |0.046547326035598205 |-0.20449157974297416 |
330.52468155298266 |34.25 |34.312 |-0.031753070604046925 |-0.11144766097839008 |0.07364692939594902 |-0.16476766097838802 |
332.01622218999546 |34.25 |34.312 |-0.031753070604046925 |-0.019586098835284657 |0.07364692939594902 |-0.0729060988352826 |
333.5066649579967 |34.25 |34.25 |0.07910894314284278 |-0.4193080314039326 |0.07910894314284278 |-0.4193080314039326 |
335.0879072169773 |34.25 |34.312 |-0.046534672436965546 |-0.6998582076788221 |0.058865327563030395 |-0.75317820767882 |
336.66913983999984 |34.25 |34.25 |-0.061316274269884175 |-0.7768233002852077 |-0.061316274269884175 |-0.7768233002852077 |
