time     | tare Tscale (C) | Tscale (C)  | 56 wt unadj  | 2425 wt unadj | 56 wt adj  | 2425 wt adj   |
--------------------------------------------------------------------------------------------------
0.0004993740003556013 |29.375 |29.437 |-0.007117067549182544 |0.09379258597187524 |0.09828293245081943 |0.040472585971874246 |
1.5149539730045944 |29.375 |29.375 |-0.20913229259907043 |-0.032827405090243046 |-0.20913229259907043 |-0.032827405090243046 |
3.0935297049582005 |29.375 |29.375 |0.061863741004437714 |0.09130984104908861 |0.061863741004437714 |0.09130984104908861 |
4.672140754002612 |29.375 |29.437 |-0.08841587763023499 |0.135999249659248 |0.016984122369766985 |0.082679249659247 |
6.160325385979377 |29.375 |29.437 |-0.058852673964397736 |0.11862003519974157 |0.04654732603560424 |0.06530003519974056 |
7.6485166369820945 |29.375 |29.437 |0.0027373336727632065 |0.08634435120351534 |0.10813733367276518 |0.033024351203514345 |
9.317643967980985 |29.375 |29.437 |0.027373336727627585 |-0.28110189736890634 |0.13277333672762956 |-0.3344218973689073 |
10.80576288496377 |29.375 |29.437 |-0.09087947793572143 |0.1657921887326876 |0.014520522064280547 |0.1124721887326866 |
12.293880868994165 |29.375 |29.5 |-0.019435069076614735 |0.34454982317332516 |0.19306493092338525 |0.23704982317332518 |
13.872497989970725 |29.375 |29.5 |-0.04407107213147911 |-0.0750340687776158 |0.16842892786852087 |-0.1825340687776158 |
15.360597180959303 |29.375 |29.5 |-0.06624347488085705 |0.3966874665518445 |0.14625652511914294 |0.2891874665518445 |
16.848741741967387 |29.375 |29.5 |-0.17710548862774675 |0.18317140319219402 |0.035394511372253246 |0.07567140319219402 |
18.427310907980427 |29.375 |29.5 |-0.20420509198809755 |0.406618446242991 |0.008294908011902441 |0.299118446242991 |
19.915439748961944 |29.375 |29.562 |-0.09087947793572143 |0.6896513674406671 |0.22702052206428053 |0.5288313674406662 |
21.49396335199708 |29.375 |29.5 |-0.127833482518018 |0.039172197670569314 |0.084666517481982 |-0.06832780232943068 |
23.07254591898527 |29.375 |29.562 |-0.19681429107163825 |0.2402745364162866 |0.1210857089283637 |0.07945453641628561 |
24.56062852300238 |29.375 |29.562 |-0.206668692293584 |-0.10730975277384204 |0.11123130770641795 |-0.26812975277384304 |
26.04878644394921 |29.375 |29.562 |-0.20174149168261113 |0.20055061765170046 |0.11615850831739083 |0.03973061765169947 |
27.627393868984655 |29.375 |29.625 |-0.09580667854669431 |0.4041357013202044 |0.3291933214533057 |0.18913570132020438 |
29.115550808957778 |29.375 |29.625 |-0.1598602864893417 |-0.03531015001302968 |0.2651397135106583 |-0.2503101500130297 |
30.694095794984605 |29.375 |29.562 |-0.19681429107163825 |0.1211027801225282 |0.1210857089283637 |-0.03971721987747279 |
32.272642452968284 |29.375 |29.625 |-0.17956908893323317 |-0.15944739615236134 |0.24543091106676682 |-0.37444739615236133 |
33.76078555296408 |29.375 |29.625 |-0.18942349015517893 |0.3222051188682455 |0.23557650984482106 |0.10720511886824549 |
35.248937562981155 |29.375 |29.625 |-0.19927789137712468 |0.18565414811498065 |0.2257221086228753 |-0.02934585188501934 |
36.827528870955575 |29.375 |29.625 |-0.13276068312899086 |0.23530904657071333 |0.2922393168710091 |0.020309046570713335 |
38.58692882099422 |29.375 |29.687 |-0.3224579066514466 |-0.20910229460809399 |0.2079420933485554 |-0.477422294608095 |
40.07510844897479 |29.375 |29.625 |-0.2731859005417178 |-0.22896425399038706 |0.15181409945828217 |-0.4439642539903871 |
41.65362951095449 |29.375 |29.625 |-0.33477590817887876 |-0.05765485431810938 |0.09022409182112123 |-0.2726548543181094 |
43.23208062996855 |29.375 |29.625 |-0.3126035054295008 |0.1508957191959678 |0.11239649457049916 |-0.06410428080403219 |
44.720239177986514 |29.375 |29.625 |-0.3052127045130415 |0.2874466899492326 |0.11978729548695849 |0.07244668994923262 |
46.208413510990795 |29.375 |29.625 |-0.3224579066514466 |0.05158592228450248 |0.10254209334855341 |-0.1634140777154975 |
47.78696651797509 |29.375 |29.625 |-0.3495575100117974 |0.23034355672514006 |0.07544248998820258 |0.015343556725140067 |
49.365437810949516 |29.375 |29.687 |-0.4727375252861193 |-0.26372268290939993 |0.057662474713882694 |-0.5320426829094009 |
50.85360090795439 |29.375 |29.625 |-0.4333199203983363 |-0.09241328323712224 |-0.008319920398336289 |-0.30741328323712225 |
52.432174136978574 |29.375 |29.687 |-0.46534672436965996 |0.03668945274778268 |0.06505327563034202 |-0.23163054725221832 |
53.924528584990185 |29.375 |29.687 |-0.4333199203983363 |0.25268826103021974 |0.0970800796016657 |-0.01563173896978126 |
55.412591693981085 |29.375 |29.687 |-0.3988295161215261 |0.4587560896215103 |0.13157048387847586 |0.19043608962150932 |
56.991097436985 |29.375 |29.687 |-0.46534672436965996 |0.08386160628072871 |0.06505327563034202 |-0.1844583937192723 |
58.47917576297186 |29.375 |29.687 |-0.4160747182599312 |-0.23641248875874696 |0.11432528174007078 |-0.504732488758748 |
59.96725789597258 |29.375 |29.687 |-0.49983712864647006 |-0.03531015001302968 |0.030562871353531917 |-0.3036301500130307 |
61.4552836259827 |29.375 |29.75 |-0.8570591729420035 |-0.0005517210940168139 |-0.21955917294200356 |-0.3230517210940168 |
62.9433422239963 |29.375 |29.687 |-0.4924463277300108 |0.21296434226563363 |0.03795367226999119 |-0.055355657734367375 |
64.52184632298304 |29.375 |29.75 |-0.4604195237586871 |-0.003034466016803447 |0.17708047624131285 |-0.32553446601680347 |
66.0100620649755 |29.375 |29.75 |-0.4678103246751464 |0.2328263016479267 |0.16968967532485357 |-0.08967369835207331 |
67.49814895697637 |29.375 |29.75 |-0.5392547335342531 |0.16827493365547425 |0.09824526646574683 |-0.15422506634452576 |
69.07673478696961 |29.375 |29.75 |-0.5294003323123073 |-0.020413680476309877 |0.10809966768769264 |-0.3429136804763099 |
70.56486064597266 |29.375 |29.75 |-0.46534672436965996 |0.05406866720728911 |0.17215327563034 |-0.2684313327927109 |
72.05305281095207 |29.375 |29.75 |-0.6722891500305207 |-0.003034466016803447 |-0.034789150030520744 |-0.32553446601680347 |
73.6314954769914 |29.375 |29.75 |-0.6476531469756563 |0.46868706931265686 |-0.01015314697565639 |0.14618706931265685 |
75.11962582694832 |29.375 |29.75 |-0.6057719417823869 |-0.003034466016803447 |0.03172805821761304 |-0.32553446601680347 |
76.60773878596956 |29.375 |29.812 |-0.5909903399494683 |-0.28110189736890634 |0.15190966005053375 |-0.6569218973689073 |
78.18722135794815 |29.375 |29.812 |-0.6156263430043326 |0.1881368930377673 |0.1272736569956694 |-0.1876831069622337 |
79.67517468996812 |29.375 |29.812 |-0.6328715451427377 |-0.21158503953088062 |0.11002845485726431 |-0.5874050395308816 |
81.25366909598233 |29.375 |29.812 |-0.7831511637774105 |0.2179298321112069 |-0.04025116377740845 |-0.1578901678887941 |
82.92256301594898 |29.375 |29.812 |-0.6722891500305207 |0.45627334469872366 |0.0706108499694813 |0.08045334469872267 |
84.41070016199956 |29.375 |29.812 |-0.6944615527798986 |0.20055061765170046 |0.048438447220103376 |-0.17526938234830053 |
85.89869939495111 |29.375 |29.812 |-0.583599539033009 |0.5853760806836286 |0.15930046096699302 |0.20955608068362758 |
87.4772777769831 |29.375 |29.812 |-0.7166339555292766 |0.32717060871381876 |0.026266044470725447 |-0.04864939128618223 |
