68260.02386458899 |34.437 |24.25 |18.31632080455711 |-8.787813584476648 |-6.438089195442885 |-0.026993584476651122 |
68261.51746905397 |34.437 |24.25 |18.328638806084545 |-8.810158288781727 |-6.425771193915452 |-0.049338288781729744 |
68263.01125788997 |34.437 |24.25 |18.30893000364065 |-8.936778279843846 |-6.445479996359346 |-0.17595827984384904 |
68264.59590563999 |34.437 |24.187 |18.336029607001002 |-8.708365746947475 |-6.5714703929989895 |0.10663425305252083 |
68266.089715146 |34.437 |24.25 |18.343420407917463 |-8.695952022333541 |-6.410989592082533 |0.0648679776664558 |
68267.58347954298 |34.437 |24.25 |18.235021994476057 |-8.750572410634849 |-6.51938800552394 |0.010247589365148357 |
68269.16804748896 |34.437 |24.25 |18.451818821358867 |-8.767951625094355 |-6.30259117864113 |-0.00713162509435783 |
68270.75265548198 |34.437 |24.25 |18.306466403335165 |-8.750572410634849 |-6.447943596664832 |0.010247589365148357 |
68272.24711299298 |34.437 |24.25 |18.301539202724193 |-8.887123381388113 |-6.4528707972758035 |-0.1263033813881158 |
68273.740802844 |34.437 |24.25 |18.313857204251626 |-8.872226911851392 |-6.440552795748371 |-0.11140691185139495 |
68275.32535160595 |34.437 |24.25 |18.363129210361354 |-8.847399462623526 |-6.3912807896386425 |-0.08657946262352922 |
68276.81917394896 |34.437 |24.25 |18.286757600891274 |-8.914433575538766 |-6.467652399108722 |-0.15361357553876864 |
68278.31298784999 |34.437 |24.25 |18.36559281066684 |-8.777882604785502 |-6.388817189333157 |-0.017062604785504476 |
68279.89753097598 |34.437 |24.25 |18.333566006695516 |-8.710848491870262 |-6.42084399330448 |0.04997150812973494 |
68281.48207284696 |34.437 |24.312 |18.46167322258081 |-8.847399462623526 |-6.1420767774191845 |-0.13989946262353037 |
68282.975893508 |34.437 |24.25 |18.225167593254113 |-8.954157494303352 |-6.529242406745883 |-0.19333749430335523 |
68284.46973077895 |34.437 |24.25 |18.286757600891274 |-8.911950830615979 |-6.467652399108722 |-0.15113083061598154 |
68286.05427159695 |34.437 |24.25 |18.30893000364065 |-8.849882207546313 |-6.445479996359346 |-0.08906220754631633 |
68287.63881782698 |34.437 |24.25 |18.26212159783641 |-8.678572807874035 |-6.492288402163588 |0.08224719212596199 |
68289.13255315996 |34.437 |24.25 |18.321248005168083 |-8.753055155557634 |-6.433161994831913 |0.007764844442363028 |
68290.626325052 |34.437 |24.25 |18.355738409444893 |-8.839951227855167 |-6.398671590555104 |-0.07913122785516968 |
68292.210879864 |34.437 |24.25 |18.321248005168083 |-8.79277907432222 |-6.433161994831913 |-0.03195907432222356 |
68293.79548738 |34.437 |24.312 |18.24733999600349 |-8.64629712387781 |-6.356410003996505 |0.06120287612218611 |
68295.28920795798 |34.437 |24.25 |18.336029607001002 |-8.738158686020915 |-6.418380392998994 |0.02266131397908211 |
68296.78299176198 |34.437 |24.25 |18.276903199669327 |-8.676090062951248 |-6.477506800330669 |0.0847299370487491 |
68298.367498954 |34.437 |24.25 |18.27443959936384 |-8.777882604785502 |-6.479970400636155 |-0.017062604785504476 |
68299.77041336999 |34.437 |24.25 |18.235021994476057 |-8.83002024816402 |-6.51938800552394 |-0.06920024816402304 |
68301.26431153796 |34.437 |24.312 |18.22024039264314 |-8.738158686020915 |-6.383509607356853 |-0.030658686020919035 |
68302.84880574996 |34.437 |24.25 |18.328638806084545 |-8.728227706329768 |-6.425771193915452 |0.032592293670228756 |
68304.433835687 |34.437 |24.25 |18.296612002113218 |-8.765468880171568 |-6.457797997886779 |-0.004648880171570724 |
68305.92748587497 |34.437 |24.25 |18.306466403335165 |-8.718296726638622 |-6.447943596664832 |0.0425232733613754 |
68307.42134486197 |34.437 |24.25 |18.377910812194273 |-8.919399065384338 |-6.376499187805724 |-0.15857906538434108 |
68309.005896141 |34.437 |24.312 |18.363129210361354 |-8.815123778627301 |-6.2406207896386405 |-0.1076237786273051 |
68310.499845694 |34.437 |24.312 |18.402546815249135 |-8.765468880171568 |-6.2012031847508595 |-0.05796888017157187 |
68311.99350388895 |34.437 |24.25 |18.31632080455711 |-8.84491671770074 |-6.438089195442885 |-0.08409671770074212 |
68313.57813963597 |34.437 |24.25 |18.338493207306488 |-8.817606523550086 |-6.415916792693508 |-0.056786523550089285 |
68315.16274001496 |34.437 |24.25 |18.225167593254113 |-8.894571616156473 |-6.529242406745883 |-0.13375161615647535 |
68316.65660798998 |34.437 |24.312 |18.267048798447384 |-8.65374535864617 |-6.336701201552611 |0.05375464135382657 |
68318.15037257696 |34.437 |24.312 |18.28922120119676 |-8.708365746947475 |-6.314528798803234 |-0.0008657469474790958 |
68319.734916538 |34.437 |24.25 |18.454282421664352 |-8.820089268472874 |-6.300127578335644 |-0.05926926847287639 |
68321.319398152 |34.437 |24.312 |18.281830400280302 |-8.631400654341089 |-6.321919599719692 |0.07609934565890697 |
68322.81325173797 |34.437 |24.312 |18.239949195087032 |-9.068363760751536 |-6.363800804912962 |-0.36086376075154014 |
68324.30700745696 |34.437 |24.312 |18.301539202724193 |-9.060915525983177 |-6.3022107972758015 |-0.3534155259831806 |
68325.89157629898 |34.437 |24.312 |18.39269241402719 |-8.805192798936154 |-6.211057585972803 |-0.09769279893615845 |
68327.47612347 |34.437 |24.25 |18.338493207306488 |-8.60905595003601 |-6.415916792693508 |0.15176404996398674 |
68328.96997772 |34.437 |24.312 |18.301539202724193 |-8.849882207546313 |-6.3022107972758015 |-0.14238220754631747 |
68330.463676341 |34.437 |24.312 |18.26951239875287 |-8.740641430943702 |-6.334237601247125 |-0.03314143094370614 |
