
           |       |  T amb | T boil | T sthd | T cool | T cool | T sthd | jar | amt coll |
      Time |   PWM |    (C) |    (C) |    (C) | in (C) | out(C) | tgt(C) |   # |     (ml) |
-----------------------------------------------------------------------------------------
  11:53:37 |    35 |  8.812 | 14.062 |  7.625 |  4.125 |  9.375 |   75.0 |   0 |
  11:53:50 |    99 |  8.812 | 14.812 |  7.625 |  4.187 |  9.500 |   75.0 |   0 |
  11:54:03 |    99 |  8.812 | 15.375 |  7.687 |  4.125 |  9.500 |   75.0 |   0 |
  11:54:16 |    99 |  8.812 | 16.125 |  7.687 |  4.125 |  9.500 |   75.0 |   0 |
  11:54:29 |    99 | 11.437 | 16.625 |  7.625 |  4.125 |  9.500 |   75.0 |   0 |
  11:54:42 |    99 | 13.187 | 17.125 |  7.625 |  4.125 |  9.500 |   75.0 |   0 |
  11:54:55 |    99 | 12.625 | 17.625 |  7.625 |  4.187 |  9.437 |   75.0 |   0 |
  11:55:08 |    99 | 12.125 | 18.125 |  7.625 |  4.125 |  9.437 |   75.0 |   0 |
  11:55:21 |    99 | 11.625 | 18.562 |  7.625 |  4.125 |  9.437 |     98 |   0 |
  11:55:34 |    99 | 11.312 | 19.000 |  7.625 |  4.125 |  9.437 |     98 |   0 |
  11:55:47 |    99 | 11.062 | 19.437 |  7.625 |  4.250 |  9.437 |     98 |   0 |
  11:56:00 |    99 | 10.750 | 19.875 |  7.625 |  4.250 |  9.437 |     98 |   0 |
  11:56:13 |    99 | 10.562 | 20.187 |  7.625 |  4.312 |  9.375 |     98 |   0 |
  11:56:26 |    99 | 10.375 | 20.625 |  7.562 |  4.375 |  9.437 |     98 |   0 |
  11:56:39 |    99 | 10.187 | 21.000 |  7.562 |  4.375 |  9.437 |     98 |   0 |
  11:56:52 |    99 | 10.062 | 21.312 |  7.562 |  4.375 |  9.437 |     98 |   0 |
  11:57:05 |    99 |  9.875 | 21.750 |  7.625 |  4.500 |  9.437 |     98 |   0 |
  11:57:18 |    99 |  9.750 | 22.125 |  7.562 |  4.500 |  9.437 |     98 |   0 |
  11:57:31 |    99 |  9.625 | 22.437 |  7.562 |  4.562 |  9.375 |     98 |   0 |
  11:57:44 |    99 |  9.500 | 22.750 |  7.562 |  4.625 |  9.375 |     98 |   0 |
  11:57:57 |    99 |  9.500 | 23.125 |  7.500 |  4.625 |  9.375 |     98 |   0 |
  11:58:10 |    99 |  9.375 | 23.437 |  7.500 |  4.625 |  9.375 |     98 |   0 |
  11:58:23 |    99 |  9.312 | 23.812 |  7.562 |  4.625 |  9.375 |     98 |   0 |
  11:58:36 |    99 |  9.187 | 24.125 |  7.500 |  4.625 |  9.312 |     98 |   0 |
  11:58:49 |    99 |  9.125 | 24.500 |  7.500 |  4.625 |  9.375 |     98 |   0 |
  11:59:02 |    99 |  9.187 | 24.812 |  7.500 |  4.687 |  9.375 |     98 |   0 |
  11:59:15 |    99 |  9.062 | 25.187 |  7.500 |  4.625 |  9.312 |     98 |   0 |
  11:59:28 |    99 |  9.000 | 25.500 |  7.500 |  4.625 |  9.312 |     98 |   0 |
  11:59:41 |    99 |  9.000 | 25.875 |  7.500 |  4.625 |  9.250 |     98 |   0 |
  11:59:54 |    99 |  8.937 | 26.250 |  7.500 |  4.625 |  9.312 |     98 |   0 |
  12:00:07 |    99 |  8.875 | 26.562 |  7.500 |  4.625 |  9.312 |     98 |   0 |
  12:00:20 |    99 |  8.812 | 26.875 |  7.500 |  4.687 |  9.312 |     98 |   0 |
  12:00:33 |    99 |  8.812 | 27.187 |  7.437 |  4.687 |  9.250 |     98 |   0 |
  12:00:46 |    99 |  8.750 | 27.500 |  7.437 |  4.687 |  9.250 |     98 |   0 |
  12:00:59 |    99 |  8.750 | 27.875 |  7.500 |  4.687 |  9.250 |     98 |   0 |
  12:01:12 |    99 |  8.687 | 28.250 |  7.500 |  4.750 |  9.312 |     98 |   0 |
  12:01:25 |    99 |  8.687 | 28.625 |  7.437 |  4.687 |  9.250 |     98 |   0 |
  12:01:38 |    99 |  8.625 | 28.937 |  7.437 |  4.687 |  9.187 |     98 |   0 |
  12:01:51 |    99 |  8.625 | 29.312 |  7.500 |  4.750 |  9.125 |     98 |   0 |
  12:02:04 |    99 |  8.625 | 29.687 |  7.437 |  4.750 |  9.187 |     98 |   0 |
  12:02:17 |    99 |  8.562 | 30.000 |  7.437 |  4.812 |  9.187 |     98 |   0 |
  12:02:30 |    99 |  8.625 | 30.375 |  7.437 |  4.750 |  9.187 |     98 |   0 |
  12:02:43 |    99 |  8.562 | 30.750 |  7.562 |  4.750 |  9.187 |     98 |   0 |
  12:02:56 |    99 |  8.562 | 31.125 |  7.437 |  4.687 |  9.125 |     98 |   0 |
  12:03:09 |    99 |  8.562 | 31.437 |  7.437 |  4.625 |  9.125 |     98 |   0 |
  12:03:22 |    99 |  8.562 | 31.875 |  7.437 |  4.625 |  9.125 |     98 |   0 |
  12:03:35 |    99 |  8.562 | 32.187 |  7.437 |  4.562 |  9.125 |     98 |   0 |
  12:03:48 |    99 |  8.625 | 32.500 |  7.437 |  4.625 |  9.062 |     98 |   0 |
  12:04:01 |    99 |  8.562 | 32.875 |  7.500 |  4.562 |  9.125 |     98 |   0 |
  12:04:14 |    99 |  8.562 | 33.187 |  7.437 |  4.562 |  9.125 |     98 |   0 |
  12:04:27 |    99 |  8.562 | 33.562 |  7.500 |  4.562 |  9.125 |     98 |   0 |
  12:04:40 |    99 |  8.562 | 33.875 |  7.500 |  4.625 |  9.125 |     98 |   0 |
  12:04:53 |    99 |  8.562 | 34.250 |  7.500 |  4.562 |  9.062 |     98 |   0 |
  12:05:06 |    99 |  8.500 | 34.562 |  7.437 |  4.562 |  9.062 |     98 |   0 |
  12:05:19 |    99 |  8.562 | 34.937 |  7.437 |  4.562 |  9.062 |     98 |   0 |
  12:05:32 |    99 |  8.562 | 35.250 |  7.437 |  4.562 |  9.062 |     98 |   0 |
  12:05:45 |    99 |  8.562 | 35.625 |  7.437 |  4.562 |  9.062 |     98 |   0 |
  12:05:58 |    99 |  8.562 | 35.937 |  7.437 |  4.562 |  9.062 |     98 |   0 |
  12:06:11 |    99 |  8.562 | 36.250 |  7.437 |  4.562 |  9.000 |     98 |   0 |
  12:06:24 |    99 |  8.562 | 36.562 |  7.500 |  4.500 |  9.000 |     98 |   0 |
  12:06:37 |    99 |  8.500 | 36.937 |  7.500 |  4.562 |  9.062 |     98 |   0 |
  12:06:50 |    99 |  8.562 | 37.250 |  7.500 |  4.562 |  9.000 |     98 |   0 |
  12:07:03 |    99 |  8.500 | 37.562 |  7.562 |  4.562 |  9.000 |     98 |   0 |
  12:07:16 |    99 |  8.562 | 37.937 |  7.500 |  4.500 |  9.000 |     98 |   0 |
  12:07:29 |    99 |  8.562 | 38.250 |  7.562 |  4.562 |  9.000 |     98 |   0 |
  12:07:42 |    99 |  8.625 | 38.562 |  7.500 |  4.562 |  8.937 |     98 |   0 |
  12:07:55 |    99 |  8.562 | 38.875 |  7.500 |  4.562 |  8.937 |     98 |   0 |
  12:08:08 |    99 |  8.562 | 39.187 |  7.562 |  4.562 |  8.812 |     98 |   0 |
  12:08:21 |    99 |  8.562 | 39.500 |  7.500 |  4.562 |  8.437 |     98 |   0 |
  12:08:34 |    99 |  8.562 | 39.812 |  7.562 |  4.437 |  6.812 |     98 |   0 |
  12:08:47 |    99 |  8.625 | 40.125 |  7.500 |  4.312 |  5.750 |     98 |   0 |
  12:09:00 |    99 |  8.562 | 40.500 |  7.500 |  4.312 |  5.437 |     98 |   0 |
  12:09:13 |    99 |  8.625 | 40.750 |  7.500 |  4.250 |  5.187 |     98 |   0 |
  12:09:26 |    99 |  8.625 | 41.062 |  7.500 |  4.250 |  5.125 |     98 |   0 |
  12:09:39 |    99 |  8.750 | 41.375 |  7.500 |  4.250 |  5.000 |     98 |   0 |
  12:09:52 |    99 |  8.687 | 41.750 |  7.500 |  4.187 |  5.000 |     98 |   0 |
  12:10:05 |    99 |  8.687 | 42.062 |  7.500 |  4.187 |  4.937 |     98 |   0 |
  12:10:18 |    99 |  8.687 | 42.375 |  7.500 |  4.250 |  4.937 |     98 |   0 |
  12:10:31 |    99 |  8.687 | 42.687 |  7.500 |  4.187 |  4.937 |     98 |   0 |
  12:10:44 |    99 |  8.750 | 42.937 |  7.500 |  4.187 |  4.875 |     98 |   0 |
  12:10:57 |    99 |  8.750 | 43.312 |  7.500 |  4.187 |  4.875 |     98 |   0 |
  12:11:10 |    99 |  8.750 | 43.687 |  7.437 |  4.187 |  4.875 |     98 |   0 |
  12:11:23 |    99 |  8.750 | 44.000 |  7.437 |  4.187 |  4.937 |     98 |   0 |
  12:11:36 |    99 |  8.750 | 44.312 |  7.437 |  4.187 |  4.875 |     98 |   0 |
  12:11:49 |    99 |  8.750 | 44.625 |  7.437 |  4.250 |  4.937 |     98 |   0 |
  12:12:02 |    99 |  8.812 | 44.937 |  7.375 |  4.250 |  4.875 |     98 |   0 |
  12:12:15 |    99 |  8.812 | 45.312 |  7.375 |  4.250 |  4.937 |     98 |   0 |
  12:12:28 |    99 |  8.812 | 45.625 |  7.375 |  4.312 |  4.875 |     98 |   0 |
  12:12:41 |    99 |  8.812 | 46.000 |  7.312 |  4.250 |  4.937 |     98 |   0 |
  12:12:54 |    99 |  8.875 | 46.312 |  7.312 |  4.312 |  4.937 |     98 |   0 |
  12:13:07 |    99 |  8.875 | 46.687 |  7.312 |  4.312 |  4.937 |     98 |   0 |
  12:13:20 |    99 |  8.875 | 47.062 |  7.250 |  4.312 |  4.937 |     98 |   0 |
  12:13:33 |    99 |  8.875 | 47.375 |  7.250 |  4.312 |  5.000 |     98 |   0 |
  12:13:46 |    99 |  8.937 | 47.750 |  7.250 |  4.312 |  5.000 |     98 |   0 |
  12:13:59 |    99 |  8.937 | 48.125 |  7.250 |  4.375 |  4.937 |     98 |   0 |
  12:14:12 |    99 |  8.937 | 48.500 |  7.187 |  4.312 |  5.000 |     98 |   0 |
  12:14:25 |    99 |  8.937 | 48.875 |  7.187 |  4.312 |  5.000 |     98 |   0 |
  12:14:38 |    99 |  8.937 | 49.250 |  7.187 |  4.312 |  5.000 |     98 |   0 |
  12:14:51 |    99 |  9.000 | 49.625 |  7.187 |  4.312 |  5.000 |     98 |   0 |
