
           |       | T boil | T boil |    jar |amt coll |
      Time |   PWM |    (C) | tgt(C) |      # |   (ml) |
----------------------------------------------------------
  01:07:11 |    35 | 69.937 |   75.0 |      0 |
  01:07:25 |41.750 | 69.875 |   66.5 |      0 |
  01:07:35 |40.237 | 69.875 |   66.5 |      0 |
  01:07:44 |38.367 | 69.750 |   66.5 |      0 |
  01:07:53 |37.046 | 69.750 |   66.5 |      0 |
  01:08:02 |35.491 | 69.750 |   66.5 |      0 |
  01:08:11 |33.815 | 69.687 |   66.5 |      0 |
  01:08:20 |32.120 | 69.687 |   66.5 |      0 |
  01:08:29 |30.255 | 69.687 |   66.5 |      0 |
  01:08:38 |28.267 | 69.687 |   66.5 |      0 |
  01:08:47 |26.148 | 69.625 |   66.5 |      0 |
  01:08:56 |24.110 | 69.687 |   66.5 |      0 |
  01:09:05 |22.152 | 69.500 |   66.5 |      0 |
  01:09:14 |20.535 | 69.437 |   66.5 |      0 |
  01:09:23 |18.839 | 69.250 |   66.5 |      0 |
  01:09:32 |17.383 | 69.125 |   66.5 |      0 |
  01:09:41 |15.958 | 68.875 |   66.5 |      0 |
  01:09:50 |14.822 | 68.750 |   66.5 |      0 |
  01:09:59 |13.663 | 68.687 |   66.5 |      0 |
  01:10:08 |12.499 | 67.625 |   66.5 |      0 |
  01:10:17 |12.938 | 67.062 |   66.5 |      0 |
  01:10:26 |13.219 | 66.750 |   66.5 |      0 |
  01:10:35 |13.416 | 66.437 |   66.5 |      0 |
  01:10:44 |13.756 | 66.125 |   66.5 |      0 |
  01:10:53 |14.212 | 65.312 |   66.5 |      0 |
  01:11:02 |15.419 | 65.187 |   66.5 |      0 |
  01:11:11 |15.789 | 64.937 |   66.5 |      0 |
  01:11:20 |16.072 | 63.875 |   66.5 |      0 |
  01:11:29 |15.239 | 63.937 |   66.5 |      0 |
  01:11:38 |16.871 | 64.000 |   66.5 |      0 |
  01:11:47 |18.343 | 63.062 |   66.5 |      0 |
  01:11:56 |21.367 | 63.562 |   66.5 |      0 |
  01:12:05 |22.862 | 64.062 |   66.5 |      0 |
