
           |       | T boil | T boil |    jar |amt coll |
      Time |   PWM |    (C) | tgt(C) |      # |   (ml) |
----------------------------------------------------------
  14:05:38 |    35 | 18.437 |   75.0 |      0 |
  14:05:48 |    99 | 18.437 |   75.0 |      0 |
  14:05:58 |    99 | 18.437 |   75.0 |      0 |
  14:06:08 |    99 | 18.437 |   75.0 |      0 |
  14:06:18 |    99 | 18.437 |   75.0 |      0 |
  14:06:27 |    99 | 18.500 |   75.0 |      0 |
  14:06:36 |    99 | 18.437 |   75.0 |      0 |
  14:06:45 |    99 | 18.500 |   75.0 |      0 |
  14:06:54 |    99 | 18.500 |   75.0 |      0 |
  14:07:03 |    99 | 18.500 |   75.0 |      0 |
  14:07:12 |    99 | 18.500 |   75.0 |      0 |
  14:07:21 |    99 | 18.437 |   75.0 |      0 |
  14:07:30 |    99 | 18.500 |   75.0 |      0 |
  14:07:39 |    99 | 18.437 |   75.0 |      0 |
  14:07:48 |    99 | 18.437 |   75.0 |      0 |
  14:07:57 |    99 | 18.500 |   75.0 |      0 |
  14:08:06 |    99 | 18.500 |   75.0 |      0 |
  14:08:15 |    99 | 18.500 |   75.0 |      0 |
  14:08:24 |    99 | 18.500 |   75.0 |      0 |
  14:08:33 |    99 | 18.500 |   75.0 |      0 |
  14:08:42 |    99 | 18.625 |   75.0 |      0 |
  14:08:51 |    99 | 18.562 |   75.0 |      0 |
  14:09:00 |    99 | 18.562 |   75.0 |      0 |
  14:09:09 |    99 | 18.562 |   75.0 |      0 |
  14:09:18 |    99 | 18.500 |   75.0 |      0 |
  14:09:27 |    99 | 18.500 |   75.0 |      0 |
  14:09:36 |    99 | 18.562 |   75.0 |      0 |
  14:09:45 |    99 | 18.562 |   75.0 |      0 |
  14:09:54 |    99 | 18.562 |   75.0 |      0 |
  14:10:03 |    99 | 18.562 |   75.0 |      0 |
  14:10:12 |    99 | 18.562 |   75.0 |      0 |
  14:10:21 |    99 | 18.625 |   75.0 |      0 |
  14:10:30 |    99 | 18.625 |   75.0 |      0 |
  14:10:39 |    99 | 18.687 |   75.0 |      0 |
  14:10:48 |    99 | 18.687 |   75.0 |      0 |
  14:10:57 |    99 | 18.750 |   75.0 |      0 |
  14:11:06 |    99 | 18.750 |   75.0 |      0 |
  14:11:15 |    99 | 18.812 |   75.0 |      0 |
  14:11:24 |    99 | 18.875 |   75.0 |      0 |
  14:11:33 |    99 | 18.937 |   75.0 |      0 |
  14:11:42 |    99 | 19.000 |   75.0 |      0 |
  14:11:51 |    99 | 19.062 |   75.0 |      0 |
  14:12:00 |    99 | 19.125 |   75.0 |      0 |
  14:12:09 |    99 | 19.187 |   75.0 |      0 |
  14:12:18 |    99 | 19.250 |   75.0 |      0 |
  14:12:27 |    99 | 19.312 |   75.0 |      0 |
  14:12:36 |    99 | 19.375 |   75.0 |      0 |
  14:12:45 |    99 | 19.500 |   75.0 |      0 |
  14:12:54 |    99 | 19.562 |   75.0 |      0 |
  14:13:03 |    99 | 19.625 |   75.0 |      0 |
  14:13:12 |    99 | 19.812 |   75.0 |      0 |
