           |       |        |        |        |        |        |        |     |        |   flow |    amt |    pct |    amt |   ETOH |
  09:20:08 |    99 | 16.437 | absent | 14.937 | 14.062 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:20:20 |    99 | 16.375 | absent | 14.937 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:20:32 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:20:44 |    99 | 16.375 | absent | 14.937 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:20:56 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:21:08 |    99 | 16.375 | absent | 14.937 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:21:20 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:21:32 |    99 | 16.437 | absent | 14.937 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:21:44 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:21:56 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:22:08 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:22:20 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:22:32 |    99 | 16.375 | absent | 14.937 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:22:44 |    99 | 16.437 | absent | 14.875 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:22:56 |    99 | 16.437 | absent | 14.875 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:23:08 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:23:20 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:23:32 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.437 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:23:44 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:23:56 |    99 | 16.437 | absent | 14.875 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:24:08 |    99 | 16.437 | absent | 14.875 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:24:20 |    99 | 16.437 | absent | 14.875 | 14.062 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:24:32 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:24:44 |    99 | 16.500 | absent | 14.937 | 14.125 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:24:56 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:25:08 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:25:20 |    99 | 16.437 | absent | 15.000 | 14.125 | 14.437 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:25:32 |    99 | 16.437 | absent | 15.000 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:25:44 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:25:56 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:26:08 |    99 | 16.375 | absent | 14.875 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:26:20 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:26:32 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:26:44 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:26:56 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:27:08 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:27:20 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:27:32 |    99 | 16.437 | absent | 14.937 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:27:44 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:27:56 |    99 | 16.437 | absent | 14.937 | 14.062 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:28:08 |    99 | 16.437 | absent | 14.937 | 14.062 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:28:20 |    99 | 16.500 | absent | 14.937 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:28:32 |    99 | 16.437 | absent | 14.937 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:28:44 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:28:56 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:29:08 |    99 | 16.500 | absent | 14.937 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:29:20 |    99 | 16.437 | absent | 14.937 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:29:32 |    99 | 16.437 | absent | 14.937 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:29:44 |    99 | 16.437 | absent | 14.875 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:29:56 |    99 | 16.375 | absent | 14.875 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:30:08 |    99 | 16.437 | absent | 14.937 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:30:20 |    99 | 16.375 | absent | 14.937 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:30:32 |    99 | 16.375 | absent | 14.875 | 14.187 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:30:44 |    99 | 16.375 | absent | 14.875 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:30:56 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:31:08 |    99 | 16.375 | absent | 14.937 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:31:20 |    99 | 16.375 | absent | 14.937 | 14.187 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:31:32 |    99 | 16.312 | absent | 14.937 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:31:44 |    99 | 16.375 | absent | 14.937 | 14.125 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:31:56 |    99 | 16.312 | absent | 14.937 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:32:08 |    99 | 16.375 | absent | 14.937 | 14.125 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:32:20 |    99 | 16.312 | absent | 14.937 | 14.187 | 14.875 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:32:32 |    99 | 16.375 | absent | 14.937 | 14.187 | 14.875 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:32:44 |    99 | 16.312 | absent | 14.937 | 14.125 | 14.875 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:32:56 |    99 | 16.312 | absent | 14.937 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:33:08 |    99 | 16.312 | absent | 14.937 | 14.187 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:33:20 |    99 | 16.375 | absent | 14.937 | 14.125 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:33:32 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:33:44 |    99 | 16.312 | absent | 14.937 | 14.187 | 14.937 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:33:56 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.875 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:34:08 |    99 | 16.375 | absent | 14.937 | 14.187 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:34:20 |    99 | 16.312 | absent | 14.937 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:34:32 |    99 | 16.375 | absent | 14.937 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:34:44 |    99 | 16.312 | absent | 14.937 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:34:56 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:35:08 |    99 | 16.375 | absent | 15.000 | 14.187 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:35:20 |    99 | 16.375 | absent | 15.000 | 14.187 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:35:32 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:35:44 |    99 | 16.312 | absent | 15.000 | 14.125 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:35:56 |    99 | 16.375 | absent | 15.000 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:36:08 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:36:20 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:36:32 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:36:44 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:36:56 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:37:08 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:37:20 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:37:32 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:37:44 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:37:56 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:38:08 |    99 | 16.375 | absent | 15.000 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:38:20 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:38:32 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:38:44 |    99 | 16.312 | absent | 15.000 | 14.250 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:38:56 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:39:08 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:39:20 |    99 | 16.375 | absent | 15.000 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:39:32 |    99 | 16.312 | absent | 15.000 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:39:44 |    99 | 16.375 | absent | 15.000 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:39:56 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:40:08 |    99 | 16.375 | absent | 15.062 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:40:20 |    99 | 16.375 | absent | 15.062 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:40:32 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:40:44 |    99 | 16.375 | absent | 15.062 | 14.250 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:40:56 |    99 | 16.375 | absent | 15.062 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:41:08 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:41:20 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:41:32 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:41:44 |    99 | 16.312 | absent | 15.062 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:41:56 |    99 | 16.375 | absent | 15.000 | 14.187 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:42:08 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:42:20 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:42:32 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:42:44 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:42:56 |    99 | 16.375 | absent | 15.062 | 14.187 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:43:08 |    99 | 16.375 | absent | 15.125 | 14.187 | 14.875 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:43:20 |    99 | 16.375 | absent | 15.062 | 14.250 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:43:32 |    99 | 16.375 | absent | 15.062 | 14.250 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:43:44 |    99 | 16.375 | absent | 15.062 | 14.250 | 14.812 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:43:56 |    99 | 16.375 | absent | 15.125 | 14.250 | 14.875 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:44:08 |    99 | 16.312 | absent | 15.062 | 14.187 | 14.875 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:44:20 |    99 | 16.312 | absent | 15.062 | 14.250 | 14.750 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:44:32 |    99 | 16.375 | absent | 15.125 | 14.250 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:44:44 |    99 | 16.375 | absent | 15.125 | 14.250 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:44:56 |    99 | 16.375 | absent | 15.125 | 14.187 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:45:08 |    99 | 16.375 | absent | 15.125 | 14.187 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:45:20 |    99 | 16.375 | absent | 15.187 | 14.187 | 14.312 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:45:32 |    99 | 16.375 | absent | 15.187 | 14.187 | 14.375 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:45:44 |    99 | 16.375 | absent | 15.125 | 14.187 | 14.375 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:45:56 |    99 | 16.375 | absent | 15.187 | 14.187 | 14.312 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:46:08 |    99 | 16.375 | absent | 15.187 | 14.187 | 14.312 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:46:20 |    99 | 16.375 | absent | 15.187 | 14.125 | 14.250 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:46:32 |    99 | 16.375 | absent | 15.125 | 14.187 | 14.187 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:46:44 |    99 | 16.312 | absent | 15.250 | 14.125 | 14.187 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:46:56 |    99 | 16.250 | absent | 15.125 | 14.062 | 14.125 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:47:08 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.125 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:47:20 |    99 | 16.312 | absent | 15.187 | 14.125 | 14.062 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:47:32 |    99 | 16.312 | absent | 15.187 | 14.125 | 14.187 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:47:44 |    99 | 16.312 | absent | 15.187 | 14.062 | 14.187 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:47:56 |    99 | 16.250 | absent | 15.187 | 14.062 | 14.187 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:48:08 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.250 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:48:20 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.375 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:48:32 |    99 | 16.250 | absent | 15.187 | 14.062 | 14.375 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:48:44 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.437 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:48:56 |    99 | 16.250 | absent | 15.125 | 14.062 | 14.375 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:49:08 |    99 | 16.250 | absent | 15.125 | 14.062 | 14.250 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:49:20 |    99 | 16.312 | absent | 15.125 | 14.062 | 14.312 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:49:32 |    99 | 16.250 | absent | 15.187 | 14.062 | 14.375 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:49:44 |    99 | 16.250 | absent | 15.187 | 14.062 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:49:56 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:50:08 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:50:20 |    99 | 16.250 | absent | 15.187 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:50:32 |    99 | 16.250 | absent | 15.187 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:50:44 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:50:56 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:51:08 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:51:20 |    99 | 16.250 | absent | 15.187 | 14.062 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:51:32 |    99 | 16.250 | absent | 15.187 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:51:44 |    99 | 16.187 | absent | 15.187 | 14.062 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:51:56 |    99 | 16.187 | absent | 15.125 | 14.062 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:52:08 |    99 | 16.187 | absent | 15.187 | 14.062 | 14.625 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:52:20 |    99 | 16.187 | absent | 15.187 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:52:32 |    99 | 16.187 | absent | 15.250 | 14.062 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:52:44 |    99 | 16.250 | absent | 15.187 | 14.062 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:52:56 |    99 | 16.187 | absent | 15.187 | 14.125 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:53:08 |    99 | 16.187 | absent | 15.250 | 14.062 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:53:20 |    99 | 16.187 | absent | 15.250 | 14.062 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:53:32 |    99 | 16.250 | absent | 15.250 | 14.062 | 14.500 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:53:44 |    99 | 16.250 | absent | 15.250 | 14.125 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:53:56 |    99 | 16.187 | absent | 15.250 | 14.062 | 14.562 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
  09:54:08 |    99 | 16.250 | absent | 15.250 | 14.125 | 14.687 |     91 |   0 |      E |      0 |      0 |     80 |      0 |   2771 |
