           |       |        |        |        |        |        |        |     |        |   flow |    amt |    pct |    amt |   ETOH |
           |       |  T amb | T boil | T sthd | T cool | T cool | T boil | jar |        |   rate |   coll |    alc | 100abv |    rem |
      Time |   PWM |    (C) |    (C) |    (C) | in (C) | out(C) | tgt(C) |   # |  PHASE | ml/min |   (ml) |    out |   (ml) |   (ml) |
--------------------------------------------------------------------------------------------------------------------------------------
  07:23:13 |    99 | 24.625 | 21.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    204 |     80 |      4 |   8836 |
  07:23:23 |    99 | 24.750 | 21.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    209 |     80 |      3 |   8832 |
  07:23:33 |    99 | 24.812 | 21.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    214 |     80 |      4 |   8828 |
  07:23:43 |    99 | 24.812 | 21.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    219 |     80 |      4 |   8824 |
  07:23:53 |    99 | 24.937 | 21.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    224 |     80 |      3 |   8820 |
  07:24:03 |    99 | 25.062 | 21.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    229 |     80 |      4 |   8816 |
  07:24:13 |    99 | 25.125 | 21.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    234 |     80 |      3 |   8812 |
  07:24:23 |    99 | 25.187 | 21.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    239 |     80 |      3 |   8808 |
  07:24:33 |    99 | 25.187 | 22.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    244 |     80 |      4 |   8804 |
  07:24:43 |    99 | 25.312 | 22.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    249 |     80 |      4 |   8800 |
  07:24:53 |    99 | 25.437 | 22.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    254 |     80 |      3 |   8796 |
  07:25:03 |    99 | 25.437 | 22.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    259 |     80 |      4 |   8792 |
  07:25:13 |    99 | 25.562 | 22.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    264 |     80 |      3 |   8788 |
  07:25:23 |    99 | 25.625 | 22.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    269 |     80 |      4 |   8784 |
  07:25:33 |    99 | 25.687 | 22.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    274 |     80 |      3 |   8780 |
  07:25:43 |    99 | 25.812 | 22.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    279 |     80 |      3 |   8776 |
  07:25:53 |    99 | 25.875 | 22.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    284 |     80 |      4 |   8772 |
  07:26:03 |    99 | 25.937 | 22.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    289 |     80 |      3 |   8768 |
  07:26:13 |    99 | 26.000 | 22.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    294 |     80 |      4 |   8764 |
  07:26:23 |    99 | 26.000 | 22.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    299 |     80 |      3 |   8760 |
  07:26:33 |    99 | 26.125 | 22.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    304 |     80 |      3 |   8756 |
  07:26:43 |    99 | 26.187 | 22.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    309 |     80 |      4 |   8752 |
  07:26:53 |    99 | 26.312 | 23.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    314 |     80 |      3 |   8748 |
  07:27:03 |    99 | 26.375 | 23.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    319 |     80 |      4 |   8744 |
  07:27:13 |    99 | 26.437 | 23.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    324 |     80 |      3 |   8740 |
  07:27:23 |    99 | 26.562 | 23.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    329 |     80 |      3 |   8736 |
  07:27:33 |    99 | 26.625 | 23.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    334 |     80 |      4 |   8732 |
  07:27:43 |    99 | 26.750 | 23.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    339 |     80 |      4 |   8728 |
  07:27:53 |    99 | 26.750 | 23.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    344 |     80 |      4 |   8724 |
  07:28:03 |    99 | 26.812 | 23.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    349 |     80 |      3 |   8720 |
  07:28:13 |    99 | 26.875 | 23.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    354 |     80 |      4 |   8716 |
  07:28:23 |    99 | 27.000 | 23.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    359 |     80 |      3 |   8712 |
  07:28:33 |    99 | 27.062 | 23.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    364 |     80 |      4 |   8708 |
  07:28:43 |    99 | 27.187 | 23.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    369 |     80 |      3 |   8704 |
  07:28:53 |    99 | 27.187 | 24.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    374 |     80 |      4 |   8700 |
  07:29:03 |    99 | 27.312 | 24.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    379 |     80 |      3 |   8696 |
  07:29:13 |    99 | 27.375 | 24.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    384 |     80 |      4 |   8692 |
  07:29:23 |    99 | 27.437 | 24.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    389 |     80 |      4 |   8688 |
  07:29:33 |    99 | 27.562 | 24.250 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    394 |     80 |      3 |   8684 |
  07:29:43 |    99 | 27.687 | 24.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    399 |     80 |      3 |   8680 |
  07:29:53 |    99 | 27.687 | 24.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    404 |     80 |      4 |   8676 |
  07:30:03 |    99 | 27.812 | 24.500 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    409 |     80 |      3 |   8672 |
  07:30:13 |    99 | 27.875 | 24.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    414 |     80 |      4 |   8668 |
  07:30:23 |    99 | 27.937 | 24.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    419 |     80 |      3 |   8664 |
  07:30:33 |    99 | 27.937 | 24.687 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    424 |     80 |      3 |   8660 |
  07:30:43 |    99 | 28.000 | 24.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    429 |     80 |      3 |   8656 |
  07:30:53 |    99 | 28.187 | 24.875 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    434 |     80 |      3 |   8652 |
  07:31:03 |    99 | 28.187 | 24.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    439 |     80 |      4 |   8648 |
  07:31:13 |    99 | 28.250 | 25.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    444 |     80 |      3 |   8644 |
  07:31:23 |    99 | 28.312 | 25.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    449 |     80 |      4 |   8640 |
  07:31:33 |    99 | 28.375 | 25.125 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    454 |     80 |      4 |   8636 |
  07:31:43 |    99 | 28.437 | 25.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    459 |     80 |      3 |   8632 |
  07:31:53 |    99 | 28.562 | 25.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    464 |     80 |      4 |   8628 |
  07:32:03 |    99 | 28.750 | 25.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    469 |     80 |      4 |   8624 |
  07:32:13 |    99 | 28.812 | 25.437 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    474 |     80 |      3 |   8620 |
  07:32:23 |    99 | 28.812 | 25.562 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    479 |     80 |      3 |   8616 |
  07:32:33 |    99 | 28.875 | 25.625 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    484 |     80 |      4 |   8612 |
  07:32:43 |    99 | 29.062 | 25.750 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    489 |     80 |      3 |   8608 |
  07:32:53 |    99 | 29.125 | 25.812 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    494 |     80 |      4 |   8604 |
  07:33:03 |    99 | 29.187 | 25.937 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    499 |     80 |      3 |   8600 |
  07:33:13 |    99 | 29.312 | 26.000 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    504 |     80 |      4 |   8596 |
  07:33:23 |    99 | 29.375 | 26.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    509 |     80 |      3 |   8592 |
  07:33:33 |    99 | 29.375 | 26.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    514 |     80 |      3 |   8588 |
  07:33:43 |    99 | 29.437 | 26.062 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    519 |     80 |      4 |   8584 |
  07:33:53 |    99 | 29.500 | 26.187 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    524 |     80 |      3 |   8580 |
  07:34:03 |    99 | 29.687 | 26.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    529 |     80 |      4 |   8576 |
  07:34:13 |    99 | 29.875 | 26.312 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    534 |     80 |      3 |   8572 |
  07:34:23 |    99 | 29.812 | 26.375 |    N/A |    N/A |    N/A |     74 |   0 |      E |     30 |    539 |     80 |      4 |   8568 |
