Time,Tamb,Tparrot,wt56 unadj,wt56 adj,wt2425 unadj,wt2425 adj
2024/06/18 22:06:41,29.562,27.687,0.9536870515905596,0.221787051590561,-0.5735140771637123,-0.08933407716371328
2024/06/18 22:07:43,29.562,27.625,0.9536870515905596,0.221787051590561,-0.5511693728586325,-0.06698937285863354
2024/06/18 22:08:45,29.5,27.625,1.0029590577002883,0.19045905770028826,-0.5362729033219128,0.0012270966780871806
2024/06/18 22:09:48,29.562,27.625,1.0325222613661256,0.300622261366127,-0.5586176076269924,-0.07443760762699342
2024/06/18 22:10:50,29.5,27.562,1.0645490653374492,0.2520490653374492,-0.5139281990168331,0.023571800983166913
2024/06/18 22:11:53,29.5,27.562,1.1039666702252322,0.2914666702252322,-0.49158349471175333,0.045916505288246645
2024/06/18 22:12:55,29.5,27.562,1.039913062282585,0.22741306228258495,-0.5660658423953523,-0.028565842395352314
2024/06/18 22:13:58,29.437,27.562,1.113821071447178,0.21942107144717937,-0.5213764337851929,0.07030356621480605
2024/06/18 22:15:00,29.437,27.562,1.0645490653374492,0.17014906533745067,-0.5908932916232187,0.0007867083767802985
2024/06/18 22:16:03,29.437,27.5,1.1852654803062848,0.29086548030628623,-0.5164109439396197,0.07526905606037926
2024/06/18 22:17:05,29.5,27.5,1.1507750760294746,0.3382750760294746,-0.5983415263915786,-0.06084152639157858
2024/06/18 22:18:07,29.437,27.5,1.187729080611771,0.29332908061177254,-0.682754853766324,-0.09107485376632507
2024/06/18 22:19:10,29.437,27.5,1.2246830851940678,0.33028308519406924,-0.5958587814687919,-0.004178781468792914
2024/06/18 22:20:12,29.375,27.437,1.3158362964970658,0.3408362964970657,-0.7001340682258306,-0.05513406822583056
2024/06/18 22:21:15,29.375,27.5,1.27149149099831,0.29649149099830985,-0.6529619146928844,-0.007961914692884431
2024/06/18 22:22:17,29.312,27.437,1.328154298024498,0.2712542980244994,-0.6951685783802573,0.004011421619741773
2024/06/18 22:23:20,29.375,27.437,1.3651083026067947,0.39010830260679463,-0.6380654451561647,0.006934554843835317
2024/06/18 22:24:22,29.312,27.437,1.3084454955806066,0.251545495580608,-0.7597199463727097,-0.06053994637271065
2024/06/18 22:25:25,29.312,27.375,1.3798899044397133,0.32298990443971465,-0.7299270072992701,-0.030747007299271045
2024/06/18 22:26:27,29.312,27.375,1.4143803087165234,0.3574803087165248,-0.7671681811410697,-0.06798818114107064
2024/06/18 22:27:30,29.312,27.375,1.3848171050506861,0.3279171050506875,-0.7770991608322162,-0.07791916083221717
2024/06/18 22:28:32,29.25,27.375,1.4661159151317387,0.3286159151317387,-0.7423407319132033,0.01015926808679668
2024/06/18 22:29:34,29.25,27.375,1.5104607206304945,0.37296072063049457,-0.7671681811410697,-0.014668181141069714
2024/06/18 22:30:37,29.25,27.312,1.4439435123823607,0.3064435123823608,-0.7522717116043498,0.0002282883956501447
2024/06/18 22:31:39,29.187,27.312,1.5424875246018181,0.32308752460181966,-0.7845473956005761,0.022132604399422884
2024/06/18 22:32:42,29.187,27.312,1.5129243209359808,0.29352432093598235,-0.7150305377625503,0.09164946223744863
2024/06/18 22:33:44,29.187,27.312,1.48582471757563,0.2664247175756316,-0.839167783901882,-0.032487783901883005
2024/06/18 22:34:47,29.187,27.312,1.5720507282676555,0.352650728267657,-0.8540642534386018,-0.047384253438602864
2024/06/18 22:35:49,29.187,27.25,1.604077532238979,0.3846775322389806,-0.8242713143651622,-0.017591314365163258
2024/06/18 22:36:52,29.187,27.25,1.5597327267402232,0.34033272674022474,-0.7994438651372958,0.007236134862703136
2024/06/18 22:37:54,29.187,27.25,1.6730583407925994,0.4536583407926009,-0.8342022940563087,-0.027522294056309793
2024/06/18 22:38:57,29.125,27.25,1.6163955337664113,0.3163955337664113,-0.7795819057550027,0.08041809424499724
2024/06/18 22:39:59,29.125,27.25,1.7026215444584365,0.40262154445843645,-0.8143403346740157,0.04565966532598431
2024/06/18 22:41:01,29.125,27.187,1.7987019563724076,0.49870195637240755,-0.8962709171259745,-0.03627091712597452
2024/06/18 22:42:04,29.062,27.187,1.6755219410980857,0.29362194109808715,-0.8987536620487612,0.015426337951237823
2024/06/18 22:43:06,29.125,27.187,1.7149395459858687,0.4149395459858687,-0.8888226823576146,-0.02882268235761465
2024/06/18 22:44:09,29.062,27.125,1.744502749651706,0.36260274965170747,-0.9508913054272805,-0.036711305427281515
2024/06/18 22:45:11,29.0,27.187,1.766675152401084,0.30417515240108384,-0.859029743284175,0.108470256715825
2024/06/18 22:46:14,29.0,27.125,1.8726099655370008,0.41010996553700063,-0.9484085605044938,0.01909143949550618
2024/06/18 22:47:16,29.0,27.125,1.7617479517901111,0.299247951790111,-0.9260638561994141,0.04143614380058591
2024/06/18 22:48:19,29.0,27.125,1.867682764926028,0.4051827649260278,-0.9359948358905607,0.031505164109439376
2024/06/18 22:49:21,29.0,27.062,1.9982535811168092,0.535753581116809,-0.940960325736134,0.026539674263866053
2024/06/18 22:50:24,28.937,27.062,1.8972459685918652,0.3528459685918668,-0.9806842445007201,0.04099575549927892
2024/06/18 22:51:26,28.937,27.062,2.05984358875397,0.5154435887539714,-0.9657877749640003,0.05589222503599878
2024/06/18 22:52:29,28.937,27.062,2.0056443820332683,0.4612443820332699,-1.0452356124931725,-0.023555612493173506
2024/06/18 22:53:31,28.937,27.0,2.0894067924198074,0.545006792419809,-1.0154426734197328,0.0062373265802662115
2024/06/18 22:54:34,28.937,27.062,1.9711539777564584,0.42675397775645996,-1.0502011023387459,-0.02852110233874683
2024/06/18 22:55:36,28.937,27.0,2.0253531844771597,0.4809531844771613,-1.0502011023387459,-0.02852110233874683
2024/06/18 22:56:38,28.875,27.0,2.111579195169185,0.48657919516918513,-1.075028551566612,-2.855156661207836e-05
2024/06/18 22:57:41,28.875,27.0,2.1460695994459953,0.5210695994459953,-1.082476786334972,-0.007476786334972063
2024/06/18 22:58:43,28.875,26.937,2.1017247939472394,0.47672479394723943,-0.9955807140374399,0.0794192859625601
2024/06/18 22:59:46,28.875,27.0,2.155924000667941,0.530924000667941,-1.1246834500223448,-0.049683450022344866
2024/06/18 23:00:48,28.812,26.937,2.077088790892375,0.37018879089237644,-1.0204081632653061,0.10877183673469282
2024/06/18 23:01:51,28.875,26.937,2.096797593336267,0.4717975933362668,-1.1321316847907046,-0.05713168479070463
2024/06/18 23:02:53,28.812,26.937,2.2495408122764258,0.5426408122764272,-1.1246834500223448,0.004496549977654141
2024/06/18 23:03:56,28.812,26.875,2.301276418691641,0.5943764186916425,-1.1172352152539848,0.011944784746014125
2024/06/18 23:04:58,28.812,26.875,2.256931613192885,0.5500316131928866,-1.0328218878792395,0.09635811212075951
2024/06/18 23:06:01,28.75,26.875,2.35054842480137,0.5630484248013699,-1.144545409404638,0.03795459059536199
2024/06/18 23:07:03,28.75,26.875,2.279104015942263,0.4916040159422628,-1.1222007050995582,0.060299294900441724
2024/06/18 23:08:05,28.75,26.812,2.288958417164209,0.5014584171642089,-1.1594418789413576,0.023058121058642245
2024/06/18 23:09:08,28.75,26.875,2.3554756254123426,0.5679756254123425,-1.1793038383236507,0.003196161676349174
2024/06/18 23:10:10,28.687,26.812,2.3677936269397746,0.49839362693977596,-1.137097174636278,0.09958282536372098
2024/06/18 23:11:13,28.687,26.812,2.3875024293836664,0.5181024293836678,-1.2190277570882369,0.01765224291176204
2024/06/18 23:12:15,28.687,26.75,2.392429629994639,0.5230296299946404,-1.2413724613933166,-0.004692461393317693
2024/06/18 23:13:18,28.625,26.75,2.412138432438531,0.4621384324385307,-1.1793038383236507,0.11069616167634933
2024/06/18 23:14:20,28.625,26.75,2.4392380357988817,0.4892380357988815,-1.2090967773970902,0.08090322260290983
2024/06/18 23:15:23,28.625,26.75,2.493437242519583,0.543437242519583,-1.24633795123889,0.04366204876111013
2024/06/18 23:16:25,28.625,26.75,2.555027250156744,0.605027250156744,-1.2066140324743038,0.08338596752569627
2024/06/18 23:17:28,28.625,26.75,2.476192040381178,0.526192040381178,-1.3555787278415017,-0.06557872784150165
2024/06/18 23:18:30,28.625,26.687,2.4835828412976375,0.5335828412976373,-1.2835791250806894,0.0064208749193106485
2024/06/18 23:19:32,28.625,26.687,2.5698088519896625,0.6198088519896623,-1.2885446149262625,0.0014553850737375473
2024/06/18 23:20:35,28.562,26.687,2.6240080587103645,0.592108058710366,-1.3357167684592086,0.008463231540790428
2024/06/18 23:21:37,28.562,26.625,2.5993720556555,0.5674720556555015,-1.353095982918715,-0.008915982918715981
2024/06/18 23:22:40,28.5,26.625,2.5476364492402848,0.4351364492402845,-1.3381995133819953,0.05930048661800469
2024/06/18 23:23:42,28.5,26.625,2.7373336727627406,0.6248336727627404,-1.340682258304782,0.05681774169521803
2024/06/18 23:24:45,28.5,26.625,2.631398859626824,0.5188988596268236,-1.360544217687075,0.036955782312924956
2024/06/18 23:25:47,28.5,26.562,2.7496516742901727,0.6371516742901724,-1.380406177069368,0.017093822930631886
2024/06/18 23:26:50,28.5,26.625,2.7151612700133625,0.6026612700133622,-1.380406177069368,0.017093822930631886
2024/06/18 23:27:52,28.5,26.562,2.752115274595659,0.6396152745956587,-1.4821987189036199,-0.08469871890361991
Taring...
2024/06/18 23:28:58,28.5,26.562,-0.009580667854637613,0.07231933214536088,-0.05875829650585397,-0.11293829650585296
2024/06/18 23:30:01,28.437,26.562,0.02983693703314539,0.02983693703314539,0.03558601056003809,0.03558601056003809
2024/06/18 23:31:03,28.375,26.5,0.05940014069898264,-0.021199859301018878,-0.05875829650585397,-0.005438296505852973
2024/06/18 23:32:05,28.375,26.562,0.05200933978252333,-0.028590660217478185,-0.06620653127421387,-0.012886531274212874
2024/06/18 23:33:08,28.437,26.5,0.10620854650322496,0.10620854650322496,-0.026482612509627742,-0.026482612509627742
2024/06/18 23:34:11,28.375,26.5,0.03969133825509114,-0.040908661744910375,-0.07117202111978714,-0.017852021119786142
2024/06/18 23:35:13,28.375,26.5,0.1086721468087114,0.028072146808709883,-0.10096496019322673,-0.047644960193225734
2024/06/18 23:36:15,28.375,26.437,0.18997095688976384,0.10937095688976232,-0.10841319496158663,-0.055093194961585636
2024/06/18 23:37:18,28.312,26.437,0.22199776086108752,0.05949776086108752,-0.08358574573372031,0.02391425426627969
2024/06/18 23:38:20,28.312,26.437,0.23431576238851973,0.07181576238851972,-0.1357233891122396,-0.028223389112239608
2024/06/18 23:39:23,28.312,26.437,0.1998253581117096,0.03732535811170959,-0.1282751543438797,-0.020775154343879706
2024/06/18 23:40:25,28.312,26.437,0.2589517654433841,0.0964517654433841,-0.15310260357174604,-0.045602603571746045
2024/06/18 23:41:28,28.25,26.375,0.3057601712476264,0.06266017124762488,-0.12330966449830644,0.03751033550169455
2024/06/18 23:42:31,28.25,26.375,0.3131509721640857,0.07005097216408421,-0.10344770511601337,0.05737229488398762
2024/06/18 23:43:33,28.187,26.375,0.3377869752189501,0.012786975218950114,-0.16799907310846582,0.04700092689153418
2024/06/18 23:44:36,28.187,26.375,0.3106873718585993,-0.014312628141400718,-0.19034377741354552,0.024656222586454474
2024/06/18 23:45:38,28.187,26.312,0.41169498438354324,0.08669498438354323,-0.16799907310846582,0.04700092689153418
2024/06/18 23:46:41,28.187,26.312,0.3895225816341653,0.0645225816341653,-0.20772299187305196,0.007277008126948037
2024/06/18 23:47:43,28.125,26.312,0.48560299354813635,0.08000299354813484,-0.16303358326289255,0.10528641673710845
2024/06/18 23:48:46,28.187,26.312,0.4732849920207042,0.14828499202070416,-0.23503318602370493,-0.020033186023704935
2024/06/18 23:49:48,28.187,26.312,0.4782121926316771,0.15321219263167707,-0.16303358326289255,0.051966416737107446
2024/06/18 23:50:51,28.125,26.25,0.5693654039346753,0.16376540393467376,-0.33434298293517023,-0.06602298293516923
2024/06/18 23:51:53,28.125,26.312,0.5693654039346753,0.16376540393467376,-0.2871708294022242,-0.018850829402223213
2024/06/18 23:52:56,28.062,26.25,0.5816834054621074,0.09418340546210735,-0.2747571047882911,0.047742895211708936
2024/06/18 23:53:58,28.062,26.25,0.5324113993523787,0.044911399352378645,-0.2251022063325584,0.09739779366744161
2024/06/18 23:55:01,28.062,26.25,0.5200933978249465,0.03259339782494641,-0.31448102355287716,0.00801897644712285
2024/06/18 23:56:03,28.062,26.25,0.6235646106553768,0.13606461065537678,-0.3691014118541831,-0.046601411854183095
2024/06/18 23:57:06,28.062,26.25,0.6555914146267006,0.16809141462670052,-0.302067298938944,0.02043270106105599
2024/06/18 23:58:08,28.062,26.187,0.6777638173760785,0.19026381737607845,-0.2946190641705841,0.02788093582941592
2024/06/18 23:59:11,28.0,26.187,0.6629822155431598,0.09488221554315834,-0.2499296555604247,0.12589034443957628
2024/06/19 00:00:13,28.0,26.187,0.7270358234858073,0.15893582348580582,-0.35917043216303657,0.01664956783696442
2024/06/19 00:01:15,27.937,26.125,0.7122542216528887,0.06225422165288863,-0.31199827863009055,0.11800172136990944
2024/06/19 00:02:18,27.937,26.125,0.7689170286790767,0.11891702867907672,-0.36165317708582323,0.06834682291417676
2024/06/19 00:03:20,27.937,26.125,0.6999362201254564,0.0499362201254564,-0.36413592200860984,0.06586407799139016
2024/06/19 00:04:23,27.937,26.125,0.8452886381491562,0.1952886381491562,-0.32689474816681036,0.10310525183318964
2024/06/19 00:05:25,27.937,26.062,0.8009438326504004,0.15094383265040034,-0.3691014118541831,0.06089858814581689
2024/06/19 00:06:28,27.875,26.125,0.8034074329558868,0.07280743295588521,-0.4957214029163014,-0.01240140291630043
2024/06/19 00:07:30,27.937,26.062,0.916733047008263,0.26673304700826295,-0.42620454507827565,0.0037954549217243394
2024/06/19 00:08:33,27.875,26.0,0.8994878448698579,0.1688878448698563,-0.40882533061876924,0.07449466938123173
2024/06/19 00:09:35,27.875,26.0,0.9586142522015324,0.22801425220153082,-0.48827316814794147,-0.004953168147940501
2024/06/19 00:10:38,27.875,26.0,0.9980318570893154,0.26743185708931383,-0.40882533061876924,0.07449466938123173
2024/06/19 00:11:40,27.812,26.0,0.9364418494521545,0.12394184945215447,-0.4833076783023682,0.05419232169763177
2024/06/19 00:12:42,27.875,26.0,0.9389054497576409,0.20830544975763932,-0.46841120876564846,0.014908791234352514
2024/06/19 00:13:45,27.812,26.0,0.9832502552563968,0.17075025525639675,-0.5404108115264608,-0.002910811526460777
2024/06/19 00:14:47,27.812,26.0,0.995568256783829,0.183068256783829,-0.49075591307072813,0.046744086929271844
2024/06/19 00:15:50,27.812,25.937,1.079330667170368,0.26683066717036796,-0.47089395368843506,0.06660604631156491
2024/06/19 00:16:52,27.75,25.937,0.9980318570893154,0.10493185708931385,-0.5106178724530211,0.08020212754697986
2024/06/19 00:17:54,27.75,25.937,1.069476265948422,0.17637626594842049,-0.5577900259859673,0.033029974014033736
2024/06/19 00:18:57,27.75,25.937,1.079330667170368,0.1862306671703664,-0.5404108115264608,0.050409188473540256
2024/06/19 00:19:59,27.687,25.875,1.192656281222744,0.21765628122274383,-0.5776519853682602,0.06734801463173978
2024/06/19 00:21:02,27.75,25.937,1.1729474787788525,0.27984747877885097,-0.5702037505999004,0.02061624940010065
2024/06/19 00:22:04,27.687,25.875,1.2148286839721218,0.23982868397212176,-0.5503417912176073,0.09465820878239273
2024/06/19 00:23:07,27.687,25.875,1.2788822919147693,0.30388229191476923,-0.5652382607543271,0.07976173924567287
2024/06/19 00:24:09,27.687,25.875,1.2641006900818508,0.2891006900818507,-0.6769617822797256,-0.03196178227972557
2024/06/19 00:25:12,27.625,25.812,1.2616370897763642,0.2060370897763626,-0.6049621795189133,0.09335782048108765
2024/06/19 00:26:14,27.625,25.812,1.328154298024498,0.2725542980244964,-0.6446860982834994,0.05363390171650151
2024/06/19 00:27:17,27.687,25.812,1.232073886110527,0.25707388611052684,-0.6148931592100598,0.030106840789940192
2024/06/19 00:28:19,27.625,25.75,1.2345374864160135,0.17893748641601182,-0.6570998228974325,0.04122017710256842
Taring...
2024/06/19 00:29:25,27.687,25.812,-0.018066402240257778,0.06253359775974374,-0.020689541023318287,-0.07400954102331929
2024/06/19 00:30:27,27.562,25.75,-0.0032848004073391503,-0.08518480040733764,-0.12496482778035688,-0.07078482778035788
2024/06/19 00:31:30,27.625,25.75,0.02874200356398454,0.02874200356398454,-0.04799973517397125,-0.04799973517397125
2024/06/19 00:32:32,27.562,25.75,0.04845080600787604,-0.03344919399212245,-0.06786169455626431,-0.013681694556265313
2024/06/19 00:33:35,27.562,25.75,0.10265001272857767,0.02075001272857918,-0.03558601056003809,0.018593989439960913
2024/06/19 00:34:37,27.562,25.75,0.12728601578344204,0.04538601578344355,-0.023172285946104917,0.031007714053894082
2024/06/19 00:35:39,27.5,25.75,0.08047760997919973,-0.08202239002080028,-0.052965225019544517,0.05453477498045548
2024/06/19 00:36:42,27.5,25.687,0.11989521486698274,-0.04260478513301727,-0.18455070592723608,-0.07705070592723608
2024/06/19 00:37:44,27.5,25.687,0.13960401731087424,-0.022895982689125766,-0.1870334508500227,-0.07953345085002271
2024/06/19 00:38:47,27.5,25.687,0.188876023420603,0.026376023420602995,-0.1572405117765831,-0.049740511776583105
2024/06/19 00:39:49,27.5,25.687,0.19133962372608943,0.02883962372608942,-0.09517188870691727,0.012328111293082727
2024/06/19 00:40:52,27.5,25.625,0.18394882280963012,0.02144882280963012,-0.10758561332085044,-8.561332085044171e-05
2024/06/19 00:41:54,27.5,25.625,0.1962668243370623,0.033766824337062296,-0.14730953208543657,-0.03980953208543657
2024/06/19 00:42:56,27.437,25.625,0.23322082891935886,-0.01117917108063965,-0.1497922770082232,0.01188772299177579
2024/06/19 00:43:59,27.375,25.625,0.3342284414443028,0.009228441444302793,-0.15227502193100984,0.06272497806899016
2024/06/19 00:45:01,27.375,25.625,0.3169832393058978,-0.008016760694102232,-0.20937815515510239,0.005621844844897611
2024/06/19 00:46:04,27.437,25.562,0.3711824460265994,0.12678244602660088,-0.21930913484624892,-0.05762913484624993
2024/06/19 00:47:06,27.375,25.562,0.36132804480465364,0.036328044804653625,-0.21434364500067565,0.0006563549993243434
2024/06/19 00:48:09,27.375,25.562,0.346546442971735,0.02154644297173497,-0.21434364500067565,0.0006563549993243434
2024/06/19 00:49:11,27.375,25.562,0.38103684724854514,0.05603684724854513,-0.21186090007788902,0.003139099922110977
2024/06/19 00:50:14,27.312,25.5,0.40074564969243665,-0.00615435030756184,-0.29379148252984794,-0.02461148252984896
2024/06/19 00:51:16,27.312,25.5,0.43769965427473323,0.030799654274734745,-0.22179187976903555,0.04738812023096342
2024/06/19 00:52:19,27.312,25.5,0.45494485641313825,0.04804485641313977,-0.3359981462172207,-0.06681814621722171
2024/06/19 00:53:21,27.312,25.5,0.5707340707710008,0.16383407077100232,-0.25903305361083506,0.010146946389163913
2024/06/19 00:54:23,27.312,25.437,0.5337800661887043,0.12688006618870584,-0.23668834930575536,0.03249165069424362
2024/06/19 00:55:26,27.312,25.437,0.5165348640502992,0.10963486405030076,-0.33848089114000735,-0.06930089114000837
2024/06/19 00:56:28,27.312,25.437,0.5165348640502992,0.10963486405030076,-0.2689640333019816,0.000215966698017378
2024/06/19 00:57:31,27.312,25.437,0.5953700738258653,0.18847007382586678,-0.3186189317577143,-0.0494389317577153
2024/06/19 00:58:33,27.312,25.437,0.5756612713819738,0.16876127138197528,-0.360825595445087,-0.09164559544508805
2024/06/19 00:59:36,27.25,25.437,0.5608796695490551,0.07337966954905506,-0.30868795206656774,0.01381204793343227
2024/06/19 01:00:38,27.25,25.437,0.6372512790191347,0.14975127901913465,-0.3508946157539405,-0.028394615753940478
2024/06/19 01:01:41,27.25,25.375,0.6175424765752432,0.13004247657524315,-0.3359981462172207,-0.013498146217220675
2024/06/19 01:02:43,27.25,25.437,0.7086956878782413,0.2211956878782413,-0.3012397172982078,0.0212602827017922
2024/06/19 01:03:46,27.187,25.375,0.7333316909331057,0.16393169093310722,-0.35586010559951375,0.02081989440048526
2024/06/19 01:04:48,27.187,25.437,0.7555040936824837,0.18610409368248526,-0.3757220649818068,0.0009579350181921908
2024/06/19 01:05:51,27.187,25.375,0.7505768930715108,0.1811768930715123,-0.3980667692868865,-0.021386769286887486
2024/06/19 01:06:53,27.187,25.312,0.7998488991812396,0.23044889918124112,-0.37075657513623356,0.0059234248637654585
2024/06/19 01:07:55,27.187,25.375,0.6963776863508092,0.12697768635081075,-0.4576526474337657,-0.0809726474337667
2024/06/19 01:08:58,27.187,25.312,0.8368029037635362,0.2674029037635377,-0.44027343297425925,-0.06359343297426023
2024/06/19 01:10:00,27.125,25.312,0.7924580982647802,0.14245809826478018,-0.45268715758819245,-0.022687157588192453
2024/06/19 01:11:03,27.125,25.312,0.8737569083458326,0.22375690834583262,-0.45268715758819245,-0.022687157588192453
2024/06/19 01:12:05,27.125,25.312,0.9230289144555615,0.27302891445556143,-0.49737656619835185,-0.06737656619835186
2024/06/19 01:13:08,27.125,25.312,0.8368029037635362,0.18680290376353614,-0.4427561778970459,-0.012756177897045917
2024/06/19 01:14:10,27.062,25.25,0.90332011201167,0.1714201120116714,-0.5073075458894983,-0.023127545889499335
2024/06/19 01:15:13,27.062,25.25,0.9649101196488309,0.23301011964883234,-0.48496284158441866,-0.0007828415844196579
2024/06/19 01:16:15,27.062,25.25,0.9304197153720207,0.19851971537202218,-0.5073075458894983,-0.023127545889499335
2024/06/19 01:17:18,27.0,25.25,0.9870825223982088,0.17458252239820882,-0.5197212705034315,0.017778729496568446
2024/06/19 01:18:20,27.062,25.187,0.9402741165939665,0.20837411659396798,-0.4948938212755652,-0.010713821275566193
2024/06/19 01:19:23,27.0,25.187,1.0265001272859917,0.21400012728599171,-0.556962444345231,-0.019462444345231034
2024/06/19 01:20:25,27.0,25.187,1.0585269312573156,0.24602693125731556,-0.4874455865072053,0.05005441349279466
2024/06/19 01:21:27,27.0,25.187,1.0215729266750189,0.20907292667501887,-0.5693761689591642,-0.03187616895916423
2024/06/19 01:22:30,27.0,25.187,1.11765333858899,0.30515333858898996,-0.6165483224921102,-0.07904832249211025
2024/06/19 01:23:33,26.937,25.187,1.0609905315628019,0.16659053156280335,-0.6165483224921102,-0.02486832249211124
2024/06/19 01:24:35,26.937,25.125,1.0979445361450986,0.20354453614510004,-0.6413757717199765,-0.04969577171997752
2024/06/19 01:25:38,26.937,25.125,1.095480935839612,0.2010809358396135,-0.6091000877237503,-0.017420087723751365
2024/06/19 01:26:40,26.937,25.125,1.095480935839612,0.2010809358396135,-0.5718589138819509,0.019821086118048115
2024/06/19 01:27:43,26.937,25.125,1.1225805391999628,0.22818053919996428,-0.6364102818744033,-0.04473028187440431
2024/06/19 01:28:45,26.875,25.062,1.1841705468371237,0.20917054683712366,-0.6190310674148969,0.025968932585103133
Taring...
2024/06/19 01:29:51,27.0,25.062,0.03531160437866284,0.11721160437866132,-0.01848265664754006,-0.07266265664753906
2024/06/19 01:30:53,26.937,25.062,0.04516600560060859,0.04516600560060859,-0.08055127971720588,-0.08055127971720588
2024/06/19 01:31:56,26.937,25.062,0.07472920926644584,0.07472920926644584,0.0063447925803262716,0.0063447925803262716
2024/06/19 01:32:58,26.875,25.062,0.09197441140485091,0.011374411404849391,-0.006068932033606894,0.047251067966394104
2024/06/19 01:34:01,26.812,25.062,0.14124641751457967,-0.021253582485420336,-0.09296500433113905,0.014534995668860948
2024/06/19 01:35:03,26.875,25.062,0.1757368217913898,0.09513682179138828,-0.10041323909949895,-0.047093239099497954
