Time,Tamb,Tparrot,wt56,wt2425
Time,Tamb,Tparrot,wt56,wt2425
2024/06/17 09:07:48,24.187,21.812,0.13470888888890606,-0.09973555555561922
2024/06/17 09:08:50,24.125,21.812,0.05888888888890506,-0.0005555555556202307
2024/06/17 09:09:53,24.125,21.812,0.016388888888905058,0.04694444444437977
2024/06/17 09:10:55,24.062,21.812,-0.02529111111109394,-0.04223555555561923
2024/06/17 09:11:58,24.125,21.812,-0.0011111111110949424,0.08444444444437976
2024/06/17 09:13:04,24.187,21.875,0.07776444444445353,0.10276444444438076
Time,Tamb,Tparrot,wt56,wt2425
2024/06/17 09:20:44,24.25,21.875,0.08695777777780911,0.02723555555561923
2024/06/17 09:21:46,24.187,21.937,0.07277777777781011,0.07055555555562024
2024/06/17 09:22:49,24.187,21.875,0.0027777777778101153,-0.02694444444437977
2024/06/17 09:23:51,24.25,21.937,0.08945777777780911,0.08223555555561923
2024/06/17 09:24:53,24.25,21.937,0.011957777777809118,0.07473555555561923
2024/06/17 09:25:56,24.25,21.937,101.5469577777778,0.08973555555561924
2024/06/17 09:26:58,24.25,21.937,101.48695777777782,0.09723555555561923
2024/06/17 09:28:01,24.25,21.937,101.47195777777782,0.07723555555561923
2024/06/17 09:29:03,24.25,21.937,101.55195777777782,0.13973555555561923
2024/06/17 09:30:06,24.25,21.937,102.33195777777782,0.20223555555561923
2024/06/17 09:31:08,24.25,21.937,-0.10304222222219087,100.59473555555562
Time,Tamb,Tparrot,wt56,wt2425
2024/06/17 09:32:22,24.312,21.937,0.10082000000000099,0.041514444444380766
2024/06/17 09:33:25,24.312,21.937,50.85207,0.02901444444438077
2024/06/17 09:34:27,24.312,21.937,0.078320000000001,50.29901444444438
Time,Tamb,Tparrot,wt56,wt2425
2024/06/17 09:35:16,24.375,22.0,0.1264022222221889,0.02473555555561923
2024/06/17 09:36:19,24.312,22.0,101.5572222222222,-0.03944444444437977
2024/06/17 09:37:21,24.312,22.0,101.55222222222218,0.04555555555562023
2024/06/17 09:38:23,24.312,22.0,101.51472222222219,0.07555555555562023
2024/06/17 09:39:26,24.375,22.0,101.6139022222222,-0.010264444444380773
2024/06/17 09:40:28,24.375,22.0,101.5514022222222,0.07223555555561922
2024/06/17 09:41:31,24.437,22.062,101.67222222222219,0.13805555555562024
2024/06/17 09:42:33,24.437,22.062,101.64222222222219,0.18055555555562022
2024/06/17 09:43:36,24.437,22.062,101.59722222222219,0.13555555555562024
2024/06/17 09:44:38,24.375,22.062,101.4564022222222,0.13223555555561922
2024/06/17 09:45:41,24.437,22.062,101.6047222222222,0.11555555555562023
2024/06/17 09:46:43,24.437,22.125,101.65972222222219,0.13805555555562024
2024/06/17 09:47:46,24.5,22.125,0.1314022222221889,100.62973555555563
2024/06/17 09:48:48,24.437,22.125,0.047222222222189886,100.58055555555562
2024/06/17 09:49:51,24.5,22.125,0.03640222222218886,100.63223555555562
2024/06/17 09:50:53,24.5,22.187,0.08640222222218888,100.68223555555562
2024/06/17 09:51:56,24.5,22.125,0.08390222222218888,100.74223555555562
2024/06/17 09:52:58,24.5,22.187,0.07640222222218887,100.73723555555563
2024/06/17 09:54:01,24.5,22.187,0.011402222222188868,100.77473555555562
2024/06/17 09:55:03,24.5,22.187,0.02640222222218888,100.70973555555562
2024/06/17 09:56:05,24.437,22.125,-0.12277777777781011,100.73055555555563
2024/06/17 09:57:08,24.5,22.125,-0.09859777777781115,0.3447355555556192
2024/06/17 09:58:11,24.437,22.125,-0.02527777777781011,0.2605555555556202
2024/06/17 09:59:13,24.437,22.125,-0.20027777777781014,0.3355555555556202
2024/06/17 10:00:15,24.437,22.062,-0.2902777777778101,0.3230555555556202
